,Phrase,qui
513,"('hauseigentumerverband', 'schweiz')",5.996805160744618e-06
514,"('herrn', 'nos')",5.996805160744618e-06
515,"('kolleg', 'candinas')",5.996805160744618e-06
516,"('kost', 'milliard')",5.996805160744618e-06
517,"('leut', 'entsprech')",5.996805160744618e-06
518,"('massgeschneidert', 'losung')",5.996805160744618e-06
519,"('reduktion', 'prozent')",5.996805160744618e-06
520,"('regelmass', 'abstand')",5.996805160744618e-06
521,"('schweiz', 'wohn')",5.996805160744618e-06
522,"('volk', 'ja')",5.996805160744618e-06
523,"('artikel', 'ahvg')",5.970874819765254e-06
524,"('ausgab', 'bund')",5.970874819765254e-06
525,"('deshalb', 'dringend')",5.970874819765254e-06
526,"('sinn', 'bundesrat')",5.9642288157917365e-06
527,"('tun', 'gut')",5.9642288157917365e-06
528,"('europa', 'gerichtshof')",5.949316233019891e-06
529,"('muss', 'schon')",5.93887085640613e-06
530,"('et', 'de')",5.936449426973052e-06
531,"('sinn', 'sag')",5.936449426973052e-06
532,"('zusatz', 'projekt')",5.936449426973052e-06
533,"('beruf', 'grundbild')",5.934602905868809e-06
534,"('consiglio', 'federal')",5.934602905868809e-06
535,"('eben', 'offent')",5.934602905868809e-06
536,"('energet', 'sanier')",5.934602905868809e-06
537,"('festgestellt', 'word')",5.934602905868809e-06
538,"('kanton', 'selb')",5.934602905868809e-06
539,"('okolog', 'sozial')",5.934602905868809e-06
540,"('reform', 'erganzungsleist')",5.934602905868809e-06
541,"('schutzenswert', 'personendat')",5.934602905868809e-06
542,"('seit', 'botschaft')",5.934602905868809e-06
543,"('stabil', 'bezieh')",5.934602905868809e-06
544,"('vorgesetzt', 'behord')",5.934602905868809e-06
545,"('zwangsmassnahm', 'fremdplatzier')",5.934602905868809e-06
546,"('zwei', 'konzept')",5.934602905868809e-06
547,"('einzeln', 'position')",5.922086441024866e-06
548,"('frag', 'artikel')",5.922086441024866e-06
549,"('frank', 'gestieg')",5.922086441024866e-06
550,"('frank', 'sprech')",5.922086441024866e-06
551,"('gleich', 'gross')",5.922086441024866e-06
552,"('kompromiss', 'kanton')",5.922086441024866e-06
553,"('staatlich', 'verordnet')",5.922086441024866e-06
554,"('steu', 'abgab')",5.922086441024866e-06
555,"('war', 'million')",5.922086441024866e-06
556,"('wichtig', 'finanzplatz')",5.922086441024866e-06
557,"('wurd', 'sogar')",5.922086441024866e-06
558,"('jahr', 'milliard')",5.9159968422954595e-06
559,"('ganz', 'konkret')",5.908528379245601e-06
560,"('deshalb', 'mocht')",5.893793278834197e-06
561,"('muss', 'dafur')",5.893793278834197e-06
562,"('neu', 'verfassungsartikel')",5.893793278834197e-06
563,"('geht', 'richtung')",5.8711997421239835e-06
564,"('herr', 'rechstein')",5.8711997421239835e-06
565,"('relativ', 'hoh')",5.8711997421239835e-06
566,"('staat', 'burg')",5.8711997421239835e-06
567,"('vernunft', 'losung')",5.8711997421239835e-06
568,"('rucksicht', 'nehm')",5.854956998645858e-06
569,"('imm', 'gleich')",5.843455186094987e-06
570,"('rechnung', 'tragt')",5.831972379071721e-06
571,"('relativ', 'gross')",5.798063347072828e-06
572,"('ja', 'entsprech')",5.793428150775013e-06
573,"('kommt', 'imm')",5.793428150775013e-06
574,"('bitt', 'deshalb')",5.79204467761057e-06
575,"('wichtig', 'anlieg')",5.7911958365440495e-06
576,"('vorlag', 'berat')",5.7807043001653225e-06
577,"('wichtig', 'beitrag')",5.7807043001653225e-06
578,"('bitt', 'parlamentar')",5.771259067813999e-06
579,"('daran', 'and')",5.748996621276529e-06
580,"('heutig', 'recht')",5.748996621276529e-06
581,"('neun', 'monat')",5.748996621276529e-06
582,"('gesagt', 'gibt')",5.742555825883168e-06
583,"('bilateral', 'vertrag')",5.722041111108926e-06
584,"('deshalb', 'sag')",5.720999663677258e-06
585,"('glaub', 'richtig')",5.720999663677258e-06
586,"('mehrheit', 'rat')",5.720999663677258e-06
587,"('glaub', 'gut')",5.720852794853024e-06
588,"('vereinbar', 'beruf')",5.720852794853024e-06
589,"('bitt', 'abzulehn')",5.663517273977432e-06
590,"('durchaus', 'verstandnis')",5.663517273977432e-06
591,"('einzeln', 'land')",5.663517273977432e-06
592,"('kolleg', 'luginbuhl')",5.663517273977432e-06
593,"('offent', 'geld')",5.663517273977432e-06
594,"('volk', 'angenomm')",5.663517273977432e-06
595,"('wenig', 'weit')",5.660757901285085e-06
596,"('entsprech', 'angepasst')",5.6276352676386445e-06
597,"('fluchtling', 'anerkannt')",5.6276352676386445e-06
598,"('person', 'asylbereich')",5.6276352676386445e-06
599,"('rednerinn', 'redn')",5.6276352676386445e-06
600,"('regional', 'personenverkehr')",5.6276352676386445e-06
601,"('sag', 'zuerst')",5.6276352676386445e-06
602,"('schwierig', 'frag')",5.6276352676386445e-06
603,"('verfassungsmass', 'recht')",5.6276352676386445e-06
604,"('darauf', 'hingewies')",5.622967013190972e-06
605,"('grund', 'bitt')",5.620186633586879e-06
606,"('letzt', 'wort')",5.620186633586879e-06
607,"('hoh', 'berufsbild')",5.5605193226055514e-06
608,"('prasident', 'schweizer')",5.5441049980678225e-06
609,"('ausland', 'unternehm')",5.527208935638238e-06
610,"('prozent', 'gesamt')",5.527208935638238e-06
611,"('uns', 'seit')",5.527208935638238e-06
612,"('geltend', 'recht')",5.5193238366023695e-06
613,"('standerat', 'beschloss')",5.49974328544055e-06
614,"('frank', 'betrag')",5.493031702796725e-06
615,"('frank', 'nach')",5.482271965482287e-06
616,"('hor', 'gut')",5.482271965482287e-06
617,"('respekt', 'gegenub')",5.482271965482287e-06
618,"('schweiz', 'arme')",5.482271965482287e-06
619,"('vollig', 'falsch')",5.478882125921281e-06
620,"('jahr', 'mehr')",5.463817766315752e-06
621,"('frank', 'prozent')",5.461462442404747e-06
622,"('muss', 'imm')",5.461462442404747e-06
623,"('zweit', 'frag')",5.447549142801232e-06
624,"('beantragt', 'finanzkommission')",5.446134537042028e-06
625,"('drei', 'projekt')",5.446134537042028e-06
626,"('eintret', 'gesagt')",5.446134537042028e-06
627,"('elt', 'sorg')",5.446134537042028e-06
628,"('kommission', 'darub')",5.446134537042028e-06
629,"('la', 'chauxdefond')",5.446134537042028e-06
630,"('richtig', 'antwort')",5.446134537042028e-06
631,"('standerat', 'einstimm')",5.446134537042028e-06
632,"('unt', 'mittl')",5.446134537042028e-06
633,"('urteil', 'europa')",5.446134537042028e-06
634,"('zahl', 'muss')",5.446134537042028e-06
635,"('stellungnahm', 'bundesrat')",5.43785408295648e-06
636,"('bundesrat', 'postulat')",5.430307275361666e-06
637,"('einfach', 'klar')",5.430307275361666e-06
638,"('asyl', 'bekomm')",5.407933067608505e-06
639,"('ausserhalb', 'schweiz')",5.407933067608505e-06
640,"('frau', 'land')",5.407933067608505e-06
641,"('gesamt', 'bevolker')",5.407933067608505e-06
642,"('griechenland', 'itali')",5.407933067608505e-06
643,"('jahr', 'entschied')",5.407933067608505e-06
644,"('kollegin', 'kellersutt')",5.407933067608505e-06
645,"('modell', 'mehrheit')",5.407933067608505e-06
646,"('nichtionisier', 'strahlung')",5.407933067608505e-06
647,"('rahm', 'national')",5.407933067608505e-06
648,"('schritt', 'vorwart')",5.407933067608505e-06
649,"('situation', 'opf')",5.407933067608505e-06
650,"('spezialistinn', 'spezialist')",5.407933067608505e-06
651,"('standerat', 'philipp')",5.407933067608505e-06
652,"('steht', 'gesetz')",5.407933067608505e-06
653,"('faktisch', 'lebensgemeinschaft')",5.370523015939451e-06
654,"('sich', 'schweiz')",5.35498443047108e-06
655,"('hatt', 'folg')",5.343050806551034e-06
656,"('administrativ', 'mehraufwand')",5.341459382280026e-06
657,"('ausgab', 'million')",5.341459382280026e-06
658,"('betracht', 'seh')",5.341459382280026e-06
659,"('ebenfall', 'vorlag')",5.341459382280026e-06
660,"('entsprech', 'kost')",5.341459382280026e-06
661,"('innerhalb', 'jahr')",5.341459382280026e-06
662,"('kollegin', 'bertschy')",5.341459382280026e-06
663,"('schweiz', 'behalt')",5.341459382280026e-06
664,"('standesinitiativ', 'thurgau')",5.341459382280026e-06
665,"('vorlieg', 'standesinitiativ')",5.341459382280026e-06
666,"('wurd', 'finanzkommission')",5.341459382280026e-06
667,"('braucht', 'eben')",5.322803322942006e-06
668,"('herr', 'matt')",5.322803322942006e-06
669,"('ganz', 'grundsatz')",5.315541638188857e-06
670,"('geht', 'mehr')",5.315541638188857e-06
671,"('bericht', 'verfass')",5.3134541033064846e-06
672,"('bos', 'tat')",5.3134541033064846e-06
673,"('bundesgesetz', 'steuerreform')",5.3134541033064846e-06
674,"('de', 'weck')",5.3134541033064846e-06
675,"('deshalb', 'svpfraktion')",5.3134541033064846e-06
676,"('firm', 'land')",5.3134541033064846e-06
677,"('frank', 'rahmenkredit')",5.3134541033064846e-06
678,"('freizugigkeitsabkomm', 'eu')",5.3134541033064846e-06
679,"('geld', 'ja')",5.3134541033064846e-06
680,"('gleich', 'stuf')",5.3134541033064846e-06
681,"('grundsatz', 'meinung')",5.3134541033064846e-06
682,"('herrn', 'zanetti')",5.3134541033064846e-06
683,"('klein', 'kamm')",5.3134541033064846e-06
684,"('kollegin', 'quadranti')",5.3134541033064846e-06
685,"('kommission', 'erwahnt')",5.3134541033064846e-06
686,"('muss', 'schuldenbrems')",5.3134541033064846e-06
687,"('neu', 'beurteil')",5.3134541033064846e-06
688,"('roberto', 'schmidt')",5.3134541033064846e-06
689,"('staatlich', 'gefordert')",5.3134541033064846e-06
690,"('stetig', 'steigend')",5.3134541033064846e-06
691,"('verhaltnis', 'bund')",5.3134541033064846e-06
692,"('vollig', 'recht')",5.3134541033064846e-06
693,"('will', 'volk')",5.3134541033064846e-06
694,"('zugun', 'uns')",5.3134541033064846e-06
695,"('exakt', 'wissenschaft')",5.305938317876179e-06
696,"('herr', 'bundeskanzl')",5.305938317876179e-06
697,"('jahr', 'den')",5.305938317876179e-06
698,"('monat', 'jahr')",5.305938317876179e-06
699,"('prozent', 'betrag')",5.305938317876179e-06
700,"('ablehn', 'empfiehlt')",5.2922452386513445e-06
701,"('entscheid', 'heut')",5.2922452386513445e-06
702,"('kenntnis', 'davon')",5.2922452386513445e-06
703,"('meinung', 'sei')",5.2922452386513445e-06
704,"('letzt', 'funf')",5.2920343942290025e-06
705,"('erst', 'lesung')",5.290438399690455e-06
706,"('tun', 'tun')",5.290438399690455e-06
707,"('bundesrat', 'motion')",5.286681365116527e-06
708,"('viel', 'frau')",5.278034530835448e-06
709,"('baut', 'anlag')",5.267071289138562e-06
710,"('bzw', 'der')",5.267071289138562e-06
711,"('herr', 'levrat')",5.267071289138562e-06
712,"('initiativ', 'zuzustimm')",5.267071289138562e-06
713,"('interessenbind', 'prasident')",5.267071289138562e-06
714,"('letzt', 'abstimm')",5.267071289138562e-06
715,"('million', 'person')",5.267071289138562e-06
716,"('muss', 'unternehm')",5.267071289138562e-06
717,"('saub', 'trinkwass')",5.267071289138562e-06
718,"('seh', 'ja')",5.267071289138562e-06
719,"('stell', 'schon')",5.267071289138562e-06
720,"('svpfraktion', 'artikel')",5.267071289138562e-06
721,"('tun', 'lass')",5.267071289138562e-06
722,"('mind', 'birrerheimo')",5.261345757133198e-06
723,"('darum', 'geht')",5.244386936397636e-06
724,"('heut', 'berat')",5.227569426702483e-06
725,"('gross', 'bedeut')",5.22726949922333e-06
726,"('tief', 'einkomm')",5.196250112701888e-06
727,"('vorhin', 'schon')",5.196250112701888e-06
728,"('imm', 'frag')",5.1659776818011915e-06
729,"('treu', 'glaub')",5.1659776818011915e-06
730,"('weiterentwickl', 'arme')",5.160518523956305e-06
731,"('bundesrat', 'gemacht')",5.1214915365685105e-06
732,"('erganzungsleist', 'angewies')",5.1214915365685105e-06
733,"('erinner', 'geruf')",5.1214915365685105e-06
734,"('genau', 'anzuschau')",5.1214915365685105e-06
735,"('gruppier', 'al')",5.1214915365685105e-06
736,"('kurz', 'darauf')",5.1214915365685105e-06
737,"('ladevorricht', 'hoh')",5.1214915365685105e-06
738,"('letzt', 'legislatur')",5.1214915365685105e-06
739,"('meinung', 'brauch')",5.1214915365685105e-06
740,"('mind', 'aebisch')",5.1214915365685105e-06
741,"('mitglied', 'verwaltungsrat')",5.1214915365685105e-06
742,"('saf', 'countri')",5.1214915365685105e-06
743,"('schweizer', 'unternehm')",5.1214915365685105e-06
744,"('wirtschaft', 'interess')",5.1214915365685105e-06
745,"('word', 'sag')",5.1214915365685105e-06
746,"('erwahnt', 'wurd')",5.121209982847221e-06
747,"('knapp', 'mehrheit')",5.121209982847221e-06
748,"('einfach', 'mal')",5.112257075309814e-06
749,"('beim', 'zoll')",5.083491675271979e-06
750,"('frau', 'rytz')",5.083491675271979e-06
751,"('mehrheit', 'bleib')",5.083491675271979e-06
752,"('frank', 'milliard')",5.0828702572942585e-06
753,"('erst', 'seit')",5.035314686778202e-06
754,"('verschied', 'kanton')",5.035314686778202e-06
755,"('verstandnis', 'dafur')",5.035314686778202e-06
756,"('einfluss', 'nehm')",5.02856948993357e-06
757,"('staatspolit', 'kommission')",5.024483208262788e-06
758,"('voraussetz', 'erfullt')",5.017829227858613e-06
759,"('bereich', 'bildung')",5.01460911498482e-06
760,"('abkomm', 'eu')",5.0021371921209344e-06
761,"('ausland', 'anbiet')",5.0021371921209344e-06
762,"('imm', 'hoh')",5.0021371921209344e-06
763,"('motion', 'landolt')",5.0021371921209344e-06
764,"('finanziell', 'mittel')",4.972541657523802e-06
765,"('bundesrat', 'maur')",4.962413354607672e-06
766,"('bundesrat', 'genau')",4.96063223156048e-06
767,"('erwahnt', 'herr')",4.96063223156048e-06
768,"('kommissionssprech', 'erwahnt')",4.96063223156048e-06
769,"('mutt', 'vat')",4.96063223156048e-06
770,"('offent', 'entwicklungshilf')",4.96063223156048e-06
771,"('unterstutzt', 'mind')",4.96063223156048e-06
772,"('zinsbereinigt', 'gewinnsteu')",4.92964914611359e-06
773,"('jung', 'erwachs')",4.909833450751897e-06
774,"('nenn', 'beispiel')",4.909833450751897e-06
775,"('pfist', 'gerhard')",4.909833450751897e-06
776,"('folgend', 'sag')",4.893150004410546e-06
777,"('dargelegt', 'grund')",4.884210886955288e-06
778,"('einheim', 'produktion')",4.884210886955288e-06
779,"('geh', 'heut')",4.884210886955288e-06
780,"('vorstoss', 'abzulehn')",4.884210886955288e-06
781,"('weg', 'leit')",4.884210886955288e-06
782,"('absatz', 'freizugigkeitsabkomm')",4.883073503259631e-06
783,"('advanced', 'practic')",4.883073503259631e-06
784,"('ansicht', 'tatig')",4.883073503259631e-06
785,"('anwend', 'find')",4.883073503259631e-06
786,"('burg', 'burgerinn')",4.883073503259631e-06
787,"('end', 'monat')",4.883073503259631e-06
788,"('geht', 'ausschliess')",4.883073503259631e-06
789,"('gibt', 'tun')",4.883073503259631e-06
790,"('glaub', 'niemand')",4.883073503259631e-06
791,"('herr', 'koppel')",4.883073503259631e-06
792,"('inn', 'auss')",4.883073503259631e-06
793,"('klein', 'kind')",4.883073503259631e-06
794,"('kommissionsmehr', 'vorschlagt')",4.883073503259631e-06
795,"('konzept', 'kommissionsmehr')",4.883073503259631e-06
796,"('mal', 'bissch')",4.883073503259631e-06
797,"('potenziell', 'gewaltextremist')",4.883073503259631e-06
798,"('practic', 'nurs')",4.883073503259631e-06
799,"('rahm', 'agrarpolit')",4.883073503259631e-06
800,"('sag', 'bissch')",4.883073503259631e-06
801,"('sexuell', 'gewalt')",4.883073503259631e-06
802,"('teil', 'ansicht')",4.883073503259631e-06
803,"('unrechtmass', 'finanzfluss')",4.883073503259631e-06
804,"('word', 'standerat')",4.883073503259631e-06
805,"('y', 'a')",4.883073503259631e-06
806,"('ausdruck', 'gebracht')",4.880403584487794e-06
807,"('einzig', 'frag')",4.876214472311361e-06
808,"('entschied', 'word')",4.876214472311361e-06
809,"('glaub', 'tun')",4.876214472311361e-06
810,"('kommissionsmehr', 'mocht')",4.876214472311361e-06
811,"('leicht', 'fall')",4.876214472311361e-06
812,"('reimann', 'lukas')",4.876214472311361e-06
813,"('versteh', 'warum')",4.876214472311361e-06
814,"('jugend', 'sport')",4.870536161784225e-06
815,"('probl', 'los')",4.870536161784225e-06
816,"('bundesrat', 'vernehmlass')",4.866619992938009e-06
817,"('kolleg', 'fohn')",4.866619992938009e-06
818,"('neu', 'moglich')",4.866619992938009e-06
819,"('heutig', 'gesetzgeb')",4.8418112429819414e-06
820,"('islam', 'staat')",4.8418112429819414e-06
821,"('vielleicht', 'wenig')",4.8418112429819414e-06
822,"('wirtschaft', 'gesellschaft')",4.8418112429819414e-06
823,"('abzulehn', 'mind')",4.841777892521518e-06
824,"('einzeln', 'person')",4.841777892521518e-06
825,"('gesagt', 'motion')",4.841777892521518e-06
826,"('herr', 'schwand')",4.841777892521518e-06
827,"('mehr', 'wenig')",4.832151582664307e-06
828,"('kolleg', 'ried')",4.82233455069321e-06
829,"('kommt', 'hinzu')",4.815395016400388e-06
830,"('prozent', 'mehr')",4.806353476187671e-06
831,"('leib', 'leb')",4.80481715166578e-06
832,"('schweiz', 'unternehm')",4.7985299259608775e-06
833,"('rechnung', 'getrag')",4.793739574608958e-06
834,"('heutig', 'situation')",4.769901351590688e-06
835,"('nam', 'mind')",4.760280053545321e-06
836,"('bitt', 'vorstoss')",4.752078311449305e-06
837,"('eidgenoss', 'alkoholverwalt')",4.752078311449305e-06
838,"('geht', 'initiativ')",4.752078311449305e-06
839,"('gut', 'rahmenbeding')",4.752078311449305e-06
840,"('mehrheit', 'mocht')",4.752078311449305e-06
841,"('frank', 'budget')",4.740987451812448e-06
842,"('ja', 'schutz')",4.740987451812448e-06
843,"('kolleg', 'flach')",4.740987451812448e-06
844,"('mocht', 'mehr')",4.740987451812448e-06
845,"('durchaus', 'moglich')",4.727347602034188e-06
846,"('ausgab', 'reduzi')",4.721126132155744e-06
847,"('bundesrat', 'durchaus')",4.721126132155744e-06
848,"('entspricht', 'eigent')",4.721126132155744e-06
849,"('fahn', 'find')",4.721126132155744e-06
850,"('hatt', 'war')",4.721126132155744e-06
851,"('heut', 'beurteil')",4.721126132155744e-06
852,"('komm', 'imm')",4.721126132155744e-06
853,"('prozent', 'gegenub')",4.721126132155744e-06
854,"('schweizer', 'eidgenossenschaft')",4.721126132155744e-06
855,"('wesent', 'verbesser')",4.721126132155744e-06
856,"('wohl', 'zukunft')",4.721126132155744e-06
857,"('wurd', 'gesagt')",4.709157476109345e-06
858,"('zwei', 'drei')",4.6584496586513045e-06
859,"('gibt', 'eben')",4.656290358599883e-06
860,"('abzug', 'frank')",4.633846515440753e-06
861,"('anzeich', 'dafur')",4.633846515440753e-06
862,"('aufgrund', 'bisher')",4.633846515440753e-06
863,"('beantrag', 'heut')",4.633846515440753e-06
864,"('bezug', 'artikel')",4.633846515440753e-06
865,"('bundesrat', 'stell')",4.633846515440753e-06
866,"('dah', 'war')",4.633846515440753e-06
867,"('daran', 'schweiz')",4.633846515440753e-06
868,"('dritt', 'minderheitsantrag')",4.633846515440753e-06
869,"('echt', 'fluchtling')",4.633846515440753e-06
870,"('entsprech', 'umzusetz')",4.633846515440753e-06
871,"('etwa', 'dreimal')",4.633846515440753e-06
872,"('eu', 'usa')",4.633846515440753e-06
873,"('falsch', 'annahm')",4.633846515440753e-06
874,"('geb', 'dank')",4.633846515440753e-06
875,"('gemass', 'bundesgesetz')",4.633846515440753e-06
876,"('gesagt', 'volk')",4.633846515440753e-06
877,"('grun', 'partei')",4.633846515440753e-06
878,"('grundsatz', 'eigent')",4.633846515440753e-06
879,"('gut', 'abschluss')",4.633846515440753e-06
880,"('heut', 'million')",4.633846515440753e-06
881,"('mehr', 'einnahm')",4.633846515440753e-06
882,"('million', 'einwohn')",4.633846515440753e-06
883,"('nachfolg', 'generation')",4.633846515440753e-06
884,"('richtig', 'leut')",4.633846515440753e-06
885,"('schweizer', 'bankierverein')",4.633846515440753e-06
886,"('sp', 'schweiz')",4.633846515440753e-06
887,"('spar', 'muss')",4.633846515440753e-06
888,"('staatlich', 'intervention')",4.633846515440753e-06
889,"('standesinitiativ', 'st')",4.633846515440753e-06
890,"('stell', 'grenzwachtkorps')",4.633846515440753e-06
891,"('tag', 'tag')",4.633846515440753e-06
892,"('vielleicht', 'war')",4.633846515440753e-06
893,"('volksinitiativ', 'ablehn')",4.633846515440753e-06
894,"('vorlieg', 'vorstoss')",4.633846515440753e-06
895,"('wahrschein', 'einfach')",4.633846515440753e-06
896,"('wissenschaft', 'arbeit')",4.633846515440753e-06
897,"('wurd', 'volk')",4.633846515440753e-06
898,"('uns', 'gesellschaft')",4.628692057882868e-06
899,"('besteht', 'differenz')",4.6193846116119885e-06
900,"('finanzkommission', 'einstimm')",4.6193846116119885e-06
901,"('i', 'unterstutz')",4.6193846116119885e-06
902,"('ja', 'grund')",4.6193846116119885e-06
903,"('jahr', 'zwei')",4.6193846116119885e-06
904,"('kolleg', 'schwand')",4.6193846116119885e-06
905,"('kost', 'verbund')",4.6193846116119885e-06
906,"('meinung', 'heut')",4.6193846116119885e-06
907,"('nationalrat', 'gesagt')",4.6193846116119885e-06
908,"('punktuell', 'anpass')",4.6193846116119885e-06
909,"('region', 'basel')",4.6193846116119885e-06
910,"('soll', 'gemass')",4.6193846116119885e-06
911,"('standerat', 'bischof')",4.6193846116119885e-06
912,"('standerat', 'fohn')",4.6193846116119885e-06
913,"('verbot', 'gruppier')",4.6193846116119885e-06
914,"('verletz', 'person')",4.6193846116119885e-06
915,"('zivil', 'zoll')",4.6193846116119885e-06
916,"('ausnahm', 'schaff')",4.619295447859005e-06
917,"('bereich', 'letzt')",4.619295447859005e-06
918,"('demokrat', 'recht')",4.619295447859005e-06
919,"('dringend', 'mind')",4.619295447859005e-06
920,"('ebenfall', 'meinung')",4.619295447859005e-06
921,"('eig', 'leut')",4.619295447859005e-06
922,"('entsprech', 'regeln')",4.619295447859005e-06
923,"('finanzkommission', 'folg')",4.619295447859005e-06
924,"('gross', 'anstreng')",4.619295447859005e-06
925,"('imm', 'gewiss')",4.619295447859005e-06
926,"('kanton', 'untereinand')",4.619295447859005e-06
927,"('kolleg', 'barril')",4.619295447859005e-06
928,"('kreditsperr', 'million')",4.619295447859005e-06
929,"('mach', 'darauf')",4.619295447859005e-06
930,"('muss', 'motion')",4.619295447859005e-06
931,"('nein', 'muss')",4.619295447859005e-06
932,"('ordent', 'veranlag')",4.619295447859005e-06
933,"('schutz', 'finanziell')",4.619295447859005e-06
934,"('staat', 'imm')",4.619295447859005e-06
935,"('technisch', 'hilfsmitteln')",4.619295447859005e-06
936,"('ubernahm', 'eurecht')",4.619295447859005e-06
937,"('unternehmer', 'tatig')",4.619295447859005e-06
938,"('weit', 'ausbau')",4.619295447859005e-06
939,"('bitt', 'schon')",4.6051885700782415e-06
940,"('moglich', 'schnell')",4.6051885700782415e-06
941,"('pro', 'tag')",4.599500704500448e-06
942,"('deutlich', 'mehr')",4.5709607427024275e-06
943,"('jahr', 'kraft')",4.5709607427024275e-06
944,"('kommission', 'ja')",4.5709607427024275e-06
945,"('gleich', 'lang')",4.55354049698263e-06
946,"('kind', 'jugend')",4.545736630923477e-06
947,"('entsprech', 'moglich')",4.5150899407398245e-06
948,"('finanzkommission', 'antrag')",4.5150899407398245e-06
949,"('ganz', 'bereich')",4.5150899407398245e-06
950,"('kanton', 'glarus')",4.5150899407398245e-06
951,"('mehr', 'gewicht')",4.5150899407398245e-06
952,"('recht', 'gross')",4.5150899407398245e-06
953,"('soziodemograf', 'lastenausgleich')",4.5150899407398245e-06
954,"('prioritat', 'setz')",4.514233992670648e-06
955,"('standesinitiativ', 'kanton')",4.514233992670648e-06
956,"('gibt', 'seit')",4.504244618310418e-06
957,"('glaub', 'war')",4.504244618310418e-06
958,"('bedenk', 'geb')",4.480702287742098e-06
959,"('bundesrat', 'beid')",4.480702287742098e-06
960,"('dritt', 'frag')",4.480702287742098e-06
961,"('einhalt', 'menschenrecht')",4.480702287742098e-06
962,"('genau', 'angeschaut')",4.480702287742098e-06
963,"('gewalttat', 'extremismus')",4.480702287742098e-06
964,"('initiativ', 'eingereicht')",4.480702287742098e-06
965,"('komm', 'nachh')",4.480702287742098e-06
966,"('lag', 'kommission')",4.480702287742098e-06
967,"('massnahm', 'bundesrat')",4.480702287742098e-06
968,"('standerat', 'vorlag')",4.480702287742098e-06
969,"('vonseit', 'bundesrat')",4.480702287742098e-06
970,"('wahl', 'frau')",4.480702287742098e-06
971,"('aufstock', 'million')",4.472485663309265e-06
972,"('bitt', 'zustimm')",4.472485663309265e-06
973,"('find', 'seit')",4.472485663309265e-06
974,"('leut', 'land')",4.472485663309265e-06
975,"('milliard', 'milliard')",4.472485663309265e-06
976,"('ursprung', 'vorlag')",4.472485663309265e-06
977,"('wurd', 'kanton')",4.472485663309265e-06
978,"('glaub', 'schon')",4.455731754825819e-06
979,"('kundinn', 'kund')",4.455731754825819e-06
980,"('sag', 'schon')",4.455731754825819e-06
981,"('sprech', 'mind')",4.455731754825819e-06
982,"('anlieg', 'initiativ')",4.450196913915952e-06
983,"('letzt', 'bemerk')",4.450196913915952e-06
984,"('weshalb', 'motion')",4.450196913915952e-06
985,"('bundesrat', 'schneiderammann')",4.447228355103467e-06
986,"('gut', 'losung')",4.446881108430925e-06
987,"('offent', 'beschaffungswes')",4.446881108430925e-06
988,"('einfach', 'moglich')",4.433657014752704e-06
989,"('million', 'million')",4.433657014752704e-06
990,"('sicht', 'bundesrat')",4.4186025720306795e-06
991,"('bess', 'gesagt')",4.415887680649201e-06
992,"('bevolker', 'sag')",4.415887680649201e-06
993,"('dah', 'glaub')",4.415887680649201e-06
994,"('deshalb', 'sollt')",4.415887680649201e-06
995,"('ebenso', 'wichtig')",4.415887680649201e-06
996,"('griffig', 'massnahm')",4.415887680649201e-06
997,"('beschuldigt', 'person')",4.412889464941632e-06
998,"('erganz', 'artikel')",4.412889464941632e-06
999,"('gibt', 'differenz')",4.412889464941632e-06
