,Speaker Party,Phrase,Counts,Freq,N,tf_idf
266,FDP.Die Liberalen (FDP-Liberale),"('kurz', 'bemerk')",56.0,6,11,33.94360499993767
267,FDP.Die Liberalen (FDP-Liberale),"('frau', 'fassl')",43.0,5,11,33.90366649566362
268,Christlichdemokratische Volkspartei der Schweiz (CVP),"('hess', 'han')",43.0,5,11,33.90366649566362
269,FDP.Die Liberalen (FDP-Liberale),"('buchstab', 'b')",75.0,7,11,33.89888428072929
270,FDP.Die Liberalen (FDP-Liberale),"('demograph', 'entwickl')",75.0,7,11,33.89888428072929
271,FDP.Die Liberalen (FDP-Liberale),"('davon', 'ausgeh')",106.0,8,11,33.75609549856467
272,Sozialdemokratische Partei der Schweiz (SP),"('russisch', 'foderation')",14.0,1,11,33.570533819177186
273,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'empfiehlt')",14.0,1,11,33.570533819177186
274,FDP.Die Liberalen (FDP-Liberale),"('haushaltziel', 'stabilisierungsprogramm')",14.0,1,11,33.570533819177186
275,FDP.Die Liberalen (FDP-Liberale),"('geht', 'darum')",351.0,10,11,33.45387311131805
276,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'standerat')",74.0,7,11,33.446899156986234
277,Schweizerische Volkspartei (SVP),"('nach', 'jahr')",105.0,8,11,33.43764176744613
278,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darum', 'geht')",105.0,8,11,33.43764176744613
279,FDP.Die Liberalen (FDP-Liberale),"('bundesprasident', 'villig')",33.0,4,11,33.382830085389834
280,FDP.Die Liberalen (FDP-Liberale),"('dafur', 'verstandnis')",33.0,4,11,33.382830085389834
281,Christlichdemokratische Volkspartei der Schweiz (CVP),"('werdend', 'leb')",33.0,4,11,33.382830085389834
282,FDP.Die Liberalen (FDP-Liberale),"('grund', 'genomm')",55.0,6,11,33.33746919636735
283,FDP.Die Liberalen (FDP-Liberale),"('leutenegg', 'oberholz')",55.0,6,11,33.33746919636735
284,FDP.Die Liberalen (FDP-Liberale),"('mind', 'kommission')",55.0,6,11,33.33746919636735
285,FDP.Die Liberalen (FDP-Liberale),"('strukturell', 'defizit')",55.0,6,11,33.33746919636735
286,Sozialdemokratische Partei der Schweiz (SP),"('bundesrat', 'villig')",166.0,9,11,33.31133544671711
287,Sozialdemokratische Partei der Schweiz (SP),"('kanton', 'uri')",42.0,5,11,33.11520913529935
288,Schweizerische Volkspartei (SVP),"('mehr', 'benotigt')",42.0,5,11,33.11520913529935
289,Schweizerische Volkspartei (SVP),"('vier', 'jahr')",165.0,9,11,33.11066475125496
290,FDP.Die Liberalen (FDP-Liberale),"('zwei', 'drei')",165.0,9,11,33.11066475125496
291,FDP.Die Liberalen (FDP-Liberale),"('beantragt', 'kommission')",54.0,6,11,32.73133339279703
292,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frag', 'herrn')",54.0,6,11,32.73133339279703
293,Sozialdemokratische Partei der Schweiz (SP),"('darauf', 'aufmerksam')",72.0,7,11,32.54292890950012
294,Sozialdemokratische Partei der Schweiz (SP),"('ganz', 'schweiz')",72.0,7,11,32.54292890950012
295,FDP.Die Liberalen (FDP-Liberale),"('losung', 'find')",72.0,7,11,32.54292890950012
296,Christlichdemokratische Volkspartei der Schweiz (CVP),"('postulat', 'uberweis')",72.0,7,11,32.54292890950012
297,FDP.Die Liberalen (FDP-Liberale),"('dafur', 'bitt')",25.0,3,11,32.48207460325652
298,FDP.Die Liberalen (FDP-Liberale),"('etapp', 'bahn')",25.0,3,11,32.48207460325652
299,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'plattn')",25.0,3,11,32.48207460325652
300,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'schmid')",25.0,3,11,32.48207460325652
301,Sozialdemokratische Partei der Schweiz (SP),"('indig', 'volk')",19.0,2,11,32.39021375253008
302,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kredit', 'kundenkart')",19.0,2,11,32.39021375253008
303,FDP.Die Liberalen (FDP-Liberale),"('aussenpolit', 'kommission')",32.0,4,11,32.371229173711356
304,FDP.Die Liberalen (FDP-Liberale),"('meinung', 'soll')",32.0,4,11,32.371229173711356
305,Sozialdemokratische Partei der Schweiz (SP),"('nam', 'kommission')",41.0,5,11,32.32675177493508
306,Sozialdemokratische Partei der Schweiz (SP),"('rentnerinn', 'rentn')",41.0,5,11,32.32675177493508
307,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'losung')",41.0,5,11,32.32675177493508
308,Christlichdemokratische Volkspartei der Schweiz (CVP),"('landlich', 'raum')",41.0,5,11,32.32675177493508
309,Sozialdemokratische Partei der Schweiz (SP),"('darum', 'geht')",101.0,8,11,32.16382684297199
310,FDP.Die Liberalen (FDP-Liberale),"('herrn', 'kolleg')",53.0,6,11,32.12519758922672
311,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'meinung')",53.0,6,11,32.12519758922672
312,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'wurd')",53.0,6,11,32.12519758922672
313,Sozialdemokratische Partei der Schweiz (SP),"('erinner', 'ruf')",71.0,7,11,32.09094378575706
314,Sozialdemokratische Partei der Schweiz (SP),"('bitt', 'nam')",100.0,8,11,31.84537311185346
315,Schweizerische Volkspartei (SVP),"('bitt', 'nam')",100.0,8,11,31.84537311185346
316,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vier', 'jahr')",158.0,9,11,31.705969883019897
317,Sozialdemokratische Partei der Schweiz (SP),"('standerat', 'folg')",70.0,7,11,31.638958662014005
318,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'antrag')",70.0,7,11,31.638958662014005
319,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'verkehr')",70.0,7,11,31.638958662014005
320,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wurd', 'bereit')",70.0,7,11,31.638958662014005
321,FDP.Die Liberalen (FDP-Liberale),"('herr', 'bundesrat')",331.0,10,11,31.547669515231554
322,FDP.Die Liberalen (FDP-Liberale),"('bundesprasident', 'leuenberg')",40.0,5,11,31.53829441457081
323,FDP.Die Liberalen (FDP-Liberale),"('mehrheit', 'fdpfraktion')",40.0,5,11,31.53829441457081
324,FDP.Die Liberalen (FDP-Liberale),"('rucksicht', 'nehm')",40.0,5,11,31.53829441457081
325,Sozialdemokratische Partei der Schweiz (SP),"('herr', 'bundesprasident')",99.0,8,11,31.526919380734924
326,Sozialdemokratische Partei der Schweiz (SP),"('allgemein', 'volksinitiativ')",52.0,6,11,31.519061785656405
327,Schweizerische Volkspartei (SVP),"('neu', 'steu')",52.0,6,11,31.519061785656405
328,FDP.Die Liberalen (FDP-Liberale),"('sag', 'bundesrat')",52.0,6,11,31.519061785656405
329,Christlichdemokratische Volkspartei der Schweiz (CVP),"('allgemein', 'volksinitiativ')",52.0,6,11,31.519061785656405
330,Christlichdemokratische Volkspartei der Schweiz (CVP),"('fassung', 'nationalrat')",52.0,6,11,31.519061785656405
331,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'kommission')",52.0,6,11,31.519061785656405
332,FDP.Die Liberalen (FDP-Liberale),"('vier', 'jahr')",157.0,9,11,31.505299187557746
333,Schweizerische Volkspartei (SVP),"('steu', 'abgab')",31.0,4,11,31.359628262032878
334,Schweizerische Volkspartei (SVP),"('bitt', 'deshalb')",98.0,8,11,31.20846564961639
335,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'deshalb')",98.0,8,11,31.20846564961639
336,Sozialdemokratische Partei der Schweiz (SP),"('st', 'gall')",69.0,7,11,31.186973538270948
337,FDP.Die Liberalen (FDP-Liberale),"('deshalb', 'muss')",69.0,7,11,31.186973538270948
338,FDP.Die Liberalen (FDP-Liberale),"('erneuerbar', 'energi')",69.0,7,11,31.186973538270948
339,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'litera')",69.0,7,11,31.186973538270948
340,Sozialdemokratische Partei der Schweiz (SP),"('etapp', 'bahn')",24.0,3,11,31.182791619126263
341,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'stahelin')",24.0,3,11,31.182791619126263
342,FDP.Die Liberalen (FDP-Liberale),"('mehrheit', 'bleib')",24.0,3,11,31.182791619126263
343,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'bitt')",24.0,3,11,31.182791619126263
345,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'beantrag')",13.0,1,11,31.17263854637882
346,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'ersuch')",13.0,1,11,31.17263854637882
347,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'eintret')",13.0,1,11,31.17263854637882
348,FDP.Die Liberalen (FDP-Liberale),"('ganz', 'beachtlich')",13.0,1,11,31.17263854637882
349,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'lehnt')",13.0,1,11,31.17263854637882
350,FDP.Die Liberalen (FDP-Liberale),"('herr', 'strahm')",51.0,6,11,30.91292598208609
351,FDP.Die Liberalen (FDP-Liberale),"('uberzahl', 'embryon')",51.0,6,11,30.91292598208609
352,Christlichdemokratische Volkspartei der Schweiz (CVP),"('grund', 'genomm')",51.0,6,11,30.91292598208609
353,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schmid', 'carlo')",51.0,6,11,30.91292598208609
354,Sozialdemokratische Partei der Schweiz (SP),"('geltend', 'recht')",97.0,8,11,30.890011918497855
355,Sozialdemokratische Partei der Schweiz (SP),"('de', 'dardel')",39.0,5,11,30.74983705420654
356,FDP.Die Liberalen (FDP-Liberale),"('dafur', 'bundesrat')",39.0,5,11,30.74983705420654
357,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'auffass')",39.0,5,11,30.74983705420654
358,FDP.Die Liberalen (FDP-Liberale),"('schweizer', 'nationalbank')",39.0,5,11,30.74983705420654
359,Christlichdemokratische Volkspartei der Schweiz (CVP),"('weit', 'vorgeh')",39.0,5,11,30.74983705420654
360,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'antrag')",68.0,7,11,30.73498841452789
361,FDP.Die Liberalen (FDP-Liberale),"('mocht', 'darauf')",68.0,7,11,30.73498841452789
362,FDP.Die Liberalen (FDP-Liberale),"('votum', 'herrn')",68.0,7,11,30.73498841452789
363,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beim', 'bund')",68.0,7,11,30.73498841452789
364,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erneuerbar', 'energi')",68.0,7,11,30.73498841452789
365,Sozialdemokratische Partei der Schweiz (SP),"('patient', 'patientinn')",18.0,2,11,30.685465660291655
366,Sozialdemokratische Partei der Schweiz (SP),"('sursis', 'partiel')",18.0,2,11,30.685465660291655
367,Schweizerische Volkspartei (SVP),"('svpfraktion', 'vorlag')",18.0,2,11,30.685465660291655
368,FDP.Die Liberalen (FDP-Liberale),"('finanzi', 'muss')",18.0,2,11,30.685465660291655
369,Sozialdemokratische Partei der Schweiz (SP),"('kommission', 'rechtsfrag')",96.0,8,11,30.57155818737932
370,Schweizerische Volkspartei (SVP),"('erst', 'lini')",96.0,8,11,30.57155818737932
371,FDP.Die Liberalen (FDP-Liberale),"('wurd', 'nationalrat')",30.0,4,11,30.348027350354396
372,Sozialdemokratische Partei der Schweiz (SP),"('frag', 'herrn')",50.0,6,11,30.306790178515776
373,FDP.Die Liberalen (FDP-Liberale),"('auseinand', 'gesetzt')",50.0,6,11,30.306790178515776
374,FDP.Die Liberalen (FDP-Liberale),"('sech', 'jahr')",50.0,6,11,30.306790178515776
375,FDP.Die Liberalen (FDP-Liberale),"('frag', 'stell')",151.0,9,11,30.30127501478484
376,Sozialdemokratische Partei der Schweiz (SP),"('drei', 'jahr')",95.0,8,11,30.253104456260786
377,Schweizerische Volkspartei (SVP),"('darum', 'geht')",95.0,8,11,30.253104456260786
378,FDP.Die Liberalen (FDP-Liberale),"('einstimm', 'kommission')",38.0,5,11,29.96137969384227
379,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'schmid')",38.0,5,11,29.96137969384227
380,Christlichdemokratische Volkspartei der Schweiz (CVP),"('konstruktiv', 'referendum')",38.0,5,11,29.96137969384227
381,Sozialdemokratische Partei der Schweiz (SP),"('geht', 'darum')",314.0,10,11,29.92739645855803
382,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bedingt', 'freiheitsstraf')",23.0,3,11,29.883508634996
383,Christlichdemokratische Volkspartei der Schweiz (CVP),"('klarheit', 'halb')",23.0,3,11,29.883508634996
384,FDP.Die Liberalen (FDP-Liberale),"('kanton', 'zurich')",66.0,7,11,29.831018167041776
385,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'zuzustimm')",66.0,7,11,29.831018167041776
386,Christlichdemokratische Volkspartei der Schweiz (CVP),"('volk', 'stand')",66.0,7,11,29.831018167041776
387,Sozialdemokratische Partei der Schweiz (SP),"('status', 'quo')",49.0,6,11,29.700654374945458
388,FDP.Die Liberalen (FDP-Liberale),"('erst', 'lesung')",49.0,6,11,29.700654374945458
389,FDP.Die Liberalen (FDP-Liberale),"('jahr', 'prozent')",49.0,6,11,29.700654374945458
390,Sozialdemokratische Partei der Schweiz (SP),"('seit', 'jahr')",93.0,8,11,29.616196994023717
391,FDP.Die Liberalen (FDP-Liberale),"('zwei', 'drittel')",93.0,8,11,29.616196994023717
392,FDP.Die Liberalen (FDP-Liberale),"('folgend', 'grund')",65.0,7,11,29.37903304329872
393,FDP.Die Liberalen (FDP-Liberale),"('klar', 'sag')",65.0,7,11,29.37903304329872
394,FDP.Die Liberalen (FDP-Liberale),"('mocht', 'herrn')",65.0,7,11,29.37903304329872
395,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'zurich')",65.0,7,11,29.37903304329872
396,Sozialdemokratische Partei der Schweiz (SP),"('bundesamt', 'verkehr')",29.0,4,11,29.336426438675915
397,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'leumann')",29.0,4,11,29.336426438675915
398,Christlichdemokratische Volkspartei der Schweiz (CVP),"('interkantonal', 'zusammenarbeit')",29.0,4,11,29.336426438675915
399,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'spoerry')",29.0,4,11,29.336426438675915
400,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'stimm')",29.0,4,11,29.336426438675915
401,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wurd', 'nationalrat')",29.0,4,11,29.336426438675915
402,FDP.Die Liberalen (FDP-Liberale),"('darum', 'geht')",92.0,8,11,29.297743262905183
403,Schweizerische Volkspartei (SVP),"('nam', 'kommission')",37.0,5,11,29.172922333478
404,FDP.Die Liberalen (FDP-Liberale),"('frau', 'beerli')",37.0,5,11,29.172922333478
405,FDP.Die Liberalen (FDP-Liberale),"('sag', 'darf')",37.0,5,11,29.172922333478
406,FDP.Die Liberalen (FDP-Liberale),"('vorstoss', 'motion')",37.0,5,11,29.172922333478
407,Schweizerische Volkspartei (SVP),"('kommission', 'stimm')",48.0,6,11,29.094518571375144
408,FDP.Die Liberalen (FDP-Liberale),"('frank', 'wenig')",48.0,6,11,29.094518571375144
409,FDP.Die Liberalen (FDP-Liberale),"('zustand', 'gekomm')",48.0,6,11,29.094518571375144
410,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'polizei')",48.0,6,11,29.094518571375144
411,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'mocht')",17.0,2,11,28.98071756805323
412,Sozialdemokratische Partei der Schweiz (SP),"('weiterbild', 'schweiz')",17.0,2,11,28.98071756805323
413,Christlichdemokratische Volkspartei der Schweiz (CVP),"('allgemein', 'abzug')",17.0,2,11,28.98071756805323
414,Schweizerische Volkspartei (SVP),"('entwurf', 'bundesrat')",91.0,8,11,28.979289531786648
415,Sozialdemokratische Partei der Schweiz (SP),"('mocht', 'daran')",64.0,7,11,28.927047919555662
416,FDP.Die Liberalen (FDP-Liberale),"('ausdruck', 'gebracht')",64.0,7,11,28.927047919555662
417,FDP.Die Liberalen (FDP-Liberale),"('flankier', 'massnahm')",64.0,7,11,28.927047919555662
418,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'lehnt')",12.0,1,11,28.774743273580448
419,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'mehrheit')",12.0,1,11,28.774743273580448
420,FDP.Die Liberalen (FDP-Liberale),"('automat', 'stabilisator')",12.0,1,11,28.774743273580448
421,FDP.Die Liberalen (FDP-Liberale),"('sozial', 'stabilitat')",12.0,1,11,28.774743273580448
422,FDP.Die Liberalen (FDP-Liberale),"('unterstutzt', 'fdpfraktion')",12.0,1,11,28.774743273580448
423,Christlichdemokratische Volkspartei der Schweiz (CVP),"('informationsstell', 'konsumkredit')",12.0,1,11,28.774743273580448
424,Christlichdemokratische Volkspartei der Schweiz (CVP),"('scheng', 'acquis')",12.0,1,11,28.774743273580448
425,Sozialdemokratische Partei der Schweiz (SP),"('vier', 'jahr')",143.0,9,11,28.695909451087626
426,Schweizerische Volkspartei (SVP),"('bund', 'kanton')",143.0,9,11,28.695909451087626
427,FDP.Die Liberalen (FDP-Liberale),"('rund', 'prozent')",90.0,8,11,28.660835800668114
428,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stellung', 'nehm')",90.0,8,11,28.660835800668114
429,FDP.Die Liberalen (FDP-Liberale),"('unabhang', 'notenbank')",22.0,3,11,28.58422565086574
430,FDP.Die Liberalen (FDP-Liberale),"('zustimm', 'nationalrat')",22.0,3,11,28.58422565086574
431,Christlichdemokratische Volkspartei der Schweiz (CVP),"('monist', 'syst')",22.0,3,11,28.58422565086574
432,FDP.Die Liberalen (FDP-Liberale),"('entscheid', 'gefallt')",47.0,6,11,28.48838276780483
433,FDP.Die Liberalen (FDP-Liberale),"('herrn', 'bundesprasident')",47.0,6,11,28.48838276780483
434,FDP.Die Liberalen (FDP-Liberale),"('zuhand', 'materiali')",47.0,6,11,28.48838276780483
435,FDP.Die Liberalen (FDP-Liberale),"('besteht', 'darin')",63.0,7,11,28.475062795812605
436,FDP.Die Liberalen (FDP-Liberale),"('bildung', 'forschung')",63.0,7,11,28.475062795812605
437,FDP.Die Liberalen (FDP-Liberale),"('embryonal', 'stammzell')",63.0,7,11,28.475062795812605
438,FDP.Die Liberalen (FDP-Liberale),"('rund', 'milliard')",63.0,7,11,28.475062795812605
439,FDP.Die Liberalen (FDP-Liberale),"('wichtig', 'frag')",63.0,7,11,28.475062795812605
440,Christlichdemokratische Volkspartei der Schweiz (CVP),"('betroff', 'person')",63.0,7,11,28.475062795812605
441,Sozialdemokratische Partei der Schweiz (SP),"('energi', 'schweiz')",36.0,5,11,28.38446497311373
442,FDP.Die Liberalen (FDP-Liberale),"('kommissionsmehr', 'zuzustimm')",36.0,5,11,28.38446497311373
443,Christlichdemokratische Volkspartei der Schweiz (CVP),"('elektron', 'signatur')",36.0,5,11,28.38446497311373
444,Sozialdemokratische Partei der Schweiz (SP),"('gesetz', 'grundlag')",89.0,8,11,28.34238206954958
445,Sozialdemokratische Partei der Schweiz (SP),"('bundesprasident', 'villig')",28.0,4,11,28.324825526997436
446,FDP.Die Liberalen (FDP-Liberale),"('frau', 'leumann')",28.0,4,11,28.324825526997436
447,FDP.Die Liberalen (FDP-Liberale),"('institutionell', 'anleg')",28.0,4,11,28.324825526997436
448,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'maiss')",28.0,4,11,28.324825526997436
449,FDP.Die Liberalen (FDP-Liberale),"('sinn', 'gesetz')",28.0,4,11,28.324825526997436
450,Christlichdemokratische Volkspartei der Schweiz (CVP),"('institutionell', 'anleg')",28.0,4,11,28.324825526997436
451,Christlichdemokratische Volkspartei der Schweiz (CVP),"('oberst', 'gericht')",28.0,4,11,28.324825526997436
452,Christlichdemokratische Volkspartei der Schweiz (CVP),"('teil', 'strafgesetzbuch')",28.0,4,11,28.324825526997436
453,Sozialdemokratische Partei der Schweiz (SP),"('arme', 'xxi')",62.0,7,11,28.023077672069547
454,Sozialdemokratische Partei der Schweiz (SP),"('gemass', 'artikel')",62.0,7,11,28.023077672069547
455,Schweizerische Volkspartei (SVP),"('rund', 'milliard')",62.0,7,11,28.023077672069547
456,FDP.Die Liberalen (FDP-Liberale),"('gewiss', 'verstandnis')",62.0,7,11,28.023077672069547
457,Sozialdemokratische Partei der Schweiz (SP),"('kommission', 'stimm')",46.0,6,11,27.88224696423451
458,Sozialdemokratische Partei der Schweiz (SP),"('schluss', 'gekomm')",46.0,6,11,27.88224696423451
459,Schweizerische Volkspartei (SVP),"('voll', 'ganz')",46.0,6,11,27.88224696423451
460,Christlichdemokratische Volkspartei der Schweiz (CVP),"('klein', 'kanton')",46.0,6,11,27.88224696423451
461,Christlichdemokratische Volkspartei der Schweiz (CVP),"('polit', 'recht')",46.0,6,11,27.88224696423451
462,Sozialdemokratische Partei der Schweiz (SP),"('herr', 'theil')",35.0,5,11,27.59600761274946
463,FDP.Die Liberalen (FDP-Liberale),"('deshalb', 'richtig')",35.0,5,11,27.59600761274946
464,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'artikel')",35.0,5,11,27.59600761274946
465,FDP.Die Liberalen (FDP-Liberale),"('motion', 'entgegenzunehm')",35.0,5,11,27.59600761274946
466,FDP.Die Liberalen (FDP-Liberale),"('rapp', 'pro')",35.0,5,11,27.59600761274946
467,FDP.Die Liberalen (FDP-Liberale),"('standort', 'schweiz')",35.0,5,11,27.59600761274946
468,Sozialdemokratische Partei der Schweiz (SP),"('flankier', 'massnahm')",61.0,7,11,27.57109254832649
469,FDP.Die Liberalen (FDP-Liberale),"('offent', 'interess')",61.0,7,11,27.57109254832649
470,FDP.Die Liberalen (FDP-Liberale),"('verfug', 'gestellt')",61.0,7,11,27.57109254832649
471,FDP.Die Liberalen (FDP-Liberale),"('gemass', 'antrag')",86.0,8,11,27.387020876193976
472,FDP.Die Liberalen (FDP-Liberale),"('bundesgesetz', 'direkt')",27.0,4,11,27.31322461531896
473,FDP.Die Liberalen (FDP-Liberale),"('nationalrat', 'stimm')",27.0,4,11,27.31322461531896
474,FDP.Die Liberalen (FDP-Liberale),"('zweit', 'etapp')",27.0,4,11,27.31322461531896
475,Christlichdemokratische Volkspartei der Schweiz (CVP),"('aufgrund', 'uberleg')",27.0,4,11,27.31322461531896
476,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'bundesrat')",27.0,4,11,27.31322461531896
477,Christlichdemokratische Volkspartei der Schweiz (CVP),"('psychisch', 'storung')",27.0,4,11,27.31322461531896
479,FDP.Die Liberalen (FDP-Liberale),"('antrag', 'plattn')",21.0,3,11,27.28494266673548
480,FDP.Die Liberalen (FDP-Liberale),"('herr', 'epiney')",21.0,3,11,27.28494266673548
481,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'stadl')",21.0,3,11,27.28494266673548
482,Sozialdemokratische Partei der Schweiz (SP),"('kommission', 'verkehr')",45.0,6,11,27.276111160664197
483,Sozialdemokratische Partei der Schweiz (SP),"('verkehr', 'fernmeldewes')",45.0,6,11,27.276111160664197
484,Sozialdemokratische Partei der Schweiz (SP),"('zweit', 'rohr')",45.0,6,11,27.276111160664197
485,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'mocht')",45.0,6,11,27.276111160664197
486,FDP.Die Liberalen (FDP-Liberale),"('empfehl', 'antrag')",45.0,6,11,27.276111160664197
487,FDP.Die Liberalen (FDP-Liberale),"('geb', 'gern')",45.0,6,11,27.276111160664197
488,FDP.Die Liberalen (FDP-Liberale),"('gemass', 'bundesrat')",45.0,6,11,27.276111160664197
489,FDP.Die Liberalen (FDP-Liberale),"('schritt', 'schritt')",45.0,6,11,27.276111160664197
490,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mind', 'kommission')",45.0,6,11,27.276111160664197
491,FDP.Die Liberalen (FDP-Liberale),"('absatz', 'litera')",60.0,7,11,27.119107424583433
492,FDP.Die Liberalen (FDP-Liberale),"('bereit', 'erwahnt')",60.0,7,11,27.119107424583433
493,Christlichdemokratische Volkspartei der Schweiz (CVP),"('neu', 'bundesverfass')",60.0,7,11,27.119107424583433
494,FDP.Die Liberalen (FDP-Liberale),"('seit', 'jahr')",85.0,8,11,27.06856714507544
495,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'kommissionsmehr')",85.0,8,11,27.06856714507544
496,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zehn', 'jahr')",134.0,9,11,26.889873191928267
497,FDP.Die Liberalen (FDP-Liberale),"('sicht', 'bundesrat')",34.0,5,11,26.80755025238519
498,Christlichdemokratische Volkspartei der Schweiz (CVP),"('anwaltinn', 'anwalt')",34.0,5,11,26.80755025238519
499,Christlichdemokratische Volkspartei der Schweiz (CVP),"('losung', 'nationalrat')",34.0,5,11,26.80755025238519
