,Speaker Party,Phrase,Counts,Freq,N,tf_idf
263,Schweizerische Volkspartei (SVP),"('kenntnis', 'nehm')",189.0,10,13,49.58684598435581
264,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stellung', 'nehm')",102.0,8,13,49.521797209733485
265,Christlichdemokratische Volkspartei der Schweiz (CVP),"('brunn', 'christian')",42.0,4,13,49.50350984634914
266,FDP.Die Liberalen (FDP-Liberale),"('herr', 'maiss')",42.0,4,13,49.50350984634914
267,FDP.Die Liberalen (FDP-Liberale),"('fassung', 'nationalrat')",64.0,6,13,49.48415284694283
268,FDP.Die Liberalen (FDP-Liberale),"('herr', 'leuenberg')",64.0,6,13,49.48415284694283
269,FDP.Die Liberalen (FDP-Liberale),"('leutenegg', 'oberholz')",64.0,6,13,49.48415284694283
270,Sozialdemokratische Partei der Schweiz (SP),"('mind', 'ii')",187.0,10,13,49.062117455420825
271,Christlichdemokratische Volkspartei der Schweiz (CVP),"('neu', 'finanzausgleich')",101.0,8,13,49.03628939395178
273,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'zuzustimm')",79.0,7,13,48.904097464091656
274,FDP.Die Liberalen (FDP-Liberale),"('vollig', 'klar')",79.0,7,13,48.904097464091656
275,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'leuenberg')",51.0,5,13,48.73108369639925
276,FDP.Die Liberalen (FDP-Liberale),"('ahv', 'iv')",51.0,5,13,48.73108369639925
277,Sozialdemokratische Partei der Schweiz (SP),"('artikel', 'or')",51.0,5,13,48.73108369639925
278,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'wurd')",63.0,6,13,48.710962958709345
279,Sozialdemokratische Partei der Schweiz (SP),"('mieterinn', 'miet')",63.0,6,13,48.710962958709345
280,FDP.Die Liberalen (FDP-Liberale),"('erneuerbar', 'energi')",100.0,8,13,48.55078157817008
281,Sozialdemokratische Partei der Schweiz (SP),"('herr', 'schluer')",100.0,8,13,48.55078157817008
282,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gesetz', 'grundlag')",132.0,9,13,48.53967097654189
283,FDP.Die Liberalen (FDP-Liberale),"('zwei', 'drei')",185.0,10,13,48.537388926485846
284,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mitteil', 'mehrheit')",33.0,3,13,48.38912327018309
285,FDP.Die Liberalen (FDP-Liberale),"('herr', 'stadl')",41.0,4,13,48.32485485000749
286,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erst', 'lini')",184.0,10,13,48.27502466201835
287,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beid', 'rat')",131.0,9,13,48.17194619641657
288,FDP.Die Liberalen (FDP-Liberale),"('bitt', 'mehrheit')",131.0,9,13,48.17194619641657
289,Schweizerische Volkspartei (SVP),"('kommission', 'beantragt')",99.0,8,13,48.06527376238838
290,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frag', 'herrn')",62.0,6,13,47.93777307047586
291,Christlichdemokratische Volkspartei der Schweiz (CVP),"('landlich', 'raum')",50.0,5,13,47.77557225137182
292,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'beschloss')",50.0,5,13,47.77557225137182
293,FDP.Die Liberalen (FDP-Liberale),"('meinung', 'sei')",50.0,5,13,47.77557225137182
294,Sozialdemokratische Partei der Schweiz (SP),"('bundesrat', 'villig')",182.0,10,13,47.750296133083374
295,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'antrag')",77.0,7,13,47.66601904727921
296,FDP.Die Liberalen (FDP-Liberale),"('ausdruck', 'gebracht')",77.0,7,13,47.66601904727921
297,FDP.Die Liberalen (FDP-Liberale),"('deshalb', 'muss')",77.0,7,13,47.66601904727921
298,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vergang', 'jahr')",98.0,8,13,47.57976594660668
299,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mind', 'ii')",181.0,10,13,47.48793186861588
300,Schweizerische Volkspartei (SVP),"('vier', 'jahr')",181.0,10,13,47.48793186861588
301,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'bereit')",129.0,9,13,47.436496636165934
302,FDP.Die Liberalen (FDP-Liberale),"('frau', 'forst')",40.0,4,13,47.14619985366585
303,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'david')",40.0,4,13,47.14619985366585
304,FDP.Die Liberalen (FDP-Liberale),"('herrn', 'leuenberg')",40.0,4,13,47.14619985366585
305,Christlichdemokratische Volkspartei der Schweiz (CVP),"('embryonal', 'stammzell')",76.0,7,13,47.046979838872986
306,FDP.Die Liberalen (FDP-Liberale),"('votum', 'herrn')",76.0,7,13,47.046979838872986
307,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wirtschaft', 'leistungsfah')",49.0,5,13,46.82006080634438
308,FDP.Die Liberalen (FDP-Liberale),"('einstimm', 'kommission')",49.0,5,13,46.82006080634438
309,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kinderlos', 'witw')",25.0,2,13,46.795054422539785
310,Schweizerische Volkspartei (SVP),"('gemass', 'artikel')",96.0,8,13,46.60875031504328
311,Christlichdemokratische Volkspartei der Schweiz (CVP),"('fassung', 'bundesrat')",75.0,7,13,46.427940630466765
312,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'antrag')",75.0,7,13,46.427940630466765
313,FDP.Die Liberalen (FDP-Liberale),"('strukturell', 'defizit')",60.0,6,13,46.3913932940089
314,FDP.Die Liberalen (FDP-Liberale),"('zuhand', 'materiali')",60.0,6,13,46.3913932940089
315,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'lehnt')",18.0,1,13,46.16908843430766
316,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'begrusst')",18.0,1,13,46.16908843430766
317,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'uberweis')",125.0,9,13,45.96559751566467
318,FDP.Die Liberalen (FDP-Liberale),"('herr', 'merz')",48.0,5,13,45.864549361316946
319,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'zuzustimm')",74.0,7,13,45.808901422060536
320,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mocht', 'einfach')",74.0,7,13,45.808901422060536
321,FDP.Die Liberalen (FDP-Liberale),"('flankier', 'massnahm')",74.0,7,13,45.808901422060536
322,Sozialdemokratische Partei der Schweiz (SP),"('st', 'gall')",74.0,7,13,45.808901422060536
323,FDP.Die Liberalen (FDP-Liberale),"('mitarbeiterinn', 'mitarbeit')",94.0,8,13,45.63773468347988
324,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mind', 'kommission')",59.0,6,13,45.61820340577542
325,Sozialdemokratische Partei der Schweiz (SP),"('bilateral', 'abkomm')",59.0,6,13,45.61820340577542
326,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darum', 'geht')",124.0,9,13,45.59787273553935
327,FDP.Die Liberalen (FDP-Liberale),"('kenntnis', 'nehm')",173.0,10,13,45.38901775287595
328,Sozialdemokratische Partei der Schweiz (SP),"('d', 'h')",271.0,11,13,45.27165694371805
329,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'zurich')",73.0,7,13,45.189862213654315
330,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'a')",73.0,7,13,45.189862213654315
331,FDP.Die Liberalen (FDP-Liberale),"('antrag', 'stell')",73.0,7,13,45.189862213654315
332,FDP.Die Liberalen (FDP-Liberale),"('neu', 'artikel')",73.0,7,13,45.189862213654315
333,FDP.Die Liberalen (FDP-Liberale),"('klar', 'meinung')",93.0,8,13,45.152226867698175
334,FDP.Die Liberalen (FDP-Liberale),"('freiwill', 'ahv')",24.0,2,13,44.923252245638196
335,Schweizerische Volkspartei (SVP),"('svpfraktion', 'antrag')",47.0,5,13,44.909037916289506
336,Sozialdemokratische Partei der Schweiz (SP),"('einseit', 'massnahm')",47.0,5,13,44.909037916289506
337,FDP.Die Liberalen (FDP-Liberale),"('entscheid', 'gefallt')",58.0,6,13,44.845013517541936
338,FDP.Die Liberalen (FDP-Liberale),"('absatz', 'bundesverfass')",58.0,6,13,44.845013517541936
339,FDP.Die Liberalen (FDP-Liberale),"('gemass', 'bundesrat')",58.0,6,13,44.845013517541936
340,FDP.Die Liberalen (FDP-Liberale),"('staatspolit', 'kommission')",58.0,6,13,44.845013517541936
341,FDP.Die Liberalen (FDP-Liberale),"('deshalb', 'meinung')",58.0,6,13,44.845013517541936
342,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'schmid')",38.0,4,13,44.78888986098256
343,Sozialdemokratische Partei der Schweiz (SP),"('mehrheit', 'kommission')",267.0,11,13,44.60344060506539
344,FDP.Die Liberalen (FDP-Liberale),"('richtig', 'richtung')",72.0,7,13,44.570823005248094
345,FDP.Die Liberalen (FDP-Liberale),"('besteht', 'darin')",72.0,7,13,44.570823005248094
346,Christlichdemokratische Volkspartei der Schweiz (CVP),"('funf', 'jahr')",169.0,10,13,44.339560695005986
347,FDP.Die Liberalen (FDP-Liberale),"('entscheid', 'fall')",91.0,8,13,44.18121123613477
348,Christlichdemokratische Volkspartei der Schweiz (CVP),"('pro', 'jahr')",168.0,10,13,44.0771964305385
349,FDP.Die Liberalen (FDP-Liberale),"('sech', 'jahr')",57.0,6,13,44.071823629308454
350,FDP.Die Liberalen (FDP-Liberale),"('uberzahl', 'embryon')",57.0,6,13,44.071823629308454
351,FDP.Die Liberalen (FDP-Liberale),"('herrn', 'kolleg')",57.0,6,13,44.071823629308454
352,Schweizerische Volkspartei (SVP),"('aussenpolit', 'kommission')",57.0,6,13,44.071823629308454
353,Sozialdemokratische Partei der Schweiz (SP),"('konstruktiv', 'referendum')",57.0,6,13,44.071823629308454
354,FDP.Die Liberalen (FDP-Liberale),"('absatz', 'streich')",46.0,5,13,43.95352647126207
355,Schweizerische Volkspartei (SVP),"('inn', 'sich')",46.0,5,13,43.95352647126207
356,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'kolleg')",90.0,8,13,43.69570342035308
357,Schweizerische Volkspartei (SVP),"('offent', 'verkehr')",90.0,8,13,43.69570342035308
358,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'auslanderfrag')",37.0,4,13,43.61023486464091
359,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nation', 'uni')",17.0,1,13,43.604139076846124
360,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'beantrag')",17.0,1,13,43.604139076846124
361,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'empfehl')",17.0,1,13,43.604139076846124
362,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'steht')",17.0,1,13,43.604139076846124
363,FDP.Die Liberalen (FDP-Liberale),"('verdeckt', 'ermittlungsperson')",17.0,1,13,43.604139076846124
365,Schweizerische Volkspartei (SVP),"('ganz', 'klar')",260.0,11,13,43.43406201242322
366,Sozialdemokratische Partei der Schweiz (SP),"('konsumentinn', 'konsument')",118.0,9,13,43.391524054787446
367,FDP.Die Liberalen (FDP-Liberale),"('minderheitsantrag', 'abzulehn')",70.0,7,13,43.332744588435645
368,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'einstimm')",56.0,6,13,43.29863374107497
369,FDP.Die Liberalen (FDP-Liberale),"('bitt', 'nam')",165.0,10,13,43.29010363713603
370,Sozialdemokratische Partei der Schweiz (SP),"('antrag', 'mehrheit')",165.0,10,13,43.29010363713603
371,FDP.Die Liberalen (FDP-Liberale),"('antrag', 'kommissionsmehr')",89.0,8,13,43.210195604571375
372,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'meinung')",23.0,2,13,43.0514500687366
373,FDP.Die Liberalen (FDP-Liberale),"('zweit', 'saul')",117.0,9,13,43.02379927466213
374,FDP.Die Liberalen (FDP-Liberale),"('darum', 'geht')",117.0,9,13,43.02379927466213
375,Christlichdemokratische Volkspartei der Schweiz (CVP),"('corporat', 'governanc')",45.0,5,13,42.99801502623463
376,FDP.Die Liberalen (FDP-Liberale),"('herr', 'reimann')",45.0,5,13,42.99801502623463
377,FDP.Die Liberalen (FDP-Liberale),"('meinung', 'mehrheit')",45.0,5,13,42.99801502623463
378,Sozialdemokratische Partei der Schweiz (SP),"('bundesamt', 'justiz')",45.0,5,13,42.99801502623463
379,Sozialdemokratische Partei der Schweiz (SP),"('ganz', 'klar')",256.0,11,13,42.765845673770556
380,FDP.Die Liberalen (FDP-Liberale),"('zwanzig', 'jahr')",88.0,8,13,42.72468778878967
381,Sozialdemokratische Partei der Schweiz (SP),"('kommission', 'folg')",69.0,7,13,42.713705380029424
382,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'gemeind')",116.0,9,13,42.65607449453681
383,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'bereit')",116.0,9,13,42.65607449453681
384,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'kommission')",55.0,6,13,42.52544385284149
385,FDP.Die Liberalen (FDP-Liberale),"('beantragt', 'einstimm')",55.0,6,13,42.52544385284149
386,FDP.Die Liberalen (FDP-Liberale),"('antrag', 'artikel')",55.0,6,13,42.52544385284149
387,FDP.Die Liberalen (FDP-Liberale),"('litera', 'b')",55.0,6,13,42.52544385284149
388,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gefahr', 'straftat')",29.0,3,13,42.52377499500938
389,Christlichdemokratische Volkspartei der Schweiz (CVP),"('delegiert', 'minist')",29.0,3,13,42.52377499500938
390,FDP.Die Liberalen (FDP-Liberale),"('nationalrat', 'artikel')",29.0,3,13,42.52377499500938
391,FDP.Die Liberalen (FDP-Liberale),"('antrag', 'plattn')",29.0,3,13,42.52377499500938
392,FDP.Die Liberalen (FDP-Liberale),"('grund', 'dafur')",254.0,11,13,42.43173750444422
393,Sozialdemokratische Partei der Schweiz (SP),"('zweit', 'etapp')",36.0,4,13,42.43157986829926
394,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wurd', 'bereit')",87.0,8,13,42.23917997300797
395,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'verkehr')",87.0,8,13,42.23917997300797
396,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'b')",68.0,7,13,42.094666171623196
397,FDP.Die Liberalen (FDP-Liberale),"('embryonal', 'stammzell')",68.0,7,13,42.094666171623196
398,FDP.Die Liberalen (FDP-Liberale),"('betrag', 'million')",68.0,7,13,42.094666171623196
399,FDP.Die Liberalen (FDP-Liberale),"('mocht', 'kurz')",68.0,7,13,42.094666171623196
400,Schweizerische Volkspartei (SVP),"('antrag', 'kommission')",68.0,7,13,42.094666171623196
401,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ahv', 'iv')",44.0,5,13,42.0425035812072
402,FDP.Die Liberalen (FDP-Liberale),"('sag', 'darf')",44.0,5,13,42.0425035812072
403,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'losung')",44.0,5,13,42.0425035812072
404,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'auffass')",44.0,5,13,42.0425035812072
405,FDP.Die Liberalen (FDP-Liberale),"('bundesprasident', 'leuenberg')",44.0,5,13,42.0425035812072
406,Sozialdemokratische Partei der Schweiz (SP),"('nam', 'kommission')",44.0,5,13,42.0425035812072
407,Sozialdemokratische Partei der Schweiz (SP),"('zweit', 'saul')",114.0,9,13,41.920624934286174
408,Sozialdemokratische Partei der Schweiz (SP),"('drei', 'jahr')",114.0,9,13,41.920624934286174
409,FDP.Die Liberalen (FDP-Liberale),"('zehn', 'jahr')",250.0,11,13,41.76352116579156
410,Christlichdemokratische Volkspartei der Schweiz (CVP),"('postulat', 'uberweis')",86.0,8,13,41.75367215722627
411,FDP.Die Liberalen (FDP-Liberale),"('frank', 'mehr')",86.0,8,13,41.75367215722627
412,Christlichdemokratische Volkspartei der Schweiz (CVP),"('fassung', 'nationalrat')",54.0,6,13,41.75225396460801
413,FDP.Die Liberalen (FDP-Liberale),"('frank', 'wenig')",54.0,6,13,41.75225396460801
414,FDP.Die Liberalen (FDP-Liberale),"('jurist', 'person')",54.0,6,13,41.75225396460801
415,Christlichdemokratische Volkspartei der Schweiz (CVP),"('betroff', 'person')",67.0,7,13,41.475626963216975
416,FDP.Die Liberalen (FDP-Liberale),"('buchstab', 'a')",67.0,7,13,41.475626963216975
417,Sozialdemokratische Partei der Schweiz (SP),"('mocht', 'daran')",67.0,7,13,41.475626963216975
418,Sozialdemokratische Partei der Schweiz (SP),"('vier', 'jahr')",158.0,10,13,41.45355378586359
419,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vorberat', 'kommission')",85.0,8,13,41.26816434144457
420,FDP.Die Liberalen (FDP-Liberale),"('dafur', 'verstandnis')",35.0,4,13,41.25292487195762
421,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stell', 'fest')",157.0,10,13,41.1911895213961
422,Schweizerische Volkspartei (SVP),"('bitt', 'deshalb')",112.0,9,13,41.185175374035545
423,Sozialdemokratische Partei der Schweiz (SP),"('darum', 'geht')",112.0,9,13,41.185175374035545
424,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sinkend', 'beitragsskala')",22.0,2,13,41.17964789183501
426,Christlichdemokratische Volkspartei der Schweiz (CVP),"('hess', 'han')",43.0,5,13,41.08699213617976
427,Christlichdemokratische Volkspartei der Schweiz (CVP),"('neu', 'auslandergesetz')",43.0,5,13,41.08699213617976
428,FDP.Die Liberalen (FDP-Liberale),"('schweizer', 'nationalbank')",43.0,5,13,41.08699213617976
429,FDP.Die Liberalen (FDP-Liberale),"('herr', 'buttik')",43.0,5,13,41.08699213617976
430,Christlichdemokratische Volkspartei der Schweiz (CVP),"('einfuhr', 'tarmed')",16.0,1,13,41.03918971938459
431,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'beantragt')",16.0,1,13,41.03918971938459
432,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geschied', 'witw')",16.0,1,13,41.03918971938459
433,Schweizerische Volkspartei (SVP),"('svpfraktion', 'stimmt')",16.0,1,13,41.03918971938459
434,Christlichdemokratische Volkspartei der Schweiz (CVP),"('klein', 'kanton')",53.0,6,13,40.97906407637453
435,FDP.Die Liberalen (FDP-Liberale),"('erst', 'lesung')",53.0,6,13,40.97906407637453
436,Sozialdemokratische Partei der Schweiz (SP),"('frag', 'herrn')",53.0,6,13,40.97906407637453
437,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darauf', 'hingewies')",245.0,11,13,40.928250742475726
438,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'meinung')",66.0,7,13,40.856587754810754
439,Sozialdemokratische Partei der Schweiz (SP),"('flankier', 'massnahm')",66.0,7,13,40.856587754810754
440,Schweizerische Volkspartei (SVP),"('kommission', 'rechtsfrag')",84.0,8,13,40.78265652566287
441,Sozialdemokratische Partei der Schweiz (SP),"('ganz', 'schweiz')",84.0,8,13,40.78265652566287
442,FDP.Die Liberalen (FDP-Liberale),"('wurd', 'kommission')",83.0,8,13,40.29714870988117
443,FDP.Die Liberalen (FDP-Liberale),"('demograph', 'entwickl')",83.0,8,13,40.29714870988117
444,Sozialdemokratische Partei der Schweiz (SP),"('ganz', 'wichtig')",83.0,8,13,40.29714870988117
445,FDP.Die Liberalen (FDP-Liberale),"('diskussion', 'kommission')",65.0,7,13,40.237548546404525
446,FDP.Die Liberalen (FDP-Liberale),"('gewiss', 'verstandnis')",65.0,7,13,40.237548546404525
447,Christlichdemokratische Volkspartei der Schweiz (CVP),"('allgemein', 'volksinitiativ')",52.0,6,13,40.205874188141046
448,FDP.Die Liberalen (FDP-Liberale),"('sag', 'bundesrat')",52.0,6,13,40.205874188141046
449,Schweizerische Volkspartei (SVP),"('neu', 'steu')",52.0,6,13,40.205874188141046
450,Sozialdemokratische Partei der Schweiz (SP),"('allgemein', 'volksinitiativ')",52.0,6,13,40.205874188141046
451,FDP.Die Liberalen (FDP-Liberale),"('deshalb', 'richtig')",42.0,5,13,40.131480691152326
452,FDP.Die Liberalen (FDP-Liberale),"('pensionskass', 'bund')",42.0,5,13,40.131480691152326
453,Schweizerische Volkspartei (SVP),"('mehr', 'benotigt')",42.0,5,13,40.131480691152326
454,Schweizerische Volkspartei (SVP),"('nam', 'kommission')",42.0,5,13,40.131480691152326
455,Sozialdemokratische Partei der Schweiz (SP),"('kanton', 'uri')",42.0,5,13,40.131480691152326
456,Sozialdemokratische Partei der Schweiz (SP),"('de', 'dardel')",42.0,5,13,40.131480691152326
457,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vorlauf', 'aufnahm')",34.0,4,13,40.07426987561597
458,FDP.Die Liberalen (FDP-Liberale),"('herr', 'schweig')",34.0,4,13,40.07426987561597
459,FDP.Die Liberalen (FDP-Liberale),"('erst', 'lini')",152.0,10,13,39.87936819905864
460,FDP.Die Liberalen (FDP-Liberale),"('rund', 'milliard')",82.0,8,13,39.81164089409947
461,FDP.Die Liberalen (FDP-Liberale),"('gross', 'mehrheit')",82.0,8,13,39.81164089409947
462,FDP.Die Liberalen (FDP-Liberale),"('bundesratin', 'dreifuss')",82.0,8,13,39.81164089409947
463,FDP.Die Liberalen (FDP-Liberale),"('lang', 'zeit')",108.0,9,13,39.71427625353427
464,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'c')",64.0,7,13,39.618509337998304
465,Christlichdemokratische Volkspartei der Schweiz (CVP),"('losung', 'find')",64.0,7,13,39.618509337998304
466,FDP.Die Liberalen (FDP-Liberale),"('entsprech', 'antrag')",64.0,7,13,39.618509337998304
467,FDP.Die Liberalen (FDP-Liberale),"('buchstab', 'c')",64.0,7,13,39.618509337998304
468,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'bundesrat')",64.0,7,13,39.618509337998304
469,FDP.Die Liberalen (FDP-Liberale),"('monist', 'syst')",27.0,3,13,39.591100857422525
470,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'plattn')",27.0,3,13,39.591100857422525
471,FDP.Die Liberalen (FDP-Liberale),"('mehrheit', 'bleib')",27.0,3,13,39.591100857422525
472,FDP.Die Liberalen (FDP-Liberale),"('nationalrat', 'bloch')",27.0,3,13,39.591100857422525
473,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schmid', 'carlo')",51.0,6,13,39.432684299907564
474,Christlichdemokratische Volkspartei der Schweiz (CVP),"('aussenpolit', 'kommission')",51.0,6,13,39.432684299907564
475,FDP.Die Liberalen (FDP-Liberale),"('herrn', 'bundesprasident')",51.0,6,13,39.432684299907564
476,FDP.Die Liberalen (FDP-Liberale),"('neu', 'steu')",51.0,6,13,39.432684299907564
477,FDP.Die Liberalen (FDP-Liberale),"('seit', 'jahr')",107.0,9,13,39.34655147340896
478,FDP.Die Liberalen (FDP-Liberale),"('sinn', 'bitt')",81.0,8,13,39.32613307831777
479,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'mocht')",21.0,2,13,39.30784571493342
480,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schriftlich', 'bericht')",41.0,5,13,39.17596924612489
481,FDP.Die Liberalen (FDP-Liberale),"('vorstoss', 'motion')",41.0,5,13,39.17596924612489
482,FDP.Die Liberalen (FDP-Liberale),"('schon', 'erwahnt')",41.0,5,13,39.17596924612489
483,FDP.Die Liberalen (FDP-Liberale),"('schon', 'gesagt')",149.0,10,13,39.09227540565617
484,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'bundesrat')",63.0,7,13,38.99947012959208
485,FDP.Die Liberalen (FDP-Liberale),"('botschaft', 'bundesrat')",63.0,7,13,38.99947012959208
486,Sozialdemokratische Partei der Schweiz (SP),"('arme', 'xxi')",63.0,7,13,38.99947012959208
487,Schweizerische Volkspartei (SVP),"('geht', 'darum')",233.0,11,13,38.92360172651773
488,Christlichdemokratische Volkspartei der Schweiz (CVP),"('werdend', 'leb')",33.0,4,13,38.895614879274326
489,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'maiss')",33.0,4,13,38.895614879274326
490,FDP.Die Liberalen (FDP-Liberale),"('acht', 'kanton')",33.0,4,13,38.895614879274326
491,FDP.Die Liberalen (FDP-Liberale),"('herr', 'stahelin')",33.0,4,13,38.895614879274326
492,FDP.Die Liberalen (FDP-Liberale),"('meinung', 'soll')",33.0,4,13,38.895614879274326
493,FDP.Die Liberalen (FDP-Liberale),"('erteil', 'rahmenbewill')",33.0,4,13,38.895614879274326
494,FDP.Die Liberalen (FDP-Liberale),"('vorberat', 'kommission')",80.0,8,13,38.840625262536065
495,FDP.Die Liberalen (FDP-Liberale),"('gemacht', 'word')",80.0,8,13,38.840625262536065
496,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'polizei')",50.0,6,13,38.65949441167408
497,Christlichdemokratische Volkspartei der Schweiz (CVP),"('uberzahl', 'embryon')",50.0,6,13,38.65949441167408
498,FDP.Die Liberalen (FDP-Liberale),"('kanton', 'luz')",50.0,6,13,38.65949441167408
499,Schweizerische Volkspartei (SVP),"('initiativ', 'folg')",105.0,9,13,38.61110191315832
