,Phrase,qui
518,"('bundesamt', 'raumentwickl')",5.745672653138767e-06
519,"('europa', 'recht')",5.745672653138767e-06
520,"('herr', 'couchepin')",5.745672653138767e-06
521,"('kind', 'jahr')",5.745672653138767e-06
522,"('kundinn', 'kund')",5.745672653138767e-06
523,"('schweizer', 'nationalfond')",5.745672653138767e-06
524,"('strom', 'atom')",5.745672653138767e-06
525,"('transparenz', 'bezug')",5.745672653138767e-06
526,"('wenig', 'monat')",5.745672653138767e-06
527,"('ausgab', 'einnahm')",5.71217318266161e-06
528,"('bund', 'million')",5.71217318266161e-06
529,"('defizit', 'milliard')",5.71217318266161e-06
530,"('eigent', 'frag')",5.71217318266161e-06
531,"('frau', 'bundeskanzlerin')",5.71217318266161e-06
532,"('herr', 'wiederkehr')",5.71217318266161e-06
533,"('mehrheit', 'kanton')",5.71217318266161e-06
534,"('verkehr', 'gebracht')",5.71217318266161e-06
535,"('angriff', 'nehm')",5.6891332506705795e-06
536,"('betrieb', 'anlag')",5.6891332506705795e-06
537,"('gut', 'prozent')",5.6891332506705795e-06
538,"('hand', 'weis')",5.6891332506705795e-06
539,"('hoh', 'stellenwert')",5.6891332506705795e-06
540,"('klein', 'unternehm')",5.6891332506705795e-06
541,"('mehr', 'person')",5.6891332506705795e-06
542,"('rechtsanspruch', 'einburger')",5.6891332506705795e-06
543,"('soweit', 'moglich')",5.6891332506705795e-06
544,"('vorlieg', 'entwurf')",5.6891332506705795e-06
545,"('frau', 'teusch')",5.681642540603151e-06
546,"('bundesamt', 'energi')",5.671751833040815e-06
547,"('erhoh', 'mehrwertsteu')",5.671751833040815e-06
548,"('heut', 'diskussion')",5.671751833040815e-06
549,"('heutig', 'sicht')",5.671751833040815e-06
550,"('frau', 'leuthard')",5.6672276099763785e-06
551,"('komm', 'sag')",5.6672276099763785e-06
552,"('dreissig', 'jahr')",5.6496058700444375e-06
553,"('gemass', 'antrag')",5.644315924413912e-06
554,"('gentechn', 'verandert')",5.6226305430239224e-06
555,"('ausgefuhrt', 'word')",5.588526498737855e-06
556,"('ersuch', 'mind')",5.588526498737855e-06
557,"('etwa', 'zehn')",5.588526498737855e-06
558,"('fair', 'miet')",5.588526498737855e-06
559,"('ganz', 'ubung')",5.588526498737855e-06
560,"('herr', 'loepf')",5.588526498737855e-06
561,"('herr', 'scheur')",5.588526498737855e-06
562,"('innerhalb', 'kanton')",5.588526498737855e-06
563,"('kantonal', 'regel')",5.588526498737855e-06
564,"('klar', 'geword')",5.588526498737855e-06
565,"('komm', 'nachh')",5.588526498737855e-06
566,"('leb', 'arbeit')",5.588526498737855e-06
567,"('letzt', 'meil')",5.588526498737855e-06
568,"('leut', 'klein')",5.588526498737855e-06
569,"('mensch', 'schweiz')",5.588526498737855e-06
570,"('national', 'kohasion')",5.588526498737855e-06
571,"('vertret', 'svpfraktion')",5.588526498737855e-06
572,"('zentral', 'roll')",5.588526498737855e-06
573,"('losung', 'gefund')",5.586126510316521e-06
574,"('betroff', 'bevolker')",5.57587136012152e-06
575,"('jung', 'mann')",5.57587136012152e-06
576,"('mindest', 'prozent')",5.57587136012152e-06
577,"('bitt', 'motion')",5.538485877753801e-06
578,"('herrn', 'schluer')",5.520377590490623e-06
579,"('mensch', 'land')",5.491780811051491e-06
580,"('ganz', 'europa')",5.4838741440907066e-06
581,"('jung', 'mensch')",5.4838741440907066e-06
582,"('antrag', 'zustimm')",5.470163542452335e-06
583,"('geld', 'verfug')",5.456710752799771e-06
584,"('mehrmal', 'gesagt')",5.456710752799771e-06
585,"('mind', 'gross')",5.456710752799771e-06
586,"('viel', 'frau')",5.456710752799771e-06
587,"('zweit', 'rohr')",5.423424660203287e-06
588,"('benotigt', 'wahrungsreserv')",5.401336770638765e-06
589,"('europa', 'staat')",5.401336770638765e-06
590,"('frau', 'aeppli')",5.401336770638765e-06
591,"('per', 'end')",5.401336770638765e-06
592,"('vorlieg', 'botschaft')",5.401336770638765e-06
593,"('bericht', 'bundesrat')",5.3517008821743155e-06
594,"('frank', 'kost')",5.341701095166304e-06
595,"('hinzu', 'kommt')",5.341701095166304e-06
596,"('ab', 'bitt')",5.339333879450805e-06
597,"('aufnahm', 'neu')",5.339333879450805e-06
598,"('auftrag', 'arme')",5.339333879450805e-06
599,"('bundesbeschluss', 'zuzustimm')",5.339333879450805e-06
600,"('einfliess', 'lass')",5.339333879450805e-06
601,"('evangel', 'unabhang')",5.339333879450805e-06
602,"('frank', 'betrug')",5.339333879450805e-06
603,"('frau', 'wyss')",5.339333879450805e-06
604,"('gelb', 'ei')",5.339333879450805e-06
605,"('geschatzt', 'kolleginn')",5.339333879450805e-06
606,"('gesetz', 'schaff')",5.339333879450805e-06
607,"('glaubwurd', 'polit')",5.339333879450805e-06
608,"('grupp', 'rustung')",5.339333879450805e-06
609,"('herr', 'marti')",5.339333879450805e-06
610,"('heut', 'vorlieg')",5.339333879450805e-06
611,"('inkraftsetz', 'neu')",5.339333879450805e-06
612,"('interess', 'sach')",5.339333879450805e-06
613,"('nein', 'initiativ')",5.339333879450805e-06
614,"('prozent', 'ausgab')",5.339333879450805e-06
615,"('referendum', 'unterstellt')",5.339333879450805e-06
616,"('schon', 'besteh')",5.339333879450805e-06
617,"('souveran', 'staat')",5.339333879450805e-06
618,"('subsidiar', 'einsatz')",5.339333879450805e-06
619,"('unabhang', 'fraktion')",5.339333879450805e-06
620,"('versichert', 'person')",5.339333879450805e-06
621,"('zuletzt', 'weg')",5.339333879450805e-06
622,"('funf', 'jahr')",5.312640948745898e-06
623,"('beitrag', 'bund')",5.299055543394503e-06
624,"('vonseit', 'bundesrat')",5.299055543394503e-06
625,"('bundesrat', 'recht')",5.270752190755499e-06
626,"('halb', 'milliard')",5.270752190755499e-06
627,"('mehr', 'wettbewerb')",5.270752190755499e-06
628,"('schweizer', 'recht')",5.270752190755499e-06
629,"('artikel', 'vorlag')",5.240654090181522e-06
630,"('eidgenoss', 'gericht')",5.240654090181522e-06
631,"('eingang', 'erwahnt')",5.240654090181522e-06
632,"('erst', 'zwei')",5.240654090181522e-06
633,"('frank', 'hoh')",5.240654090181522e-06
634,"('gut', 'beispiel')",5.240654090181522e-06
635,"('hoh', 'prami')",5.240654090181522e-06
636,"('kommission', 'behandelt')",5.240654090181522e-06
637,"('kommission', 'bericht')",5.240654090181522e-06
638,"('kritisch', 'frag')",5.240654090181522e-06
639,"('neu', 'element')",5.240654090181522e-06
640,"('neutral', 'staat')",5.240654090181522e-06
641,"('plus', 'million')",5.240654090181522e-06
642,"('vornehm', 'muss')",5.240654090181522e-06
643,"('zeit', 'zeit')",5.240654090181522e-06
644,"('antwort', 'geb')",5.17744185440518e-06
645,"('ganz', 'gross')",5.17309165480905e-06
646,"('darub', 'berat')",5.161003926559618e-06
647,"('erst', 'instanz')",5.161003926559618e-06
648,"('finanzier', 'grundversorg')",5.161003926559618e-06
649,"('forschung', 'bereich')",5.161003926559618e-06
650,"('fuhr', 'muss')",5.161003926559618e-06
651,"('jahr', 'vorgeseh')",5.161003926559618e-06
652,"('schwang', 'frau')",5.161003926559618e-06
653,"('stadt', 'land')",5.161003926559618e-06
654,"('ursprung', 'bundesrat')",5.161003926559618e-06
655,"('schon', 'frag')",5.152712797791044e-06
656,"('initiativ', 'unterstutz')",5.152142145314647e-06
657,"('solidaritat', 'schweiz')",5.152142145314647e-06
658,"('annahm', 'initiativ')",5.149256792768441e-06
659,"('bundesamt', 'sport')",5.149256792768441e-06
660,"('frau', 'fehr')",5.149256792768441e-06
661,"('institutionell', 'anleg')",5.149256792768441e-06
662,"('spat', 'zeitpunkt')",5.149256792768441e-06
663,"('weit', 'entwickl')",5.149256792768441e-06
664,"('wesent', 'unterschied')",5.149256792768441e-06
665,"('acht', 'woch')",5.124619829145839e-06
666,"('anbind', 'ostschweiz')",5.124619829145839e-06
667,"('aufgrund', 'situation')",5.124619829145839e-06
668,"('ausbild', 'lehrling')",5.124619829145839e-06
669,"('ausgearbeitet', 'entwurf')",5.124619829145839e-06
670,"('beispiel', 'mocht')",5.124619829145839e-06
671,"('bericht', 'weit')",5.124619829145839e-06
672,"('beruf', 'praxis')",5.124619829145839e-06
673,"('bund', 'zusammenhang')",5.124619829145839e-06
674,"('demokrati', 'europa')",5.124619829145839e-06
675,"('eig', 'rechtsperson')",5.124619829145839e-06
676,"('eingesetzt', 'mittel')",5.124619829145839e-06
677,"('erfull', 'auftrag')",5.124619829145839e-06
678,"('erwahnt', 'bundesrat')",5.124619829145839e-06
679,"('folgend', 'vier')",5.124619829145839e-06
680,"('frag', 'grundsatz')",5.124619829145839e-06
681,"('frag', 'neu')",5.124619829145839e-06
682,"('frank', 'budgetiert')",5.124619829145839e-06
683,"('frau', 'hub')",5.124619829145839e-06
684,"('gegeb', 'mocht')",5.124619829145839e-06
685,"('genehm', 'leistungsauftrag')",5.124619829145839e-06
686,"('geschadigt', 'waldbesitz')",5.124619829145839e-06
687,"('geschaff', 'bundesrat')",5.124619829145839e-06
688,"('gewiss', 'sich')",5.124619829145839e-06
689,"('grosstmog', 'transparenz')",5.124619829145839e-06
690,"('grund', 'empfiehlt')",5.124619829145839e-06
691,"('heut', 'geburtstag')",5.124619829145839e-06
692,"('heut', 'vorhand')",5.124619829145839e-06
693,"('ii', 'voranschlag')",5.124619829145839e-06
694,"('initiant', 'volksinitiativ')",5.124619829145839e-06
695,"('jahr', 'geh')",5.124619829145839e-06
696,"('justiz', 'polizeidirektor')",5.124619829145839e-06
697,"('klar', 'falsch')",5.124619829145839e-06
698,"('kolleg', 'burgi')",5.124619829145839e-06
699,"('kolleg', 'cavalli')",5.124619829145839e-06
700,"('komm', 'gut')",5.124619829145839e-06
701,"('kommission', 'mind')",5.124619829145839e-06
702,"('kommission', 'sitzung')",5.124619829145839e-06
703,"('kommission', 'wesent')",5.124619829145839e-06
704,"('kunst', 'kultur')",5.124619829145839e-06
705,"('landwirtschaft', 'einkomm')",5.124619829145839e-06
706,"('massnahm', 'deregulier')",5.124619829145839e-06
707,"('mehr', 'acht')",5.124619829145839e-06
708,"('mehr', 'rat')",5.124619829145839e-06
709,"('mundig', 'burg')",5.124619829145839e-06
710,"('musst', 'wohl')",5.124619829145839e-06
711,"('offent', 'gut')",5.124619829145839e-06
712,"('orientiert', 'word')",5.124619829145839e-06
713,"('parlamentar', 'grupp')",5.124619829145839e-06
714,"('partei', 'polit')",5.124619829145839e-06
715,"('pension', 'geh')",5.124619829145839e-06
716,"('prozent', 'mehrwertsteu')",5.124619829145839e-06
717,"('prufung', 'unterzog')",5.124619829145839e-06
718,"('recht', 'volk')",5.124619829145839e-06
719,"('sagt', 'nein')",5.124619829145839e-06
720,"('schluss', 'bemerk')",5.124619829145839e-06
721,"('schreib', 'prozent')",5.124619829145839e-06
722,"('schweiz', 'steuerzahl')",5.124619829145839e-06
723,"('sechzig', 'jahr')",5.124619829145839e-06
724,"('sekretariat', 'finanzkommission')",5.124619829145839e-06
725,"('septemb', 'letzt')",5.124619829145839e-06
726,"('sinnvoll', 'losung')",5.124619829145839e-06
727,"('situation', 'bund')",5.124619829145839e-06
728,"('situation', 'wirtschaft')",5.124619829145839e-06
729,"('staat', 'bereich')",5.124619829145839e-06
730,"('steu', 'erheb')",5.124619829145839e-06
731,"('sturm', 'vivian')",5.124619829145839e-06
732,"('subjektiv', 'recht')",5.124619829145839e-06
733,"('svpfraktion', 'motion')",5.124619829145839e-06
734,"('svpfraktion', 'verlangt')",5.124619829145839e-06
735,"('swisscoy', 'kosovo')",5.124619829145839e-06
736,"('uberhaupt', 'roll')",5.124619829145839e-06
737,"('umsetz', 'neu')",5.124619829145839e-06
738,"('uns', 'interpellation')",5.124619829145839e-06
739,"('unterschied', 'auffass')",5.124619829145839e-06
740,"('ursula', 'wyss')",5.124619829145839e-06
741,"('verantwort', 'mehr')",5.124619829145839e-06
742,"('vertrag', 'zustimm')",5.124619829145839e-06
743,"('viel', 'neu')",5.124619829145839e-06
744,"('volk', 'volk')",5.124619829145839e-06
745,"('voranschlag', 'finanzplan')",5.124619829145839e-06
746,"('voraussetz', 'schaff')",5.124619829145839e-06
747,"('vorlieg', 'bundesrat')",5.124619829145839e-06
748,"('weg', 'leit')",5.124619829145839e-06
749,"('welsch', 'schweiz')",5.124619829145839e-06
750,"('xxi', 'bevolkerungsschutz')",5.124619829145839e-06
751,"('bundesratin', 'dreifuss')",5.1216088132748875e-06
752,"('deutsch', 'gebiet')",5.079979514108033e-06
753,"('gibt', 'weit')",5.079979514108033e-06
754,"('pro', 'monat')",5.079979514108033e-06
755,"('politikerinn', 'polit')",5.051889937817544e-06
756,"('zwei', 'frag')",5.051889937817544e-06
757,"('absatz', 'bundesverfass')",5.048821794475241e-06
758,"('kurzung', 'million')",5.041201108156356e-06
759,"('kind', 'jugend')",5.032170303968713e-06
760,"('bundesamt', 'gesund')",5.027222546131674e-06
761,"('artikel', 'emrk')",4.976248065953135e-06
762,"('bahn', 'zweit')",4.976248065953135e-06
763,"('braucht', 'eben')",4.976248065953135e-06
764,"('burg', 'mehrheit')",4.976248065953135e-06
765,"('drei', 'frag')",4.976248065953135e-06
766,"('drei', 'ziel')",4.976248065953135e-06
767,"('eigent', 'bereit')",4.976248065953135e-06
768,"('gibt', 'motion')",4.976248065953135e-06
769,"('herr', 'stamm')",4.976248065953135e-06
770,"('herr', 'weigelt')",4.976248065953135e-06
771,"('herrn', 'hegetschweil')",4.976248065953135e-06
772,"('ja', 'fair')",4.976248065953135e-06
773,"('kantonal', 'finanzdirektor')",4.976248065953135e-06
774,"('kommission', 'sozial')",4.976248065953135e-06
775,"('mehr', 'gerecht')",4.976248065953135e-06
776,"('mind', 'pfist')",4.976248065953135e-06
777,"('privat', 'gesellschaft')",4.976248065953135e-06
778,"('schweizer', 'akademi')",4.976248065953135e-06
779,"('universitat', 'basel')",4.976248065953135e-06
780,"('unt', 'einkomm')",4.976248065953135e-06
781,"('vorgeschlag', 'wurd')",4.976248065953135e-06
782,"('vorh', 'schon')",4.976248065953135e-06
783,"('zunach', 'frag')",4.976248065953135e-06
784,"('zurich', 'basel')",4.976248065953135e-06
785,"('zugut', 'komm')",4.969608711847249e-06
786,"('stimm', 'abgelehnt')",4.947771747004329e-06
787,"('absatz', 'antrag')",4.941831726082999e-06
788,"('nam', 'kommissionsmind')",4.941831726082999e-06
789,"('person', 'erklar')",4.941831726082999e-06
790,"('deutlich', 'gezeigt')",4.901925101961879e-06
791,"('end', 'berat')",4.901925101961879e-06
792,"('leist', 'muss')",4.901925101961879e-06
793,"('muss', 'namlich')",4.901925101961879e-06
794,"('zentral', 'anlieg')",4.901925101961879e-06
795,"('beitritt', 'eu')",4.8978397221384855e-06
796,"('deutlich', 'abgelehnt')",4.8978397221384855e-06
797,"('klein', 'mittelbetrieb')",4.8978397221384855e-06
798,"('schreibt', 'bundesrat')",4.8978397221384855e-06
799,"('sprech', 'mind')",4.8978397221384855e-06
800,"('bundesrat', 'vorlag')",4.8314056103555334e-06
801,"('erst', 'mal')",4.8153761944349475e-06
802,"('antrag', 'hofmann')",4.796088516869142e-06
803,"('beid', 'geschaft')",4.796088516869142e-06
804,"('botschaft', 'entnehm')",4.796088516869142e-06
805,"('denk', 'insbesond')",4.796088516869142e-06
806,"('drei', 'tag')",4.796088516869142e-06
807,"('erst', 'funf')",4.796088516869142e-06
808,"('erst', 'klass')",4.796088516869142e-06
809,"('fruh', 'jahr')",4.796088516869142e-06
810,"('grosst', 'wahrschein')",4.796088516869142e-06
811,"('letztlich', 'geht')",4.796088516869142e-06
812,"('neutralitat', 'schweiz')",4.796088516869142e-06
813,"('relativ', 'gross')",4.796088516869142e-06
814,"('ruckweisungsantrag', 'abzulehn')",4.796088516869142e-06
815,"('sanier', 'bundeshaushalt')",4.796088516869142e-06
816,"('schaff', 'neu')",4.796088516869142e-06
817,"('seit', 'bund')",4.796088516869142e-06
818,"('sozial', 'wohlfahrt')",4.796088516869142e-06
819,"('trag', 'kommt')",4.796088516869142e-06
820,"('uns', 'motion')",4.796088516869142e-06
821,"('verfassungsmass', 'recht')",4.796088516869142e-06
822,"('war', 'wahrschein')",4.796088516869142e-06
823,"('burg', 'land')",4.7691382766423755e-06
824,"('interess', 'land')",4.7691382766423755e-06
825,"('mocht', 'darauf')",4.764805123299654e-06
826,"('bundesrat', 'botschaft')",4.759561256259078e-06
827,"('arbeitnehm', 'arbeitnehmerinn')",4.742381431870451e-06
828,"('eidgenoss', 'kommission')",4.742381431870451e-06
829,"('lehn', 'ab')",4.7406988549324194e-06
830,"('ausdruck', 'gebracht')",4.738588683467891e-06
831,"('mind', 'iii')",4.709288287518857e-06
832,"('gesetz', 'grundlag')",4.670971483836396e-06
833,"('erneuerbar', 'energi')",4.667336999040174e-06
834,"('wurd', 'standerat')",4.6465404478886e-06
835,"('botschaft', 'seit')",4.628990735343092e-06
836,"('dien', 'leist')",4.628990735343092e-06
837,"('frank', 'bezahl')",4.628990735343092e-06
838,"('kommission', 'bitt')",4.628990735343092e-06
839,"('regier', 'parlament')",4.628990735343092e-06
840,"('gross', 'anzahl')",4.623990610903888e-06
841,"('natur', 'schon')",4.623990610903888e-06
842,"('frau', 'vallend')",4.621221262149155e-06
843,"('frank', 'million')",4.605610841289015e-06
844,"('ganz', 'zentral')",4.59392645379126e-06
845,"('herr', 'morgeli')",4.59392645379126e-06
846,"('mind', 'de')",4.59392645379126e-06
847,"('frau', 'mann')",4.593720618406962e-06
848,"('anwend', 'kommt')",4.582862586721017e-06
849,"('basel', 'genf')",4.582862586721017e-06
850,"('bitt', 'ganz')",4.582862586721017e-06
851,"('detailberat', 'darauf')",4.582862586721017e-06
852,"('gegenvorschlag', 'initiativ')",4.582862586721017e-06
853,"('herr', 'brunn')",4.582862586721017e-06
854,"('mehr', 'mensch')",4.582862586721017e-06
855,"('muss', 'mocht')",4.582862586721017e-06
856,"('sag', 'gesetz')",4.582862586721017e-06
857,"('schwer', 'delikt')",4.582862586721017e-06
858,"('sozialdemokrat', 'partei')",4.582862586721017e-06
859,"('wiss', 'wann')",4.582862586721017e-06
860,"('kanton', 'basellandschaft')",4.572610231930269e-06
861,"('deshalb', 'motion')",4.571989829312943e-06
862,"('einzeln', 'land')",4.571989829312943e-06
863,"('schluss', 'gekomm')",4.520240326498745e-06
864,"('nach', 'jahr')",4.5136367883716614e-06
865,"('bitt', 'unterstutz')",4.50105730398114e-06
866,"('frau', 'leutenegg')",4.50105730398114e-06
867,"('kategori', 'iv')",4.50105730398114e-06
868,"('zusatz', 'million')",4.50105730398114e-06
869,"('sag', 'herr')",4.486179984848636e-06
870,"('ernst', 'nehm')",4.458354355924227e-06
871,"('absatz', 'mehrheit')",4.413934777214718e-06
872,"('folgend', 'punkt')",4.413934777214718e-06
873,"('frank', 'entspricht')",4.413934777214718e-06
874,"('ii', 'unterstutz')",4.413934777214718e-06
875,"('nachd', 'bundesrat')",4.413934777214718e-06
876,"('signal', 'setz')",4.413934777214718e-06
877,"('ablehn', 'haltung')",4.404911746808287e-06
878,"('antrag', 'eingereicht')",4.404911746808287e-06
879,"('beim', 'eidgenoss')",4.404911746808287e-06
880,"('bleib', 'soll')",4.404911746808287e-06
881,"('empfehl', 'bundesrat')",4.404911746808287e-06
882,"('gut', 'rahmenbeding')",4.404911746808287e-06
883,"('insbesond', 'bezug')",4.404911746808287e-06
884,"('litera', 'd')",4.404911746808287e-06
885,"('mehrheit', 'fraktion')",4.404911746808287e-06
886,"('richtig', 'antwort')",4.404911746808287e-06
887,"('sach', 'her')",4.404911746808287e-06
888,"('schweizer', 'gewerbeverband')",4.404911746808287e-06
889,"('trupp', 'ausland')",4.404911746808287e-06
890,"('vorlieg', 'bericht')",4.404911746808287e-06
891,"('wachstum', 'prozent')",4.404911746808287e-06
892,"('weit', 'bemerk')",4.404911746808287e-06
893,"('wurd', 'million')",4.404911746808287e-06
894,"('zusammenhang', 'neu')",4.404911746808287e-06
895,"('anlass', 'geb')",4.4027322874687515e-06
896,"('antrag', 'maiss')",4.4027322874687515e-06
897,"('artikel', 'enthalt')",4.4027322874687515e-06
898,"('aufgrund', 'artikel')",4.4027322874687515e-06
899,"('aufnahm', 'beitrittsverhandl')",4.4027322874687515e-06
900,"('ausserordent', 'schwierig')",4.4027322874687515e-06
901,"('besond', 'gefahr')",4.4027322874687515e-06
902,"('beteil', 'kanton')",4.4027322874687515e-06
903,"('bund', 'gegenub')",4.4027322874687515e-06
904,"('bundesamt', 'veterinarwes')",4.4027322874687515e-06
905,"('bundesbeschluss', 'finanzier')",4.4027322874687515e-06
906,"('bundesgesetz', 'polit')",4.4027322874687515e-06
907,"('bundesrat', 'anschliess')",4.4027322874687515e-06
908,"('bundesstrafgericht', 'bundesverwaltungsgericht')",4.4027322874687515e-06
909,"('c', 'd')",4.4027322874687515e-06
910,"('darauf', 'mocht')",4.4027322874687515e-06
911,"('der', 'umsetz')",4.4027322874687515e-06
912,"('ding', 'unmog')",4.4027322874687515e-06
913,"('dreh', 'wend')",4.4027322874687515e-06
914,"('druck', 'gesetzt')",4.4027322874687515e-06
915,"('ebenfall', 'moglich')",4.4027322874687515e-06
916,"('enthalt', 'zustimm')",4.4027322874687515e-06
917,"('eracht', 'richtig')",4.4027322874687515e-06
918,"('fass', 'bod')",4.4027322874687515e-06
919,"('finanzkommission', 'finanzdelegation')",4.4027322874687515e-06
920,"('frag', 'neutralitat')",4.4027322874687515e-06
921,"('frank', 'wurd')",4.4027322874687515e-06
922,"('genannt', 'grund')",4.4027322874687515e-06
923,"('gilt', 'festzuhalt')",4.4027322874687515e-06
924,"('gross', 'land')",4.4027322874687515e-06
925,"('gut', 'aufnahm')",4.4027322874687515e-06
926,"('herr', 'widm')",4.4027322874687515e-06
927,"('herrn', 'gross')",4.4027322874687515e-06
928,"('heut', 'milliard')",4.4027322874687515e-06
929,"('insbesond', 'neu')",4.4027322874687515e-06
930,"('insgesamt', 'prozent')",4.4027322874687515e-06
931,"('international', 'staatengemeinschaft')",4.4027322874687515e-06
932,"('ja', 'bilateral')",4.4027322874687515e-06
933,"('klarheit', 'geschaff')",4.4027322874687515e-06
934,"('kolleg', 'hammerl')",4.4027322874687515e-06
935,"('meinung', 'gerad')",4.4027322874687515e-06
936,"('mind', 'zuppig')",4.4027322874687515e-06
937,"('muss', 'unternehm')",4.4027322874687515e-06
938,"('nationalrat', 'wurd')",4.4027322874687515e-06
939,"('naturkorp', 'altertum')",4.4027322874687515e-06
940,"('neu', 'mittel')",4.4027322874687515e-06
941,"('neu', 'problem')",4.4027322874687515e-06
942,"('problem', 'schaff')",4.4027322874687515e-06
943,"('prozent', 'gemass')",4.4027322874687515e-06
944,"('prozent', 'zugenomm')",4.4027322874687515e-06
945,"('schliesslich', 'bundesrat')",4.4027322874687515e-06
946,"('schon', 'beginn')",4.4027322874687515e-06
947,"('schweiz', 'deshalb')",4.4027322874687515e-06
948,"('schweiz', 'grenz')",4.4027322874687515e-06
949,"('seit', 'bericht')",4.4027322874687515e-06
950,"('sinn', 'neu')",4.4027322874687515e-06
951,"('staatlich', 'tatig')",4.4027322874687515e-06
952,"('uns', 'schweiz')",4.4027322874687515e-06
953,"('vertret', 'meinung')",4.4027322874687515e-06
954,"('voll', 'verantwort')",4.4027322874687515e-06
955,"('vorlag', 'sinn')",4.4027322874687515e-06
956,"('weit', 'person')",4.4027322874687515e-06
957,"('deshalb', 'bitt')",4.3996677561497215e-06
958,"('grund', 'weshalb')",4.3985202140602395e-06
959,"('aufgab', 'staat')",4.396299397626969e-06
960,"('dank', 'antwort')",4.396299397626969e-06
961,"('ganz', 'reih')",4.396299397626969e-06
962,"('teil', 'meinung')",4.396299397626969e-06
963,"('abseit', 'steh')",4.367849969111486e-06
964,"('allein', 'erzieh')",4.367849969111486e-06
965,"('argument', 'initiativ')",4.367849969111486e-06
966,"('braucht', 'gesetz')",4.367849969111486e-06
967,"('dah', 'geseh')",4.367849969111486e-06
968,"('darub', 'bericht')",4.367849969111486e-06
969,"('entwickl', 'europa')",4.367849969111486e-06
970,"('erinn', 'vielleicht')",4.367849969111486e-06
971,"('ethisch', 'grundsatz')",4.367849969111486e-06
972,"('finanziell', 'schwierig')",4.367849969111486e-06
973,"('formulier', 'gesetz')",4.367849969111486e-06
974,"('funft', 'ausbauetapp')",4.367849969111486e-06
975,"('gerad', 'frau')",4.367849969111486e-06
976,"('gern', 'hatt')",4.367849969111486e-06
977,"('herrn', 'giezendann')",4.367849969111486e-06
978,"('jahr', 'erreicht')",4.367849969111486e-06
979,"('komm', 'mocht')",4.367849969111486e-06
980,"('kurzung', 'bereich')",4.367849969111486e-06
981,"('letzt', 'donnerstag')",4.367849969111486e-06
982,"('modell', 'mehrheit')",4.367849969111486e-06
983,"('notig', 'hatt')",4.367849969111486e-06
984,"('offent', 'bereich')",4.367849969111486e-06
985,"('projekt', 'nfa')",4.367849969111486e-06
986,"('prozent', 'uns')",4.367849969111486e-06
987,"('rustungskontroll', 'abrustungspolit')",4.367849969111486e-06
988,"('sag', 'bund')",4.367849969111486e-06
989,"('sagt', 'namlich')",4.367849969111486e-06
990,"('schon', 'gesetz')",4.367849969111486e-06
991,"('seh', 'antrag')",4.367849969111486e-06
992,"('spfraktion', 'stimmt')",4.367849969111486e-06
993,"('tun', 'wiss')",4.367849969111486e-06
994,"('zentral', 'voraussetz')",4.367849969111486e-06
995,"('aufschieb', 'wirkung')",4.355899536335073e-06
996,"('betroff', 'frau')",4.355899536335073e-06
997,"('ehrlich', 'sag')",4.355899536335073e-06
998,"('genannt', 'word')",4.355899536335073e-06
999,"('genannt', 'wurd')",4.355899536335073e-06
