,Speaker Party,Phrase,Counts,Freq,N,tf_idf
261,FDP.Die Liberalen (FDP-Liberale),"('grund', 'dafur')",74.0,7,13,45.808901422060536
262,Sozialdemokratische Partei der Schweiz (SP),"('nam', 'kommission')",59.0,6,13,45.61820340577542
263,Sozialdemokratische Partei der Schweiz (SP),"('gesetz', 'grundlag')",124.0,9,13,45.59787273553935
264,Christlichdemokratische Volkspartei der Schweiz (CVP),"('unterstutzt', 'cvpfraktion')",31.0,3,13,45.456449132596234
265,FDP.Die Liberalen (FDP-Liberale),"('zwei', 'drei')",123.0,9,13,45.23014795541403
266,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'beantragt')",24.0,2,13,44.923252245638196
267,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'stimmt')",24.0,2,13,44.923252245638196
268,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'empfiehlt')",47.0,5,13,44.909037916289506
269,FDP.Die Liberalen (FDP-Liberale),"('kanton', 'tessin')",47.0,5,13,44.909037916289506
270,Schweizerische Volkspartei (SVP),"('frau', 'sommaruga')",47.0,5,13,44.909037916289506
271,Schweizerische Volkspartei (SVP),"('neu', 'gesetz')",122.0,9,13,44.86242317528872
272,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'stimm')",58.0,6,13,44.845013517541936
273,Schweizerische Volkspartei (SVP),"('bundesrat', 'bereit')",92.0,8,13,44.66671905191647
274,Schweizerische Volkspartei (SVP),"('darauf', 'aufmerksam')",92.0,8,13,44.66671905191647
275,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bilateral', 'vertrag')",72.0,7,13,44.570823005248094
276,FDP.Die Liberalen (FDP-Liberale),"('eidgenoss', 'steuerverwalt')",72.0,7,13,44.570823005248094
277,Sozialdemokratische Partei der Schweiz (SP),"('beruf', 'vorsorg')",72.0,7,13,44.570823005248094
278,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'leuenberg')",91.0,8,13,44.18121123613477
279,Sozialdemokratische Partei der Schweiz (SP),"('sbb', 'cargo')",91.0,8,13,44.18121123613477
280,Schweizerische Volkspartei (SVP),"('geltend', 'gemacht')",57.0,6,13,44.071823629308454
281,FDP.Die Liberalen (FDP-Liberale),"('berichterstatt', 'verzicht')",30.0,3,13,43.99011206380281
282,Sozialdemokratische Partei der Schweiz (SP),"('mehrheit', 'unterstutzt')",46.0,5,13,43.95352647126207
283,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'c')",71.0,7,13,43.951783796841866
284,FDP.Die Liberalen (FDP-Liberale),"('erwahnt', 'word')",71.0,7,13,43.951783796841866
285,Schweizerische Volkspartei (SVP),"('gemacht', 'word')",71.0,7,13,43.951783796841866
286,FDP.Die Liberalen (FDP-Liberale),"('artikel', 'bundesverfass')",167.0,10,13,43.81483216607101
287,Sozialdemokratische Partei der Schweiz (SP),"('bundesrat', 'couchepin')",90.0,8,13,43.69570342035308
288,Christlichdemokratische Volkspartei der Schweiz (CVP),"('baulich', 'unterhalt')",37.0,4,13,43.61023486464091
289,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'begrusst')",17.0,1,13,43.604139076846124
290,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'beantrag')",17.0,1,13,43.604139076846124
292,Schweizerische Volkspartei (SVP),"('svpfraktion', 'empfiehlt')",17.0,1,13,43.604139076846124
293,Sozialdemokratische Partei der Schweiz (SP),"('sicht', 'spfraktion')",17.0,1,13,43.604139076846124
294,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'folg')",118.0,9,13,43.391524054787446
295,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'a')",118.0,9,13,43.391524054787446
296,FDP.Die Liberalen (FDP-Liberale),"('volk', 'stand')",70.0,7,13,43.332744588435645
297,FDP.Die Liberalen (FDP-Liberale),"('pro', 'helvetia')",70.0,7,13,43.332744588435645
298,FDP.Die Liberalen (FDP-Liberale),"('litera', 'a')",56.0,6,13,43.29863374107497
299,FDP.Die Liberalen (FDP-Liberale),"('folg', 'geb')",164.0,10,13,43.027739372668535
300,FDP.Die Liberalen (FDP-Liberale),"('betroff', 'person')",117.0,9,13,43.02379927466213
301,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'recht')",45.0,5,13,42.99801502623463
302,Schweizerische Volkspartei (SVP),"('herr', 'david')",45.0,5,13,42.99801502623463
303,FDP.Die Liberalen (FDP-Liberale),"('davon', 'uberzeugt')",88.0,8,13,42.72468778878967
304,FDP.Die Liberalen (FDP-Liberale),"('initiativ', 'folg')",88.0,8,13,42.72468778878967
305,FDP.Die Liberalen (FDP-Liberale),"('end', 'jahr')",69.0,7,13,42.713705380029424
306,Schweizerische Volkspartei (SVP),"('beschluss', 'nationalrat')",69.0,7,13,42.713705380029424
307,FDP.Die Liberalen (FDP-Liberale),"('klein', 'mittl')",55.0,6,13,42.52544385284149
308,FDP.Die Liberalen (FDP-Liberale),"('zuhand', 'materiali')",55.0,6,13,42.52544385284149
309,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'forst')",36.0,4,13,42.43157986829926
310,FDP.Die Liberalen (FDP-Liberale),"('frau', 'heberlein')",36.0,4,13,42.43157986829926
311,Schweizerische Volkspartei (SVP),"('bitt', 'fassung')",36.0,4,13,42.43157986829926
312,Christlichdemokratische Volkspartei der Schweiz (CVP),"('artikel', 'bundesverfass')",161.0,10,13,42.24064657926606
313,FDP.Die Liberalen (FDP-Liberale),"('antrag', 'bundesrat')",161.0,10,13,42.24064657926606
314,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'bundesverfass')",87.0,8,13,42.23917997300797
315,FDP.Die Liberalen (FDP-Liberale),"('schluss', 'gekomm')",87.0,8,13,42.23917997300797
316,FDP.Die Liberalen (FDP-Liberale),"('beruf', 'vorsorg')",68.0,7,13,42.094666171623196
317,Sozialdemokratische Partei der Schweiz (SP),"('patientinn', 'patient')",68.0,7,13,42.094666171623196
318,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zuruckgezog', 'word')",44.0,5,13,42.0425035812072
319,Christlichdemokratische Volkspartei der Schweiz (CVP),"('lag', 'kommission')",44.0,5,13,42.0425035812072
320,FDP.Die Liberalen (FDP-Liberale),"('porta', 'alpina')",44.0,5,13,42.0425035812072
321,FDP.Die Liberalen (FDP-Liberale),"('gemass', 'absatz')",44.0,5,13,42.0425035812072
322,Schweizerische Volkspartei (SVP),"('beantragt', 'kommission')",44.0,5,13,42.0425035812072
323,Schweizerische Volkspartei (SVP),"('artikel', 'buchstab')",44.0,5,13,42.0425035812072
324,FDP.Die Liberalen (FDP-Liberale),"('gesagt', 'word')",114.0,9,13,41.920624934286174
325,FDP.Die Liberalen (FDP-Liberale),"('geltend', 'gemacht')",54.0,6,13,41.75225396460801
326,Schweizerische Volkspartei (SVP),"('schweiz', 'tourismus')",54.0,6,13,41.75225396460801
327,Christlichdemokratische Volkspartei der Schweiz (CVP),"('arme', 'xxi')",85.0,8,13,41.26816434144457
328,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'b')",85.0,8,13,41.26816434144457
329,Christlichdemokratische Volkspartei der Schweiz (CVP),"('einstimm', 'kommission')",35.0,4,13,41.25292487195762
330,FDP.Die Liberalen (FDP-Liberale),"('einstimm', 'motion')",35.0,4,13,41.25292487195762
331,Schweizerische Volkspartei (SVP),"('cvpfraktion', 'unterstutzt')",35.0,4,13,41.25292487195762
332,FDP.Die Liberalen (FDP-Liberale),"('rechnung', 'getrag')",112.0,9,13,41.185175374035545
333,FDP.Die Liberalen (FDP-Liberale),"('worum', 'geht')",112.0,9,13,41.185175374035545
334,Schweizerische Volkspartei (SVP),"('zwei', 'drei')",112.0,9,13,41.185175374035545
335,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantrag')",22.0,2,13,41.17964789183501
336,Schweizerische Volkspartei (SVP),"('svpfraktion', 'artikel')",22.0,2,13,41.17964789183501
337,Christlichdemokratische Volkspartei der Schweiz (CVP),"('porta', 'alpina')",43.0,5,13,41.08699213617976
338,FDP.Die Liberalen (FDP-Liberale),"('herr', 'jenny')",43.0,5,13,41.08699213617976
339,FDP.Die Liberalen (FDP-Liberale),"('herrn', 'lauri')",43.0,5,13,41.08699213617976
340,FDP.Die Liberalen (FDP-Liberale),"('sinn', 'ersuch')",43.0,5,13,41.08699213617976
341,Schweizerische Volkspartei (SVP),"('natur', 'schon')",43.0,5,13,41.08699213617976
342,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'lehnt')",28.0,3,13,41.057437926215954
343,FDP.Die Liberalen (FDP-Liberale),"('befriedigt', 'beantragt')",28.0,3,13,41.057437926215954
344,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'empfiehlt')",16.0,1,13,41.03918971938459
345,Sozialdemokratische Partei der Schweiz (SP),"('erklart', 'beschluss')",16.0,1,13,41.03918971938459
346,Sozialdemokratische Partei der Schweiz (SP),"('unvereinbar', 'nationalratsmandat')",16.0,1,13,41.03918971938459
347,Sozialdemokratische Partei der Schweiz (SP),"('nationalratsmandat', 'besteht')",16.0,1,13,41.03918971938459
348,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'meinung')",53.0,6,13,40.97906407637453
349,FDP.Die Liberalen (FDP-Liberale),"('kraft', 'tret')",66.0,7,13,40.856587754810754
350,FDP.Die Liberalen (FDP-Liberale),"('frag', 'gestellt')",111.0,9,13,40.81745059391022
351,Schweizerische Volkspartei (SVP),"('gesetz', 'grundlag')",111.0,9,13,40.81745059391022
352,Schweizerische Volkspartei (SVP),"('davon', 'uberzeugt')",84.0,8,13,40.78265652566287
353,Schweizerische Volkspartei (SVP),"('motion', 'anzunehm')",84.0,8,13,40.78265652566287
354,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'nam')",110.0,9,13,40.44972581378491
355,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'kommission')",154.0,10,13,40.404096727993625
356,Sozialdemokratische Partei der Schweiz (SP),"('gemacht', 'word')",65.0,7,13,40.237548546404525
357,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kurz', 'bemerk')",52.0,6,13,40.205874188141046
358,FDP.Die Liberalen (FDP-Liberale),"('jurist', 'person')",52.0,6,13,40.205874188141046
359,Schweizerische Volkspartei (SVP),"('international', 'organisation')",52.0,6,13,40.205874188141046
360,Schweizerische Volkspartei (SVP),"('ausdruck', 'gebracht')",52.0,6,13,40.205874188141046
361,Schweizerische Volkspartei (SVP),"('muss', 'einfach')",52.0,6,13,40.205874188141046
362,Schweizerische Volkspartei (SVP),"('natur', 'frag')",52.0,6,13,40.205874188141046
363,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'artikel')",153.0,10,13,40.14173246352613
364,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'maiss')",42.0,5,13,40.131480691152326
365,Christlichdemokratische Volkspartei der Schweiz (CVP),"('differenz', 'nationalrat')",42.0,5,13,40.131480691152326
366,FDP.Die Liberalen (FDP-Liberale),"('schweizer', 'recht')",42.0,5,13,40.131480691152326
367,FDP.Die Liberalen (FDP-Liberale),"('erneuerbar', 'energi')",109.0,9,13,40.08200103365959
368,Schweizerische Volkspartei (SVP),"('geht', 'ja')",109.0,9,13,40.08200103365959
369,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'leuenberg')",34.0,4,13,40.07426987561597
370,FDP.Die Liberalen (FDP-Liberale),"('unternehmenssteuerreform', 'i')",34.0,4,13,40.07426987561597
371,Schweizerische Volkspartei (SVP),"('kolleg', 'schmid')",34.0,4,13,40.07426987561597
372,Sozialdemokratische Partei der Schweiz (SP),"('prasenz', 'schweiz')",34.0,4,13,40.07426987561597
373,Sozialdemokratische Partei der Schweiz (SP),"('artikel', 'absatz')",500.0,12,13,40.02135383676818
374,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'mehrheit')",239.0,11,13,39.92592623449673
375,FDP.Die Liberalen (FDP-Liberale),"('etwa', 'million')",152.0,10,13,39.87936819905864
376,Schweizerische Volkspartei (SVP),"('absatz', 'buchstab')",152.0,10,13,39.87936819905864
377,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'folg')",82.0,8,13,39.81164089409947
378,Christlichdemokratische Volkspartei der Schweiz (CVP),"('initiativ', 'folg')",82.0,8,13,39.81164089409947
379,FDP.Die Liberalen (FDP-Liberale),"('klar', 'meinung')",82.0,8,13,39.81164089409947
380,FDP.Die Liberalen (FDP-Liberale),"('votum', 'herrn')",82.0,8,13,39.81164089409947
381,Sozialdemokratische Partei der Schweiz (SP),"('motion', 'anzunehm')",82.0,8,13,39.81164089409947
382,Sozialdemokratische Partei der Schweiz (SP),"('ja', 'schon')",82.0,8,13,39.81164089409947
383,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'kommission')",64.0,7,13,39.618509337998304
384,Christlichdemokratische Volkspartei der Schweiz (CVP),"('pro', 'helvetia')",64.0,7,13,39.618509337998304
385,FDP.Die Liberalen (FDP-Liberale),"('mind', 'kommission')",64.0,7,13,39.618509337998304
386,FDP.Die Liberalen (FDP-Liberale),"('mocht', 'bundesrat')",64.0,7,13,39.618509337998304
387,Schweizerische Volkspartei (SVP),"('bundesrat', 'meinung')",64.0,7,13,39.618509337998304
388,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'vorlag')",27.0,3,13,39.591100857422525
389,FDP.Die Liberalen (FDP-Liberale),"('finanzplatz', 'schweiz')",51.0,6,13,39.432684299907564
390,Schweizerische Volkspartei (SVP),"('herr', 'vollm')",51.0,6,13,39.432684299907564
391,Schweizerische Volkspartei (SVP),"('absatz', 'streich')",51.0,6,13,39.432684299907564
392,Schweizerische Volkspartei (SVP),"('darum', 'bundesrat')",51.0,6,13,39.432684299907564
393,Sozialdemokratische Partei der Schweiz (SP),"('richterinn', 'richt')",51.0,6,13,39.432684299907564
394,Schweizerische Volkspartei (SVP),"('kenntnis', 'nehm')",150.0,10,13,39.35463967012366
395,Sozialdemokratische Partei der Schweiz (SP),"('mocht', 'bitt')",150.0,10,13,39.35463967012366
396,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'zuzustimm')",107.0,9,13,39.34655147340896
397,Christlichdemokratische Volkspartei der Schweiz (CVP),"('neu', 'artikel')",81.0,8,13,39.32613307831777
398,FDP.Die Liberalen (FDP-Liberale),"('letzt', 'mal')",81.0,8,13,39.32613307831777
399,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'teilt')",21.0,2,13,39.30784571493342
400,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gemass', 'absatz')",41.0,5,13,39.17596924612489
401,FDP.Die Liberalen (FDP-Liberale),"('ersuch', 'mehrheit')",41.0,5,13,39.17596924612489
402,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'kommission')",63.0,7,13,38.99947012959208
403,FDP.Die Liberalen (FDP-Liberale),"('nationalrat', 'kommission')",63.0,7,13,38.99947012959208
404,FDP.Die Liberalen (FDP-Liberale),"('frau', 'kollegin')",63.0,7,13,38.99947012959208
405,Schweizerische Volkspartei (SVP),"('polit', 'entscheid')",63.0,7,13,38.99947012959208
406,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'schweig')",33.0,4,13,38.895614879274326
407,Schweizerische Volkspartei (SVP),"('gross', 'bedeut')",80.0,8,13,38.840625262536065
408,Schweizerische Volkspartei (SVP),"('bundesrat', 'leuenberg')",80.0,8,13,38.840625262536065
409,Christlichdemokratische Volkspartei der Schweiz (CVP),"('international', 'organisation')",50.0,6,13,38.65949441167408
410,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'frag')",50.0,6,13,38.65949441167408
411,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kantonal', 'recht')",50.0,6,13,38.65949441167408
412,Schweizerische Volkspartei (SVP),"('klein', 'mittl')",50.0,6,13,38.65949441167408
413,Sozialdemokratische Partei der Schweiz (SP),"('worum', 'geht')",105.0,9,13,38.61110191315832
414,FDP.Die Liberalen (FDP-Liberale),"('kenntnis', 'nehm')",147.0,10,13,38.56754687672119
415,Christlichdemokratische Volkspartei der Schweiz (CVP),"('les', 'canton')",15.0,1,13,38.47424036192305
416,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'bereit')",15.0,1,13,38.47424036192305
417,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'begrusst')",15.0,1,13,38.47424036192305
418,Sozialdemokratische Partei der Schweiz (SP),"('buro', 'wahl')",15.0,1,13,38.47424036192305
419,Sozialdemokratische Partei der Schweiz (SP),"('erst', 'ersatz')",15.0,1,13,38.47424036192305
420,Sozialdemokratische Partei der Schweiz (SP),"('ersatz', 'list')",15.0,1,13,38.47424036192305
421,Sozialdemokratische Partei der Schweiz (SP),"('gas', 'dampfkraftwerk')",15.0,1,13,38.47424036192305
422,FDP.Die Liberalen (FDP-Liberale),"('beantrag', 'nam')",62.0,7,13,38.380430921185855
423,Schweizerische Volkspartei (SVP),"('nationalrat', 'kommission')",62.0,7,13,38.380430921185855
424,Schweizerische Volkspartei (SVP),"('gesetz', 'regel')",62.0,7,13,38.380430921185855
425,Sozialdemokratische Partei der Schweiz (SP),"('grund', 'dafur')",62.0,7,13,38.380430921185855
426,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sicherheitspolit', 'kommission')",79.0,8,13,38.35511744675436
427,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'wurd')",79.0,8,13,38.35511744675436
428,FDP.Die Liberalen (FDP-Liberale),"('arme', 'xxi')",79.0,8,13,38.35511744675436
429,Schweizerische Volkspartei (SVP),"('beid', 'rat')",104.0,9,13,38.243377133033
430,Schweizerische Volkspartei (SVP),"('nationalrat', 'folg')",40.0,5,13,38.22045780109745
431,Sozialdemokratische Partei der Schweiz (SP),"('teil', 'antrag')",40.0,5,13,38.22045780109745
432,Christlichdemokratische Volkspartei der Schweiz (CVP),"('raum', 'berggebiet')",26.0,3,13,38.1247637886291
433,FDP.Die Liberalen (FDP-Liberale),"('frau', 'brunn')",26.0,3,13,38.1247637886291
434,FDP.Die Liberalen (FDP-Liberale),"('antwort', 'bundesrat')",145.0,10,13,38.0428183477862
435,Sozialdemokratische Partei der Schweiz (SP),"('mehrheit', 'wak')",49.0,6,13,37.8863045234406
436,Sozialdemokratische Partei der Schweiz (SP),"('klein', 'mittl')",49.0,6,13,37.8863045234406
437,FDP.Die Liberalen (FDP-Liberale),"('buchstab', 'a')",103.0,9,13,37.875652352907686
438,Sozialdemokratische Partei der Schweiz (SP),"('verfug', 'stell')",78.0,8,13,37.86960963097266
439,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rund', 'million')",144.0,10,13,37.780454083318716
440,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stell', 'fest')",144.0,10,13,37.780454083318716
441,Schweizerische Volkspartei (SVP),"('rund', 'million')",144.0,10,13,37.780454083318716
442,Christlichdemokratische Volkspartei der Schweiz (CVP),"('minderheitsantrag', 'abzulehn')",61.0,7,13,37.761391712779634
443,FDP.Die Liberalen (FDP-Liberale),"('frag', 'herrn')",61.0,7,13,37.761391712779634
444,FDP.Die Liberalen (FDP-Liberale),"('diskutiert', 'word')",61.0,7,13,37.761391712779634
445,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'antrag')",61.0,7,13,37.761391712779634
446,FDP.Die Liberalen (FDP-Liberale),"('ausdruck', 'bring')",61.0,7,13,37.761391712779634
447,Christlichdemokratische Volkspartei der Schweiz (CVP),"('y', 'a')",32.0,4,13,37.71695988293268
448,FDP.Die Liberalen (FDP-Liberale),"('anzunehm', 'bundesrat')",32.0,4,13,37.71695988293268
449,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'antrag')",32.0,4,13,37.71695988293268
450,Schweizerische Volkspartei (SVP),"('artikel', 'strafgesetzbuch')",32.0,4,13,37.71695988293268
451,Sozialdemokratische Partei der Schweiz (SP),"('gemeinsam', 'sorgerecht')",32.0,4,13,37.71695988293268
452,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beid', 'rat')",102.0,9,13,37.50792757278237
453,FDP.Die Liberalen (FDP-Liberale),"('fdpfraktion', 'teil')",20.0,2,13,37.436043538031825
454,Schweizerische Volkspartei (SVP),"('bund', 'kanton')",224.0,11,13,37.420114964549235
455,Christlichdemokratische Volkspartei der Schweiz (CVP),"('verfug', 'stell')",77.0,8,13,37.38410181519097
456,Schweizerische Volkspartei (SVP),"('annahm', 'motion')",77.0,8,13,37.38410181519097
457,Schweizerische Volkspartei (SVP),"('mehrheit', 'unterstutz')",77.0,8,13,37.38410181519097
458,Christlichdemokratische Volkspartei der Schweiz (CVP),"('artikel', 'buchstab')",39.0,5,13,37.26494635607002
459,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sozial', 'wohlfahrt')",39.0,5,13,37.26494635607002
460,FDP.Die Liberalen (FDP-Liberale),"('geht', 'erst')",39.0,5,13,37.26494635607002
461,FDP.Die Liberalen (FDP-Liberale),"('herr', 'prasident')",39.0,5,13,37.26494635607002
462,Schweizerische Volkspartei (SVP),"('neu', 'regionalpolit')",39.0,5,13,37.26494635607002
463,Sozialdemokratische Partei der Schweiz (SP),"('mehrheit', 'zustimmt')",39.0,5,13,37.26494635607002
464,Schweizerische Volkspartei (SVP),"('entwurf', 'bundesrat')",223.0,11,13,37.25306087988607
465,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'mind')",465.0,12,13,37.2198590681944
466,FDP.Die Liberalen (FDP-Liberale),"('mind', 'abzulehn')",60.0,7,13,37.14235250437341
467,FDP.Die Liberalen (FDP-Liberale),"('zweit', 'saul')",60.0,7,13,37.14235250437341
468,Schweizerische Volkspartei (SVP),"('frau', 'leutenegg')",60.0,7,13,37.14235250437341
469,Sozialdemokratische Partei der Schweiz (SP),"('dam', 'herr')",60.0,7,13,37.14235250437341
470,Schweizerische Volkspartei (SVP),"('gesagt', 'word')",101.0,9,13,37.14020279265705
471,Schweizerische Volkspartei (SVP),"('worum', 'geht')",101.0,9,13,37.14020279265705
472,FDP.Die Liberalen (FDP-Liberale),"('deshalb', 'meinung')",48.0,6,13,37.11311463520712
473,FDP.Die Liberalen (FDP-Liberale),"('dank', 'bundesrat')",48.0,6,13,37.11311463520712
474,Schweizerische Volkspartei (SVP),"('allgemein', 'teil')",48.0,6,13,37.11311463520712
475,FDP.Die Liberalen (FDP-Liberale),"('ganz', 'klar')",462.0,12,13,36.9797309451738
476,Schweizerische Volkspartei (SVP),"('ja', 'schon')",76.0,8,13,36.898593999409265
477,Sozialdemokratische Partei der Schweiz (SP),"('kommission', 'folg')",76.0,8,13,36.898593999409265
478,FDP.Die Liberalen (FDP-Liberale),"('herr', 'brandli')",31.0,4,13,36.53830488659103
479,FDP.Die Liberalen (FDP-Liberale),"('herrn', 'schmid')",31.0,4,13,36.53830488659103
480,Schweizerische Volkspartei (SVP),"('kollegin', 'fetz')",31.0,4,13,36.53830488659103
481,FDP.Die Liberalen (FDP-Liberale),"('bericht', 'bundesrat')",59.0,7,13,36.523313295967185
482,Schweizerische Volkspartei (SVP),"('buchstab', 'c')",59.0,7,13,36.523313295967185
483,Christlichdemokratische Volkspartei der Schweiz (CVP),"('folg', 'geb')",139.0,10,13,36.46863276098126
484,FDP.Die Liberalen (FDP-Liberale),"('seit', 'jahr')",139.0,10,13,36.46863276098126
485,FDP.Die Liberalen (FDP-Liberale),"('stell', 'fest')",139.0,10,13,36.46863276098126
486,Schweizerische Volkspartei (SVP),"('antrag', 'kommission')",139.0,10,13,36.46863276098126
487,Schweizerische Volkspartei (SVP),"('parlamentar', 'initiativ')",455.0,12,13,36.41943199145904
488,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'bereit')",75.0,8,13,36.41308618362756
489,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'antrag')",75.0,8,13,36.41308618362756
490,Schweizerische Volkspartei (SVP),"('arme', 'xxi')",75.0,8,13,36.41308618362756
491,FDP.Die Liberalen (FDP-Liberale),"('leutenegg', 'oberholz')",99.0,9,13,36.404753232406414
492,FDP.Die Liberalen (FDP-Liberale),"('wurd', 'kommission')",99.0,9,13,36.404753232406414
493,Sozialdemokratische Partei der Schweiz (SP),"('geltend', 'recht')",99.0,9,13,36.404753232406414
494,FDP.Die Liberalen (FDP-Liberale),"('letzt', 'punkt')",47.0,6,13,36.33992474697364
495,Schweizerische Volkspartei (SVP),"('mehrheit', 'wak')",47.0,6,13,36.33992474697364
496,Schweizerische Volkspartei (SVP),"('tut', 'leid')",47.0,6,13,36.33992474697364
497,Schweizerische Volkspartei (SVP),"('bundesamt', 'migration')",47.0,6,13,36.33992474697364
498,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'schmid')",38.0,5,13,36.30943491104258
499,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'einstimm')",38.0,5,13,36.30943491104258
