,Speaker Party,Phrase,Counts,Freq,N,tf_idf
283,FDP.Die Liberalen (FDP-Liberale),"('initiativ', 'folg')",164.0,11,15,50.86540824182967
284,FDP.Die Liberalen (FDP-Liberale),"('darauf', 'hinweis')",125.0,10,15,50.68313851352055
285,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'forst')",46.0,5,15,50.53616527873305
286,Christlichdemokratische Volkspartei der Schweiz (CVP),"('richtig', 'gesagt')",55.0,6,15,50.39599025307853
287,Christlichdemokratische Volkspartei der Schweiz (CVP),"('letzt', 'bemerk')",55.0,6,15,50.39599025307853
288,FDP.Die Liberalen (FDP-Liberale),"('bitt', 'mehrheit')",124.0,10,15,50.277673405412386
289,FDP.Die Liberalen (FDP-Liberale),"('liegt', 'schriftlich')",38.0,4,15,50.22672191932814
290,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geltend', 'recht')",98.0,9,15,50.060911129067094
291,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'bundesrat')",98.0,9,15,50.060911129067094
292,Schweizerische Volkspartei (SVP),"('uns', 'kommission')",98.0,9,15,50.060911129067094
293,Schweizerische Volkspartei (SVP),"('offent', 'verkehr')",98.0,9,15,50.060911129067094
294,FDP.Die Liberalen (FDP-Liberale),"('beantragt', 'kurz')",31.0,3,15,49.892575285457106
295,FDP.Die Liberalen (FDP-Liberale),"('darauf', 'aufmerksam')",79.0,8,15,49.660084094367555
296,Sozialdemokratische Partei der Schweiz (SP),"('einfach', 'sag')",79.0,8,15,49.660084094367555
297,Schweizerische Volkspartei (SVP),"('frank', 'pro')",160.0,11,15,49.62478852861431
298,Sozialdemokratische Partei der Schweiz (SP),"('bitt', 'nam')",160.0,11,15,49.62478852861431
299,Sozialdemokratische Partei der Schweiz (SP),"('arbeitnehmerinn', 'arbeitnehm')",97.0,9,15,49.5500855053011
300,FDP.Die Liberalen (FDP-Liberale),"('erneuerbar', 'energi')",159.0,11,15,49.31463360031047
301,Schweizerische Volkspartei (SVP),"('zwei', 'drei')",121.0,10,15,49.06127808108789
302,FDP.Die Liberalen (FDP-Liberale),"('schon', 'gesagt')",96.0,9,15,49.03925988153511
304,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'klar')",18.0,1,15,48.74490361983978
305,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antwort', 'bundesrat')",120.0,10,15,48.655812972979724
306,Sozialdemokratische Partei der Schweiz (SP),"('offent', 'hand')",120.0,10,15,48.655812972979724
307,Christlichdemokratische Volkspartei der Schweiz (CVP),"('letzt', 'punkt')",53.0,6,15,48.56340878933022
308,FDP.Die Liberalen (FDP-Liberale),"('interpellant', 'schriftlich')",30.0,3,15,48.28313737302301
309,FDP.Die Liberalen (FDP-Liberale),"('absatz', 'buchstab')",119.0,10,15,48.250347864871564
310,FDP.Die Liberalen (FDP-Liberale),"('stell', 'fest')",119.0,10,15,48.250347864871564
311,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mitglied', 'bundesrat')",63.0,7,15,48.014823278954495
312,FDP.Die Liberalen (FDP-Liberale),"('famili', 'kind')",63.0,7,15,48.014823278954495
313,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'dah')",118.0,10,15,47.8448827567634
314,FDP.Die Liberalen (FDP-Liberale),"('zwei', 'drei')",118.0,10,15,47.8448827567634
315,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ablehn', 'motion')",76.0,8,15,47.774258116100434
316,FDP.Die Liberalen (FDP-Liberale),"('direkt', 'bundessteu')",76.0,8,15,47.774258116100434
317,Schweizerische Volkspartei (SVP),"('beantrag', 'nam')",76.0,8,15,47.774258116100434
318,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'gemeind')",154.0,11,15,47.763858958791275
319,FDP.Die Liberalen (FDP-Liberale),"('frank', 'pro')",154.0,11,15,47.763858958791275
320,FDP.Die Liberalen (FDP-Liberale),"('antrag', 'mehrheit')",214.0,12,15,47.75271998124089
321,FDP.Die Liberalen (FDP-Liberale),"('darauf', 'hingewies')",214.0,12,15,47.75271998124089
322,Schweizerische Volkspartei (SVP),"('ja', 'nein')",93.0,9,15,47.506783010237136
323,Sozialdemokratische Partei der Schweiz (SP),"('uns', 'kommission')",93.0,9,15,47.506783010237136
324,Christlichdemokratische Volkspartei der Schweiz (CVP),"('d', 'h')",153.0,11,15,47.45370403048744
325,Christlichdemokratische Volkspartei der Schweiz (CVP),"('z', 'b')",331.0,13,15,47.366379245062845
326,Christlichdemokratische Volkspartei der Schweiz (CVP),"('konsumentinn', 'konsument')",62.0,7,15,47.2526832269076
327,Schweizerische Volkspartei (SVP),"('all', 'grund')",62.0,7,15,47.2526832269076
328,Sozialdemokratische Partei der Schweiz (SP),"('schriftlich', 'bericht')",43.0,5,15,47.24032841272872
329,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'folg')",75.0,8,15,47.14564945667806
330,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erst', 'lini')",152.0,11,15,47.1435491021836
331,FDP.Die Liberalen (FDP-Liberale),"('mind', 'ii')",152.0,11,15,47.1435491021836
332,FDP.Die Liberalen (FDP-Liberale),"('kanton', 'gemeind')",152.0,11,15,47.1435491021836
333,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'folg')",116.0,10,15,47.03395254054707
334,Sozialdemokratische Partei der Schweiz (SP),"('gemass', 'artikel')",116.0,10,15,47.03395254054707
335,FDP.Die Liberalen (FDP-Liberale),"('leutenegg', 'oberholz')",92.0,9,15,46.99595738647115
336,Schweizerische Volkspartei (SVP),"('macht', 'sinn')",92.0,9,15,46.99595738647115
337,Schweizerische Volkspartei (SVP),"('rund', 'milliard')",92.0,9,15,46.99595738647115
338,Sozialdemokratische Partei der Schweiz (SP),"('mocht', 'einfach')",92.0,9,15,46.99595738647115
339,Sozialdemokratische Partei der Schweiz (SP),"('leutenegg', 'oberholz')",92.0,9,15,46.99595738647115
340,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'folg')",115.0,10,15,46.6284874324389
341,Schweizerische Volkspartei (SVP),"('frau', 'kollegin')",150.0,11,15,46.523239245575915
342,Schweizerische Volkspartei (SVP),"('direkt', 'demokrati')",74.0,8,15,46.51704079725568
343,Schweizerische Volkspartei (SVP),"('pro', 'helvetia')",74.0,8,15,46.51704079725568
344,Sozialdemokratische Partei der Schweiz (SP),"('letzt', 'mal')",74.0,8,15,46.51704079725568
345,FDP.Die Liberalen (FDP-Liberale),"('roll', 'spiel')",61.0,7,15,46.4905431748607
346,Sozialdemokratische Partei der Schweiz (SP),"('annahm', 'motion')",91.0,9,15,46.48513176270516
348,Christlichdemokratische Volkspartei der Schweiz (CVP),"('produzier', 'landwirtschaft')",42.0,5,15,46.14171612406061
349,Sozialdemokratische Partei der Schweiz (SP),"('unterstutzt', 'spfraktion')",17.0,1,15,46.03685341873757
350,Sozialdemokratische Partei der Schweiz (SP),"('flankier', 'massnahm')",90.0,9,15,45.97430613893916
351,Sozialdemokratische Partei der Schweiz (SP),"('mocht', 'darauf')",90.0,9,15,45.97430613893916
352,FDP.Die Liberalen (FDP-Liberale),"('beruf', 'vorsorg')",60.0,7,15,45.7284031228138
353,FDP.Die Liberalen (FDP-Liberale),"('herrn', 'bundesrat')",60.0,7,15,45.7284031228138
354,Schweizerische Volkspartei (SVP),"('administrativ', 'aufwand')",60.0,7,15,45.7284031228138
355,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nam', 'kommission')",89.0,9,15,45.463480515173174
356,Schweizerische Volkspartei (SVP),"('herr', 'bundesprasident')",89.0,9,15,45.463480515173174
357,Sozialdemokratische Partei der Schweiz (SP),"('direkt', 'gegenvorschlag')",89.0,9,15,45.463480515173174
358,Sozialdemokratische Partei der Schweiz (SP),"('absatz', 'buchstab')",112.0,10,15,45.41209210811441
359,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'kolleg')",146.0,11,15,45.28261953236056
360,Schweizerische Volkspartei (SVP),"('bereit', 'erwahnt')",72.0,8,15,45.25982347841094
362,FDP.Die Liberalen (FDP-Liberale),"('herr', 'stahelin')",41.0,5,15,45.0431038353925
364,Christlichdemokratische Volkspartei der Schweiz (CVP),"('recht', 'gesagt')",59.0,7,15,44.96626307076691
365,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herrn', 'bundesrat')",59.0,7,15,44.96626307076691
366,Schweizerische Volkspartei (SVP),"('st', 'gall')",59.0,7,15,44.96626307076691
367,Sozialdemokratische Partei der Schweiz (SP),"('too', 'big')",59.0,7,15,44.96626307076691
368,Sozialdemokratische Partei der Schweiz (SP),"('dam', 'herr')",59.0,7,15,44.96626307076691
369,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sicherheitspolit', 'kommission')",88.0,9,15,44.952654891407185
370,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'bundesrat')",88.0,9,15,44.952654891407185
371,FDP.Die Liberalen (FDP-Liberale),"('freisinnigdemokrat', 'fraktion')",34.0,4,15,44.93969855939886
373,Schweizerische Volkspartei (SVP),"('letzt', 'jahr')",312.0,13,15,44.64746321589005
374,FDP.Die Liberalen (FDP-Liberale),"('sicherheitspolit', 'bericht')",71.0,8,15,44.63121481898856
375,Sozialdemokratische Partei der Schweiz (SP),"('darauf', 'aufmerksam')",71.0,8,15,44.63121481898856
377,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sinn', 'bitt')",110.0,10,15,44.60116189189808
378,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frag', 'stell')",87.0,9,15,44.44182926764119
379,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'parlament')",87.0,9,15,44.44182926764119
380,Sozialdemokratische Partei der Schweiz (SP),"('frag', 'stell')",87.0,9,15,44.44182926764119
381,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bittet')",22.0,2,15,44.32786645192982
382,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schweiz', 'eu')",58.0,7,15,44.20412301872001
383,FDP.Die Liberalen (FDP-Liberale),"('beantragt', 'annahm')",58.0,7,15,44.20412301872001
384,Sozialdemokratische Partei der Schweiz (SP),"('big', 'to')",58.0,7,15,44.20412301872001
385,Sozialdemokratische Partei der Schweiz (SP),"('mieterinn', 'miet')",58.0,7,15,44.20412301872001
386,FDP.Die Liberalen (FDP-Liberale),"('grund', 'weshalb')",109.0,10,15,44.19569678378992
387,Schweizerische Volkspartei (SVP),"('bitt', 'mehrheit')",109.0,10,15,44.19569678378992
388,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'mehrheit')",198.0,12,15,44.18242316021353
390,Christlichdemokratische Volkspartei der Schweiz (CVP),"('direkt', 'bundessteu')",70.0,8,15,44.002606159566184
392,Schweizerische Volkspartei (SVP),"('ablehn', 'motion')",70.0,8,15,44.002606159566184
393,Sozialdemokratische Partei der Schweiz (SP),"('interess', 'daran')",70.0,8,15,44.002606159566184
394,Sozialdemokratische Partei der Schweiz (SP),"('direkt', 'bundessteu')",70.0,8,15,44.002606159566184
395,Christlichdemokratische Volkspartei der Schweiz (CVP),"('oberst', 'organ')",48.0,6,15,43.981955129959445
396,FDP.Die Liberalen (FDP-Liberale),"('regional', 'erschopf')",48.0,6,15,43.981955129959445
397,Schweizerische Volkspartei (SVP),"('seit', 'fahn')",48.0,6,15,43.981955129959445
398,Christlichdemokratische Volkspartei der Schweiz (CVP),"('eth', 'zurich')",40.0,5,15,43.94449154672439
399,FDP.Die Liberalen (FDP-Liberale),"('weshalb', 'bundesrat')",40.0,5,15,43.94449154672439
400,Sozialdemokratische Partei der Schweiz (SP),"('letzt', 'woch')",86.0,9,15,43.9310036438752
401,FDP.Die Liberalen (FDP-Liberale),"('mehrheit', 'zuzustimm')",108.0,10,15,43.79023167568175
402,Sozialdemokratische Partei der Schweiz (SP),"('darauf', 'hingewies')",195.0,12,15,43.512992506270905
404,Christlichdemokratische Volkspartei der Schweiz (CVP),"('dah', 'find')",27.0,3,15,43.45482363572071
405,FDP.Die Liberalen (FDP-Liberale),"('beschluss', 'nationalrat')",85.0,9,15,43.42017802010921
406,Schweizerische Volkspartei (SVP),"('uns', 'meinung')",85.0,9,15,43.42017802010921
407,Sozialdemokratische Partei der Schweiz (SP),"('motion', 'anzunehm')",107.0,10,15,43.38476656757359
408,Christlichdemokratische Volkspartei der Schweiz (CVP),"('letzt', 'mal')",69.0,8,15,43.373997500143815
409,Christlichdemokratische Volkspartei der Schweiz (CVP),"('pro', 'helvetia')",69.0,8,15,43.373997500143815
410,FDP.Die Liberalen (FDP-Liberale),"('ja', 'schon')",69.0,8,15,43.373997500143815
411,FDP.Die Liberalen (FDP-Liberale),"('natur', 'person')",69.0,8,15,43.373997500143815
412,FDP.Die Liberalen (FDP-Liberale),"('beantrag', 'nam')",69.0,8,15,43.373997500143815
413,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'minderheitsantrag')",16.0,1,15,43.32880321763536
414,FDP.Die Liberalen (FDP-Liberale),"('entwurf', 'bundesrat')",194.0,12,15,43.289848954956696
415,Sozialdemokratische Partei der Schweiz (SP),"('herr', 'bundesrat')",302.0,13,15,43.21645477948332
416,FDP.Die Liberalen (FDP-Liberale),"('drei', 'jahr')",139.0,11,15,43.11153503423368
417,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'verkehr')",47.0,6,15,43.06566439808529
418,Christlichdemokratische Volkspartei der Schweiz (CVP),"('verkehr', 'fernmeldewes')",47.0,6,15,43.06566439808529
419,Christlichdemokratische Volkspartei der Schweiz (CVP),"('direkt', 'gegenentwurf')",39.0,5,15,42.84587925805628
420,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'buttik')",56.0,7,15,42.679842914626214
421,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'schweig')",56.0,7,15,42.679842914626214
422,FDP.Die Liberalen (FDP-Liberale),"('klar', 'meinung')",56.0,7,15,42.679842914626214
423,FDP.Die Liberalen (FDP-Liberale),"('wirtschaft', 'leistungsfah')",56.0,7,15,42.679842914626214
424,Sozialdemokratische Partei der Schweiz (SP),"('jurist', 'person')",56.0,7,15,42.679842914626214
425,Sozialdemokratische Partei der Schweiz (SP),"('richterinn', 'richt')",56.0,7,15,42.679842914626214
426,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nach', 'jahr')",298.0,13,15,42.644051404920624
427,Christlichdemokratische Volkspartei der Schweiz (CVP),"('deshalb', 'bitt')",105.0,10,15,42.57383635135726
428,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'nam')",137.0,11,15,42.491225177626006
429,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beid', 'rat')",137.0,11,15,42.491225177626006
430,Schweizerische Volkspartei (SVP),"('kenntnis', 'nehm')",137.0,11,15,42.491225177626006
432,FDP.Die Liberalen (FDP-Liberale),"('direkt', 'gegenvorschlag')",83.0,9,15,42.39852677257723
433,Schweizerische Volkspartei (SVP),"('letzt', 'woch')",83.0,9,15,42.39852677257723
434,Schweizerische Volkspartei (SVP),"('leutenegg', 'oberholz')",83.0,9,15,42.39852677257723
435,Christlichdemokratische Volkspartei der Schweiz (CVP),"('diskussion', 'einverstand')",32.0,4,15,42.296186879434224
436,Schweizerische Volkspartei (SVP),"('kanton', 'gemeind')",136.0,11,15,42.18107024932217
437,Sozialdemokratische Partei der Schweiz (SP),"('erst', 'lini')",136.0,11,15,42.18107024932217
438,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'nationalratin')",46.0,6,15,42.14937366621113
439,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gross', 'zahl')",46.0,6,15,42.14937366621113
440,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'david')",46.0,6,15,42.14937366621113
441,Schweizerische Volkspartei (SVP),"('frau', 'fetz')",46.0,6,15,42.14937366621113
442,Schweizerische Volkspartei (SVP),"('frau', 'meierschatz')",46.0,6,15,42.14937366621113
443,Sozialdemokratische Partei der Schweiz (SP),"('bundesratin', 'widmerschlumpf')",67.0,8,15,42.11678018129906
444,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kalt', 'progression')",55.0,7,15,41.91770286257932
445,Sozialdemokratische Partei der Schweiz (SP),"('to', 'fail')",55.0,7,15,41.91770286257932
447,FDP.Die Liberalen (FDP-Liberale),"('beantragt', 'diskussion')",26.0,3,15,41.845385723286604
448,Sozialdemokratische Partei der Schweiz (SP),"('deshalb', 'bitt')",103.0,10,15,41.76290613514093
450,Sozialdemokratische Partei der Schweiz (SP),"('bund', 'kanton')",134.0,11,15,41.560760392714485
451,Schweizerische Volkspartei (SVP),"('antrag', 'mehrheit')",186.0,12,15,41.50470054444302
452,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ja', 'schon')",66.0,8,15,41.48817152187669
453,Schweizerische Volkspartei (SVP),"('einfach', 'sag')",66.0,8,15,41.48817152187669
454,Schweizerische Volkspartei (SVP),"('direkt', 'gegenvorschlag')",81.0,9,15,41.37687552504525
455,FDP.Die Liberalen (FDP-Liberale),"('eidgenoss', 'steuerverwalt')",45.0,6,15,41.23308293433698
456,FDP.Die Liberalen (FDP-Liberale),"('international', 'wahrungsfond')",45.0,6,15,41.23308293433698
457,FDP.Die Liberalen (FDP-Liberale),"('herrn', 'kolleg')",54.0,7,15,41.15556281053242
458,Christlichdemokratische Volkspartei der Schweiz (CVP),"('worum', 'geht')",101.0,10,15,40.9519759189246
459,FDP.Die Liberalen (FDP-Liberale),"('bitt', 'nam')",132.0,11,15,40.94045053610681
460,FDP.Die Liberalen (FDP-Liberale),"('schweizer', 'nationalbank')",65.0,8,15,40.85956286245432
463,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'a')",100.0,10,15,40.546510810816436
464,Sozialdemokratische Partei der Schweiz (SP),"('zehn', 'jahr')",181.0,12,15,40.38898278787197
465,FDP.Die Liberalen (FDP-Liberale),"('gesagt', 'word')",79.0,9,15,40.355224277513265
466,Schweizerische Volkspartei (SVP),"('frag', 'stell')",79.0,9,15,40.355224277513265
467,Schweizerische Volkspartei (SVP),"('svpfraktion', 'eintret')",20.0,2,15,40.298060410845295
468,Sozialdemokratische Partei der Schweiz (SP),"('fraktion', 'cvpevpglpfraktion')",25.0,3,15,40.23594781085251
469,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'interess')",64.0,8,15,40.23095420303194
470,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rapp', 'pro')",64.0,8,15,40.23095420303194
472,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schweiz', 'schul')",30.0,4,15,39.652675199469584
473,Sozialdemokratische Partei der Schweiz (SP),"('herr', 'spuhl')",30.0,4,15,39.652675199469584
474,FDP.Die Liberalen (FDP-Liberale),"('administrativ', 'aufwand')",52.0,7,15,39.63128270643863
475,Schweizerische Volkspartei (SVP),"('jurist', 'person')",52.0,7,15,39.63128270643863
477,Christlichdemokratische Volkspartei der Schweiz (CVP),"('staatspolit', 'kommission')",63.0,8,15,39.602345543609566
478,Sozialdemokratische Partei der Schweiz (SP),"('bundesrat', 'folg')",63.0,8,15,39.602345543609566
479,FDP.Die Liberalen (FDP-Liberale),"('financial', 'stability')",36.0,5,15,39.55004239205195
481,Sozialdemokratische Partei der Schweiz (SP),"('eidgenoss', 'steuerverwalt')",43.0,6,15,39.40050147058867
482,Sozialdemokratische Partei der Schweiz (SP),"('burg', 'partei')",43.0,6,15,39.40050147058867
483,Sozialdemokratische Partei der Schweiz (SP),"('burgerinn', 'burg')",127.0,11,15,39.38967589458761
485,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'artikel')",97.0,10,15,39.33011548649195
486,Schweizerische Volkspartei (SVP),"('antwort', 'bundesrat')",97.0,10,15,39.33011548649195
487,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zwingend', 'volkerrecht')",62.0,8,15,38.9737368841872
488,FDP.Die Liberalen (FDP-Liberale),"('beantragt', 'einstimm')",62.0,8,15,38.9737368841872
489,FDP.Die Liberalen (FDP-Liberale),"('sag', 'ja')",62.0,8,15,38.9737368841872
490,Schweizerische Volkspartei (SVP),"('nationalrat', 'folg')",62.0,8,15,38.9737368841872
491,Sozialdemokratische Partei der Schweiz (SP),"('losung', 'find')",62.0,8,15,38.9737368841872
492,FDP.Die Liberalen (FDP-Liberale),"('lang', 'zeit')",96.0,10,15,38.92465037838378
493,FDP.Die Liberalen (FDP-Liberale),"('too', 'big')",51.0,7,15,38.86914265439173
494,FDP.Die Liberalen (FDP-Liberale),"('big', 'to')",51.0,7,15,38.86914265439173
495,FDP.Die Liberalen (FDP-Liberale),"('to', 'fail')",51.0,7,15,38.86914265439173
496,FDP.Die Liberalen (FDP-Liberale),"('jurist', 'person')",51.0,7,15,38.86914265439173
497,Schweizerische Volkspartei (SVP),"('bundesrat', 'leuenberg')",51.0,7,15,38.86914265439173
498,Sozialdemokratische Partei der Schweiz (SP),"('polit', 'entscheid')",51.0,7,15,38.86914265439173
499,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mocht', 'einfach')",76.0,9,15,38.82274740621529
