,Speaker Party,Phrase,Counts,Freq,N,tf_idf
342,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wahl', 'herrn')",25.0,4,12,27.465307216702744
343,Sozialdemokratische Partei der Schweiz (SP),"('kantonal', 'waffenregist')",25.0,4,12,27.465307216702744
345,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpevpfraktion', 'dah')",11.0,1,12,27.333973147668004
346,Christlichdemokratische Volkspartei der Schweiz (CVP),"('lehnt', 'cvpevpfraktion')",11.0,1,12,27.333973147668004
347,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ehepaar', 'eingetrag')",11.0,1,12,27.333973147668004
354,Sozialdemokratische Partei der Schweiz (SP),"('mehr', 'angerechnet')",11.0,1,12,27.333973147668004
355,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'deshalb')",11.0,1,12,27.333973147668004
356,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'meinung')",11.0,1,12,27.333973147668004
357,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'stimmt')",11.0,1,12,27.333973147668004
358,Sozialdemokratische Partei der Schweiz (SP),"('sp', 'setzt')",11.0,1,12,27.333973147668004
359,Sozialdemokratische Partei der Schweiz (SP),"('bittet', 'spfraktion')",11.0,1,12,27.333973147668004
360,Sozialdemokratische Partei der Schweiz (SP),"('leutenegg', 'oberholz')",95.0,9,12,27.32979688291918
361,Sozialdemokratische Partei der Schweiz (SP),"('vorlauf', 'aufnahm')",95.0,9,12,27.32979688291918
363,Schweizerische Volkspartei (SVP),"('dank', 'unterstutz')",67.0,8,12,27.166162243247015
364,Sozialdemokratische Partei der Schweiz (SP),"('herr', 'baad')",31.0,5,12,27.139530857970897
366,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehr', 'geld')",50.0,7,12,26.949825036634344
367,Schweizerische Volkspartei (SVP),"('geschatzt', 'kolleg')",50.0,7,12,26.949825036634344
368,Sozialdemokratische Partei der Schweiz (SP),"('bundesrat', 'unterstutz')",50.0,7,12,26.949825036634344
369,Sozialdemokratische Partei der Schweiz (SP),"('bundesamt', 'gesund')",50.0,7,12,26.949825036634344
370,Sozialdemokratische Partei der Schweiz (SP),"('ehrlich', 'gesagt')",50.0,7,12,26.949825036634344
372,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ersatz', 'list')",15.0,2,12,26.876392038420825
373,FDP.Die Liberalen (FDP-Liberale),"('ford', 'lenk')",15.0,2,12,26.876392038420825
374,FDP.Die Liberalen (FDP-Liberale),"('han', 'pet')",15.0,2,12,26.876392038420825
375,Sozialdemokratische Partei der Schweiz (SP),"('gleichstell', 'geschlecht')",15.0,2,12,26.876392038420825
376,Sozialdemokratische Partei der Schweiz (SP),"('mehrheit', 'staatspolit')",15.0,2,12,26.876392038420825
377,Sozialdemokratische Partei der Schweiz (SP),"('zwingend', 'lebenslang')",15.0,2,12,26.876392038420825
378,Sozialdemokratische Partei der Schweiz (SP),"('dien', 'upf')",15.0,2,12,26.876392038420825
379,Schweizerische Volkspartei (SVP),"('gesagt', 'word')",66.0,8,12,26.760697135138848
380,Schweizerische Volkspartei (SVP),"('angehor', 'arme')",66.0,8,12,26.760697135138848
381,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'abzulehn')",146.0,10,12,26.61894729191737
382,Schweizerische Volkspartei (SVP),"('frau', 'kollegin')",146.0,10,12,26.61894729191737
383,Sozialdemokratische Partei der Schweiz (SP),"('losung', 'find')",92.0,9,12,26.466750665563836
385,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'thurgau')",49.0,7,12,26.410828535901658
386,FDP.Die Liberalen (FDP-Liberale),"('seit', 'fahn')",49.0,7,12,26.410828535901658
387,Sozialdemokratische Partei der Schweiz (SP),"('europa', 'staat')",49.0,7,12,26.410828535901658
388,Sozialdemokratische Partei der Schweiz (SP),"('verdeckt', 'ermittl')",49.0,7,12,26.410828535901658
389,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'bund')",65.0,8,12,26.355232027030684
390,Schweizerische Volkspartei (SVP),"('sag', 'ja')",65.0,8,12,26.355232027030684
391,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gotthard', 'ag')",19.0,3,12,26.33959286127792
392,FDP.Die Liberalen (FDP-Liberale),"('vorlauf', 'anwend')",38.0,6,12,26.33959286127792
393,Sozialdemokratische Partei der Schweiz (SP),"('elektron', 'rechtsverkehr')",19.0,3,12,26.33959286127792
394,Sozialdemokratische Partei der Schweiz (SP),"('richt', 'behord')",19.0,3,12,26.33959286127792
395,Sozialdemokratische Partei der Schweiz (SP),"('fursorger', 'zwangsmassnahm')",19.0,3,12,26.33959286127792
396,Christlichdemokratische Volkspartei der Schweiz (CVP),"('biog', 'treibstoff')",30.0,5,12,26.264062120616995
397,Sozialdemokratische Partei der Schweiz (SP),"('straf', 'massnahmenvollzug')",30.0,5,12,26.264062120616995
398,Schweizerische Volkspartei (SVP),"('mocht', 'bitt')",91.0,9,12,26.179068593112056
399,Sozialdemokratische Partei der Schweiz (SP),"('deshalb', 'antrag')",91.0,9,12,26.179068593112056
400,FDP.Die Liberalen (FDP-Liberale),"('heut', 'morg')",143.0,10,12,26.071982621535508
401,Schweizerische Volkspartei (SVP),"('mocht', 'deshalb')",64.0,8,12,25.94976691892252
402,FDP.Die Liberalen (FDP-Liberale),"('beschluss', 'standerat')",90.0,9,12,25.891386520660276
403,Sozialdemokratische Partei der Schweiz (SP),"('geh', 'davon')",142.0,10,12,25.889661064741553
404,Sozialdemokratische Partei der Schweiz (SP),"('gemeinsam', 'elt')",142.0,10,12,25.889661064741553
405,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'fetz')",48.0,7,12,25.87183203516897
407,Schweizerische Volkspartei (SVP),"('dam', 'herr')",48.0,7,12,25.87183203516897
408,Sozialdemokratische Partei der Schweiz (SP),"('sag', 'gern')",48.0,7,12,25.87183203516897
409,Sozialdemokratische Partei der Schweiz (SP),"('aeschi', 'thomas')",48.0,7,12,25.87183203516897
410,Sozialdemokratische Partei der Schweiz (SP),"('aggressiv', 'werbung')",48.0,7,12,25.87183203516897
412,Sozialdemokratische Partei der Schweiz (SP),"('deshalb', 'mocht')",37.0,6,12,25.646445680717974
413,FDP.Die Liberalen (FDP-Liberale),"('einfach', 'sag')",63.0,8,12,25.544301810814357
414,Schweizerische Volkspartei (SVP),"('davon', 'ausgeh')",63.0,8,12,25.544301810814357
415,Sozialdemokratische Partei der Schweiz (SP),"('gibt', 'ja')",63.0,8,12,25.544301810814357
416,Sozialdemokratische Partei der Schweiz (SP),"('ganz', 'konkret')",63.0,8,12,25.544301810814357
417,FDP.Die Liberalen (FDP-Liberale),"('ganz', 'kurz')",140.0,10,12,25.525017951153643
418,FDP.Die Liberalen (FDP-Liberale),"('herr', 'bieri')",29.0,5,12,25.388593383263096
419,FDP.Die Liberalen (FDP-Liberale),"('international', 'genf')",29.0,5,12,25.388593383263096
420,Schweizerische Volkspartei (SVP),"('herr', 'visch')",29.0,5,12,25.388593383263096
421,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zuhand', 'materiali')",47.0,7,12,25.332835534436285
422,FDP.Die Liberalen (FDP-Liberale),"('fraktion', 'lehnt')",47.0,7,12,25.332835534436285
423,Schweizerische Volkspartei (SVP),"('volkerrecht', 'vertrag')",47.0,7,12,25.332835534436285
424,Sozialdemokratische Partei der Schweiz (SP),"('kommission', 'mocht')",47.0,7,12,25.332835534436285
425,Sozialdemokratische Partei der Schweiz (SP),"('darf', 'sag')",47.0,7,12,25.332835534436285
426,Sozialdemokratische Partei der Schweiz (SP),"('steuerzahlerinn', 'steuerzahl')",47.0,7,12,25.332835534436285
427,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bund', 'kanton')",291.0,11,12,25.320310703982244
428,FDP.Die Liberalen (FDP-Liberale),"('schon', 'erwahnt')",88.0,9,12,25.316022375756713
429,FDP.Die Liberalen (FDP-Liberale),"('verordn', 'arbeitsgesetz')",23.0,4,12,25.268082639366526
430,Sozialdemokratische Partei der Schweiz (SP),"('pflegend', 'angehor')",23.0,4,12,25.268082639366526
431,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'folg')",138.0,10,12,25.160374837565733
432,Christlichdemokratische Volkspartei der Schweiz (CVP),"('weiterentwickl', 'arme')",62.0,8,12,25.138836702706193
435,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ortsbildprag', 'baut')",14.0,2,12,25.08463256919277
436,Sozialdemokratische Partei der Schweiz (SP),"('sp', 'schon')",14.0,2,12,25.08463256919277
437,Sozialdemokratische Partei der Schweiz (SP),"('vergut', 'voraus')",14.0,2,12,25.08463256919277
438,FDP.Die Liberalen (FDP-Liberale),"('flankier', 'massnahm')",87.0,9,12,25.028340303304933
441,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darauf', 'angewies')",36.0,6,12,24.95329850015803
442,Christlichdemokratische Volkspartei der Schweiz (CVP),"('formell', 'festzustell')",18.0,3,12,24.95329850015803
443,Christlichdemokratische Volkspartei der Schweiz (CVP),"('alptransit', 'gotthard')",18.0,3,12,24.95329850015803
444,Schweizerische Volkspartei (SVP),"('mechanisiert', 'brigad')",18.0,3,12,24.95329850015803
445,Sozialdemokratische Partei der Schweiz (SP),"('opf', 'angehor')",18.0,3,12,24.95329850015803
446,Sozialdemokratische Partei der Schweiz (SP),"('sp', 'klar')",18.0,3,12,24.95329850015803
450,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vorberat', 'entsprech')",10.0,1,12,24.849066497880003
451,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpevpfraktion', 'kommissionsmehr')",10.0,1,12,24.849066497880003
452,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpevpfraktion', 'beantragt')",10.0,1,12,24.849066497880003
453,Christlichdemokratische Volkspartei der Schweiz (CVP),"('hintergrund', 'ausfuhr')",10.0,1,12,24.849066497880003
454,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'kill')",10.0,1,12,24.849066497880003
461,Schweizerische Volkspartei (SVP),"('lehnt', 'svpfraktion')",10.0,1,12,24.849066497880003
462,Schweizerische Volkspartei (SVP),"('extern', 'kinderbetreu')",10.0,1,12,24.849066497880003
463,Schweizerische Volkspartei (SVP),"('traditionell', 'osthilf')",10.0,1,12,24.849066497880003
464,Sozialdemokratische Partei der Schweiz (SP),"('existenzsichernd', 'lohn')",10.0,1,12,24.849066497880003
465,Sozialdemokratische Partei der Schweiz (SP),"('bundesrat', 'folg')",136.0,10,12,24.795731723977823
466,Christlichdemokratische Volkspartei der Schweiz (CVP),"('elektron', 'patientendossi')",46.0,7,12,24.7938390337036
467,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'luz')",46.0,7,12,24.7938390337036
468,FDP.Die Liberalen (FDP-Liberale),"('etwa', 'million')",86.0,9,12,24.740658230853153
469,Christlichdemokratische Volkspartei der Schweiz (CVP),"('unternehmenssteuerreform', 'iii')",61.0,8,12,24.733371594598026
470,FDP.Die Liberalen (FDP-Liberale),"('uns', 'sicht')",61.0,8,12,24.733371594598026
471,Sozialdemokratische Partei der Schweiz (SP),"('geltend', 'gemacht')",61.0,8,12,24.733371594598026
472,Sozialdemokratische Partei der Schweiz (SP),"('initiantinn', 'initiant')",61.0,8,12,24.733371594598026
474,Sozialdemokratische Partei der Schweiz (SP),"('sech', 'monat')",135.0,10,12,24.61341016718387
476,FDP.Die Liberalen (FDP-Liberale),"('mehrheit', 'anzuschliess')",28.0,5,12,24.513124645909194
477,Schweizerische Volkspartei (SVP),"('auftrag', 'erfull')",28.0,5,12,24.513124645909194
478,Sozialdemokratische Partei der Schweiz (SP),"('ernst', 'nehm')",85.0,9,12,24.452976158401373
479,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wurd', 'kommission')",134.0,10,12,24.431088610389914
480,FDP.Die Liberalen (FDP-Liberale),"('gibt', 'ja')",60.0,8,12,24.327906486489862
482,FDP.Die Liberalen (FDP-Liberale),"('frau', 'standeratin')",35.0,6,12,24.260151319598084
483,FDP.Die Liberalen (FDP-Liberale),"('aussenpolit', 'bericht')",35.0,6,12,24.260151319598084
484,FDP.Die Liberalen (FDP-Liberale),"('fakultativ', 'referendum')",45.0,7,12,24.254842532970912
485,FDP.Die Liberalen (FDP-Liberale),"('kolleg', 'fohn')",45.0,7,12,24.254842532970912
486,Schweizerische Volkspartei (SVP),"('zivil', 'behord')",45.0,7,12,24.254842532970912
487,Schweizerische Volkspartei (SVP),"('best', 'dank')",45.0,7,12,24.254842532970912
488,Sozialdemokratische Partei der Schweiz (SP),"('motion', 'abzulehn')",133.0,10,12,24.248767053595962
489,FDP.Die Liberalen (FDP-Liberale),"('irgendwi', 'moglich')",22.0,4,12,24.169470350698415
490,Sozialdemokratische Partei der Schweiz (SP),"('abgekurzt', 'verfahr')",22.0,4,12,24.169470350698415
491,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beschluss', 'standerat')",84.0,9,12,24.16529408594959
492,Schweizerische Volkspartei (SVP),"('europa', 'union')",84.0,9,12,24.16529408594959
493,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erneuerbar', 'energi')",276.0,11,12,24.0151400491378
494,Christlichdemokratische Volkspartei der Schweiz (CVP),"('diskussion', 'kommission')",59.0,8,12,23.9224413783817
495,FDP.Die Liberalen (FDP-Liberale),"('automat', 'informationsaustausch')",59.0,8,12,23.9224413783817
496,Schweizerische Volkspartei (SVP),"('ja', 'imm')",59.0,8,12,23.9224413783817
497,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'beantragt')",131.0,10,12,23.884123940008053
498,FDP.Die Liberalen (FDP-Liberale),"('kenntnis', 'genomm')",131.0,10,12,23.884123940008053
499,Schweizerische Volkspartei (SVP),"('seit', 'fahn')",44.0,7,12,23.715846032238225
