,Phrase,qui
516,"('beim', 'bisher')",6.405245492404715e-06
517,"('empfiehlt', 'deshalb')",6.405245492404715e-06
518,"('erworb', 'vermogenswert')",6.405245492404715e-06
519,"('fall', 'besond')",6.405245492404715e-06
520,"('jahr', 'einburgerungsgesuch')",6.405245492404715e-06
521,"('lohn', 'bezahlt')",6.405245492404715e-06
522,"('standerat', 'angeschloss')",6.405245492404715e-06
523,"('vorlag', 'vernehmlass')",6.405245492404715e-06
524,"('wirksam', 'bekampf')",6.405245492404715e-06
525,"('ganz', 'konkret')",6.397543657157313e-06
526,"('aufgab', 'arme')",6.395813224507844e-06
527,"('mind', 'iv')",6.355672125379163e-06
528,"('referendum', 'ergriff')",6.355672125379163e-06
529,"('motion', 'wurd')",6.351163121264789e-06
530,"('mutt', 'vat')",6.351163121264789e-06
531,"('dam', 'herr')",6.345188086729409e-06
532,"('diskutiert', 'word')",6.26757532940471e-06
533,"('etwa', 'milliard')",6.197092474301591e-06
534,"('soll', 'mehr')",6.197092474301591e-06
535,"('gesagt', 'gibt')",6.174571611254441e-06
536,"('offent', 'sich')",6.171561851486638e-06
537,"('anlieg', 'motion')",6.163699756897229e-06
538,"('gesagt', 'bundesrat')",6.148125531879643e-06
539,"('ausland', 'arbeitskraft')",6.135836310199822e-06
540,"('bundesrat', 'beid')",6.135836310199822e-06
541,"('herr', 'bloch')",6.135836310199822e-06
542,"('paragraf', 'absatz')",6.135836310199822e-06
543,"('uns', 'bundesverfass')",6.135816090794365e-06
544,"('folgend', 'grund')",6.130604081889383e-06
545,"('exponiert', 'person')",6.119027981845792e-06
546,"('bewaffnet', 'konflikt')",6.118952615721157e-06
547,"('darum', 'herum')",6.118952615721157e-06
548,"('fast', 'sag')",6.118952615721157e-06
549,"('hor', 'staun')",6.118952615721157e-06
550,"('kolleg', 'rechstein')",6.118952615721157e-06
551,"('sach', 'bund')",6.118952615721157e-06
552,"('uns', 'initiativ')",6.118952615721157e-06
553,"('wenig', 'burokrati')",6.118952615721157e-06
554,"('frank', 'kurz')",6.110489567335541e-06
555,"('militardien', 'leist')",6.110489567335541e-06
556,"('betroff', 'war')",6.088286265650273e-06
557,"('nam', 'kommission')",6.082438508909514e-06
558,"('entsprech', 'bestimm')",6.0398465018342624e-06
559,"('wenig', 'frank')",6.0398465018342624e-06
560,"('abkomm', 'deutschland')",6.026290095238338e-06
561,"('buchstab', 'a')",5.985704131813996e-06
562,"('bundesrat', 'vorlauf')",5.973282875725155e-06
563,"('gibt', 'zweit')",5.973282875725155e-06
564,"('herr', 'freysing')",5.973282875725155e-06
565,"('herr', 'kaufmann')",5.973282875725155e-06
566,"('opf', 'angehor')",5.973282875725155e-06
567,"('rasch', 'verfahr')",5.973282875725155e-06
568,"('gesetz', 'regel')",5.947712236763565e-06
569,"('geht', 'eigent')",5.945628867346543e-06
570,"('herr', 'visch')",5.945628867346543e-06
571,"('bundesrat', 'mind')",5.940216371572966e-06
572,"('griff', 'bekomm')",5.915832794300856e-06
573,"('alt', 'arbeitnehm')",5.910972176969813e-06
574,"('deshalb', 'eben')",5.910972176969813e-06
575,"('dien', 'upf')",5.910972176969813e-06
576,"('eben', 'unterschied')",5.910972176969813e-06
577,"('find', 'wichtig')",5.910972176969813e-06
578,"('freiheitsstraf', 'geldstraf')",5.910972176969813e-06
579,"('geldstraf', 'freiheitsstraf')",5.910972176969813e-06
580,"('grundsatz', 'angemess')",5.910972176969813e-06
581,"('kanton', 'klar')",5.910972176969813e-06
582,"('la', 'majorité')",5.910972176969813e-06
583,"('praventiv', 'verdeckt')",5.910972176969813e-06
584,"('relativ', 'verjahrungsfrist')",5.910972176969813e-06
585,"('schweiz', 'verbracht')",5.910972176969813e-06
586,"('teilnahm', 'wirtschaftsleb')",5.910972176969813e-06
587,"('wirtschaft', 'verhaltnis')",5.910972176969813e-06
588,"('deshalb', 'ja')",5.908141875573313e-06
589,"('kolleg', 'bischof')",5.908141875573313e-06
590,"('uberleg', 'bundesrat')",5.908141875573313e-06
591,"('allgemein', 'kreditvereinbar')",5.8956942597863335e-06
592,"('bitt', 'uns')",5.8956942597863335e-06
593,"('darauf', 'verwies')",5.8956942597863335e-06
594,"('euro', 'pro')",5.8956942597863335e-06
595,"('gesagt', 'konnt')",5.8956942597863335e-06
596,"('glaub', 'geht')",5.8956942597863335e-06
597,"('kolleg', 'jan')",5.8956942597863335e-06
598,"('kost', 'allgemein')",5.8956942597863335e-06
599,"('land', 'bevolker')",5.8956942597863335e-06
600,"('leid', 'muss')",5.8956942597863335e-06
601,"('muss', 'person')",5.8956942597863335e-06
602,"('rat', 'festzuhalt')",5.8956942597863335e-06
603,"('rot', 'fad')",5.8956942597863335e-06
604,"('zeigt', 'deutlich')",5.8956942597863335e-06
605,"('zwei', 'dreimal')",5.8956942597863335e-06
606,"('bundesrat', 'mehrheit')",5.870072881087662e-06
607,"('berat', 'vorlag')",5.867784922589159e-06
608,"('bitt', 'motion')",5.8424150200375465e-06
609,"('eingetrag', 'partnerschaft')",5.81685947501539e-06
610,"('entscheid', 'gefallt')",5.81685947501539e-06
611,"('folg', 'mind')",5.81685947501539e-06
612,"('allein', 'schweiz')",5.79838121558272e-06
613,"('aug', 'gefuhrt')",5.79838121558272e-06
614,"('ausland', 'kund')",5.79838121558272e-06
615,"('ausschaff', 'kriminell')",5.79838121558272e-06
616,"('drei', 'postulat')",5.79838121558272e-06
617,"('eigent', 'notwend')",5.79838121558272e-06
618,"('entscheid', 'lass')",5.79838121558272e-06
619,"('flugplatz', 'payern')",5.79838121558272e-06
620,"('fordert', 'svp')",5.79838121558272e-06
621,"('frank', 'eingestellt')",5.79838121558272e-06
622,"('frau', 'teusch')",5.79838121558272e-06
623,"('geb', 'zuerst')",5.79838121558272e-06
624,"('geld', 'hatt')",5.79838121558272e-06
625,"('glaub', 'ernst')",5.79838121558272e-06
626,"('glaub', 'kaum')",5.79838121558272e-06
627,"('gleich', 'leut')",5.79838121558272e-06
628,"('gross', 'sich')",5.79838121558272e-06
629,"('heikl', 'fall')",5.79838121558272e-06
630,"('herr', 'van')",5.79838121558272e-06
631,"('million', 'einwohn')",5.79838121558272e-06
632,"('primar', 'ziel')",5.79838121558272e-06
633,"('prozent', 'letzt')",5.79838121558272e-06
634,"('sag', 'arme')",5.79838121558272e-06
635,"('seh', 'viel')",5.79838121558272e-06
636,"('tatig', 'kontakt')",5.79838121558272e-06
637,"('technisch', 'neuer')",5.79838121558272e-06
638,"('trag', 'sorg')",5.79838121558272e-06
639,"('unkontrolliert', 'zuwander')",5.79838121558272e-06
640,"('votum', 'gesagt')",5.79838121558272e-06
641,"('wohl', 'uns')",5.79838121558272e-06
642,"('zusatz', 'beschaffungsmassnahm')",5.79838121558272e-06
643,"('zwei', 'konzept')",5.79838121558272e-06
644,"('standerat', 'folg')",5.785359473871459e-06
645,"('eingereicht', 'word')",5.785246549269716e-06
646,"('to', 'fail')",5.785246549269716e-06
647,"('erwahnt', 'wurd')",5.783232395906652e-06
648,"('million', 'mensch')",5.783232395906652e-06
649,"('schlagt', 'bundesrat')",5.768024171389091e-06
650,"('erst', 'teil')",5.764521398402526e-06
651,"('humanitar', 'tradition')",5.755897772396815e-06
652,"('kommission', 'einstimm')",5.755897772396815e-06
653,"('jahr', 'prozent')",5.743779650625505e-06
654,"('klipp', 'klar')",5.743779650625505e-06
655,"('frau', 'badran')",5.714571546499875e-06
656,"('geht', 'frag')",5.700428414622787e-06
657,"('bereich', 'sozial')",5.677983662945767e-06
658,"('musst', 'vielleicht')",5.677983662945767e-06
659,"('nach', 'zehn')",5.677983662945767e-06
660,"('pro', 'tonn')",5.677983662945767e-06
661,"('problem', 'gelost')",5.677983662945767e-06
662,"('beruf', 'famili')",5.675316846010662e-06
663,"('einsatz', 'arme')",5.663215762377923e-06
664,"('gegenub', 'vorjahr')",5.663215762377923e-06
665,"('glaub', 'wirklich')",5.663215762377923e-06
666,"('insgesamt', 'million')",5.663215762377923e-06
667,"('kollegin', 'leutenegg')",5.663215762377923e-06
668,"('neu', 'arbeitsplatz')",5.663215762377923e-06
669,"('gegenub', 'ausland')",5.657739377548998e-06
670,"('wirtschaft', 'situation')",5.631099460302895e-06
671,"('vorlag', 'berat')",5.621509575375425e-06
672,"('word', 'bundesrat')",5.621509575375425e-06
673,"('dritt', 'generation')",5.534445775912626e-06
674,"('genau', 'deshalb')",5.534445775912626e-06
675,"('kanton', 'unterschied')",5.534445775912626e-06
676,"('warum', 'bundesrat')",5.534445775912626e-06
677,"('bitt', 'deshalb')",5.528375493333407e-06
678,"('bundesrat', 'schreibt')",5.512949019452529e-06
679,"('gemacht', 'word')",5.5076035029368665e-06
680,"('verdeckt', 'ermittl')",5.5076035029368665e-06
681,"('arbeitsgrupp', 'insiem')",5.497319342832827e-06
682,"('asylsuch', 'person')",5.497319342832827e-06
683,"('bundesnah', 'betrieb')",5.497319342832827e-06
684,"('fail', 'vorlag')",5.497319342832827e-06
685,"('hochpreisinsel', 'schweiz')",5.497319342832827e-06
686,"('kanton', 'moglich')",5.497319342832827e-06
687,"('komm', 'nachh')",5.497319342832827e-06
688,"('schlicht', 'ergreif')",5.497319342832827e-06
689,"('gross', 'mehrheit')",5.495231114300709e-06
690,"('bitt', 'schon')",5.485843948684995e-06
691,"('kind', 'betreu')",5.485843948684995e-06
692,"('million', 'million')",5.485843948684995e-06
693,"('besond', 'wichtig')",5.47334469886816e-06
694,"('erst', 'frag')",5.47334469886816e-06
695,"('zuhand', 'materiali')",5.47334469886816e-06
696,"('bundesrat', 'wirklich')",5.464964080736504e-06
697,"('darub', 'sprech')",5.464964080736504e-06
698,"('einburg', 'lass')",5.464964080736504e-06
699,"('interess', 'verurteilt')",5.464964080736504e-06
700,"('provisor', 'stundung')",5.456425520520906e-06
701,"('big', 'to')",5.445467140894837e-06
702,"('herrn', 'standerat')",5.445467140894837e-06
703,"('too', 'big')",5.445467140894837e-06
704,"('gegenub', 'heut')",5.432642972704217e-06
705,"('recht', 'bleib')",5.432642972704217e-06
706,"('deshalb', 'wichtig')",5.4223931292225875e-06
707,"('ausland', 'meldestell')",5.418009861272943e-06
708,"('auss', 'zuerst')",5.418009861272943e-06
709,"('behord', 'bund')",5.418009861272943e-06
710,"('beid', 'zustand')",5.418009861272943e-06
711,"('bittet', 'tun')",5.418009861272943e-06
712,"('ebenfall', 'wichtig')",5.418009861272943e-06
713,"('einburgerungswill', 'person')",5.418009861272943e-06
714,"('getroff', 'wurd')",5.418009861272943e-06
715,"('gultig', 'initiativ')",5.418009861272943e-06
716,"('herr', 'wandfluh')",5.418009861272943e-06
717,"('mind', 'vorschlagt')",5.418009861272943e-06
718,"('selb', 'gesagt')",5.418009861272943e-06
719,"('selbstversorgungsgrad', 'prozent')",5.418009861272943e-06
720,"('unterstutz', 'mocht')",5.418009861272943e-06
721,"('mitglied', 'bundesrat')",5.408260791626908e-06
722,"('direkt', 'indirekt')",5.407939177729842e-06
723,"('frag', 'schon')",5.407939177729842e-06
724,"('sozial', 'sich')",5.39713830129129e-06
725,"('zentral', 'punkt')",5.39713830129129e-06
726,"('zusammenarbeit', 'kanton')",5.39713830129129e-06
727,"('ab', 'sofort')",5.3636229217029164e-06
728,"('aufsicht', 'nachrichtendien')",5.3636229217029164e-06
729,"('herr', 'girod')",5.3636229217029164e-06
730,"('offent', 'geld')",5.3636229217029164e-06
731,"('aussenpolit', 'kommission')",5.336690047103223e-06
732,"('bundesrat', 'zuruckzuweis')",5.3320582729713244e-06
733,"('frau', 'schenk')",5.329830352729799e-06
734,"('jahr', 'befristet')",5.329830352729799e-06
735,"('kost', 'million')",5.329830352729799e-06
736,"('neu', 'vorschrift')",5.329830352729799e-06
737,"('pflicht', 'genomm')",5.329830352729799e-06
738,"('stellt', 'natur')",5.329830352729799e-06
739,"('swiss', 'mad')",5.315034356354485e-06
740,"('spielt', 'roll')",5.239947025734309e-06
741,"('bundesamt', 'gesund')",5.225752980469855e-06
742,"('asylgesuch', 'gestellt')",5.2187601320176375e-06
743,"('bundesrat', 'gefolgt')",5.2187601320176375e-06
744,"('enthalt', 'vorlag')",5.2187601320176375e-06
745,"('gibt', 'antrag')",5.2187601320176375e-06
746,"('maximal', 'drei')",5.2187601320176375e-06
747,"('recht', 'kind')",5.2187601320176375e-06
748,"('verabschiedet', 'word')",5.2187601320176375e-06
749,"('kommission', 'vorschlagt')",5.2085337831476984e-06
750,"('letzt', 'woch')",5.187223663583175e-06
751,"('vorlauf', 'aufnahm')",5.148785047526394e-06
752,"('viel', 'leut')",5.140386376485086e-06
753,"('konkret', 'beispiel')",5.134294947874256e-06
754,"('kanton', 'kanton')",5.111258876928617e-06
755,"('angesproch', 'wurd')",5.108665859665433e-06
756,"('arme', 'ja')",5.108665859665433e-06
757,"('arme', 'zukunft')",5.108665859665433e-06
758,"('auftrag', 'arme')",5.108665859665433e-06
759,"('beobacht', 'urnengang')",5.108665859665433e-06
760,"('bereit', 'zwei')",5.108665859665433e-06
761,"('besond', 'gefahr')",5.108665859665433e-06
762,"('dreizehn', 'jahr')",5.108665859665433e-06
763,"('durf', 'einfach')",5.108665859665433e-06
764,"('eigent', 'wenig')",5.108665859665433e-06
765,"('frau', 'marra')",5.108665859665433e-06
766,"('herr', 'freitag')",5.108665859665433e-06
767,"('herrn', 'rechstein')",5.108665859665433e-06
768,"('irgendein', 'art')",5.108665859665433e-06
769,"('jahr', 'geldstraf')",5.108665859665433e-06
770,"('kollegin', 'rytz')",5.108665859665433e-06
771,"('neu', 'element')",5.108665859665433e-06
772,"('pragmat', 'losung')",5.108665859665433e-06
773,"('pro', 'arbeitsplatz')",5.108665859665433e-06
774,"('sei', 'bundesrat')",5.108665859665433e-06
775,"('serios', 'finanzpolit')",5.108665859665433e-06
776,"('sich', 'garanti')",5.108665859665433e-06
777,"('sinn', 'sach')",5.108665859665433e-06
778,"('staatlich', 'regulier')",5.108665859665433e-06
779,"('vollig', 'recht')",5.108665859665433e-06
780,"('wort', 'frau')",5.108665859665433e-06
781,"('uns', 'sicht')",5.088629967696339e-06
782,"('herrn', 'nationalrat')",5.084676988842943e-06
783,"('mocht', 'gern')",5.059570627601575e-06
784,"('tief', 'lohn')",5.059570627601575e-06
785,"('fremdbetreu', 'lass')",5.056515206177753e-06
786,"('geehrt', 'frau')",5.056515206177753e-06
787,"('frau', 'rickli')",5.054275394126382e-06
788,"('mocht', 'zwei')",5.054275394126382e-06
789,"('einfach', 'gesagt')",5.049179344567785e-06
790,"('fehl', 'gemacht')",5.049179344567785e-06
791,"('geht', 'sich')",5.049179344567785e-06
792,"('knapp', 'milliard')",5.049179344567785e-06
793,"('schweizer', 'landwirtschaft')",5.049179344567785e-06
794,"('vertreterinn', 'vertret')",5.043779919536843e-06
795,"('losung', 'nationalrat')",5.026660956009292e-06
796,"('mind', 'gesagt')",5.026660956009292e-06
797,"('rasch', 'moglich')",5.026660956009292e-06
798,"('schweiz', 'lohn')",5.026660956009292e-06
799,"('gemeinsam', 'sorg')",5.024482891653568e-06
800,"('kind', 'schweiz')",5.024482891653568e-06
801,"('lohn', 'arbeitsbeding')",5.024482891653568e-06
802,"('massnahm', 'schutz')",5.024482891653568e-06
803,"('mind', 'sommaruga')",5.024482891653568e-06
804,"('nationalrat', 'wurd')",5.024482891653568e-06
805,"('nationalratin', 'leutenegg')",5.024482891653568e-06
806,"('offent', 'recht')",5.024482891653568e-06
807,"('schutz', 'betroff')",5.024482891653568e-06
808,"('sexuell', 'belast')",5.024482891653568e-06
809,"('gut', 'letzt')",4.976838957801447e-06
810,"('abgelt', 'leistung')",4.972514449209947e-06
811,"('angestrebt', 'ziel')",4.972514449209947e-06
812,"('arme', 'braucht')",4.972514449209947e-06
813,"('arme', 'entsprech')",4.972514449209947e-06
814,"('arzt', 'spital')",4.972514449209947e-06
815,"('aufgrund', 'hoh')",4.972514449209947e-06
816,"('ausgabenplafond', 'milliard')",4.972514449209947e-06
817,"('burg', 'staat')",4.972514449209947e-06
818,"('commission', 'de')",4.972514449209947e-06
819,"('darum', 'herumkomm')",4.972514449209947e-06
820,"('detail', 'geht')",4.972514449209947e-06
821,"('eda', 'ejpd')",4.972514449209947e-06
822,"('einfuhr', 'kvg')",4.972514449209947e-06
823,"('einsatz', 'kommt')",4.972514449209947e-06
824,"('frank', 'moglich')",4.972514449209947e-06
825,"('frau', 'brud')",4.972514449209947e-06
826,"('freiheit', 'burg')",4.972514449209947e-06
827,"('gegensteu', 'geb')",4.972514449209947e-06
828,"('genet', 'untersuch')",4.972514449209947e-06
829,"('gleichgewicht', 'halt')",4.972514449209947e-06
830,"('gruppier', 'islam')",4.972514449209947e-06
831,"('halt', 'imm')",4.972514449209947e-06
832,"('jahr', 'folgend')",4.972514449209947e-06
833,"('jetzig', 'syst')",4.972514449209947e-06
834,"('kollegin', 'hall')",4.972514449209947e-06
835,"('korrektur', 'vornehm')",4.972514449209947e-06
836,"('kostet', 'million')",4.972514449209947e-06
837,"('militar', 'sicht')",4.972514449209947e-06
838,"('mind', 'frehn')",4.972514449209947e-06
839,"('produzier', 'wirtschaft')",4.972514449209947e-06
840,"('recht', 'schwierig')",4.972514449209947e-06
841,"('schon', 'xmal')",4.972514449209947e-06
842,"('sech', 'sieb')",4.972514449209947e-06
843,"('sich', 'staat')",4.972514449209947e-06
844,"('sicherheitspolit', 'instrument')",4.972514449209947e-06
845,"('sinn', 'gesetzgeb')",4.972514449209947e-06
846,"('staat', 'unabhang')",4.972514449209947e-06
847,"('svp', 'meinung')",4.972514449209947e-06
848,"('tatig', 'nachrichtendien')",4.972514449209947e-06
849,"('uns', 'auffass')",4.972514449209947e-06
850,"('unternehm', 'zusatz')",4.972514449209947e-06
851,"('verbot', 'gruppier')",4.972514449209947e-06
852,"('vergab', 'auftrag')",4.972514449209947e-06
853,"('verlanger', 'einsatz')",4.972514449209947e-06
854,"('verpflichtungskredit', 'million')",4.972514449209947e-06
855,"('viel', 'ausland')",4.972514449209947e-06
856,"('weitergab', 'dat')",4.972514449209947e-06
857,"('wesent', 'landesinteress')",4.972514449209947e-06
858,"('wesent', 'neu')",4.972514449209947e-06
859,"('wurd', 'stell')",4.972514449209947e-06
860,"('schon', 'gar')",4.965654524971277e-06
861,"('bereich', 'sich')",4.9621822261334155e-06
862,"('sprech', 'imm')",4.9621822261334155e-06
863,"('vor', 'volk')",4.9621822261334155e-06
864,"('zustimm', 'mind')",4.9621822261334155e-06
865,"('buchstab', 'd')",4.947164611310732e-06
866,"('absolut', 'klar')",4.926639331946984e-06
867,"('anlieg', 'bundesrat')",4.926639331946984e-06
868,"('asyl', 'erhalt')",4.926639331946984e-06
869,"('braucht', 'imm')",4.926639331946984e-06
870,"('bundesrat', 'verschied')",4.926639331946984e-06
871,"('dah', 'sag')",4.926639331946984e-06
872,"('deshalb', 'froh')",4.926639331946984e-06
873,"('erwachs', 'person')",4.926639331946984e-06
874,"('freiwill', 'familienplan')",4.926639331946984e-06
875,"('ganz', 'branch')",4.926639331946984e-06
876,"('gesetz', 'direkt')",4.926639331946984e-06
877,"('gibt', 'bitt')",4.926639331946984e-06
878,"('herr', 'brand')",4.926639331946984e-06
879,"('integration', 'mensch')",4.926639331946984e-06
880,"('jung', 'jahr')",4.926639331946984e-06
881,"('kind', 'geht')",4.926639331946984e-06
882,"('kommission', 'konsulti')",4.926639331946984e-06
883,"('lang', 'verjahrungsfrist')",4.926639331946984e-06
884,"('mehr', 'bezahlt')",4.926639331946984e-06
885,"('missbrauch', 'bekampf')",4.926639331946984e-06
886,"('schwyz', 'kantonsverfass')",4.926639331946984e-06
887,"('standerat', 'bischof')",4.926639331946984e-06
888,"('standerat', 'janiak')",4.926639331946984e-06
889,"('standerat', 'schmid')",4.926639331946984e-06
890,"('totalrevision', 'burgerrechtsgesetz')",4.926639331946984e-06
891,"('unverheiratet', 'paar')",4.926639331946984e-06
892,"('verdeckt', 'fahndung')",4.926639331946984e-06
893,"('vertret', 'frau')",4.926639331946984e-06
894,"('zusatz', 'hurd')",4.926639331946984e-06
895,"('besteuer', 'wirtschaft')",4.89323119280006e-06
896,"('heut', 'diskuti')",4.89323119280006e-06
897,"('lehnt', 'bundesrat')",4.89323119280006e-06
898,"('rechtsprech', 'bundesgericht')",4.89323119280006e-06
899,"('verlangt', 'motion')",4.89323119280006e-06
900,"('vernehmlass', 'geschickt')",4.89323119280006e-06
901,"('darub', 'hinaus')",4.891960885620771e-06
902,"('vorberat', 'kommission')",4.8916722258787235e-06
903,"('schon', 'gesagt')",4.875796479325158e-06
904,"('kommission', 'mocht')",4.865164142397102e-06
905,"('imm', 'gross')",4.840913087047403e-06
906,"('deshalb', 'meinung')",4.822041764090278e-06
907,"('bitt', 'entsprech')",4.819155078122831e-06
908,"('fehl', 'platz')",4.819155078122831e-06
909,"('herr', 'stockli')",4.819155078122831e-06
910,"('klein', 'kanton')",4.819155078122831e-06
911,"('otto', 'stich')",4.819155078122831e-06
912,"('bundesrat', 'rahm')",4.801437880514977e-06
913,"('dafur', 'einsetz')",4.801437880514977e-06
914,"('mind', 'bundesrat')",4.801437880514977e-06
915,"('staatssekretariat', 'migration')",4.801437880514977e-06
916,"('bundesrat', 'standerat')",4.782362830839643e-06
917,"('europa', 'parlament')",4.766732180802181e-06
918,"('jahr', 'wart')",4.766732180802181e-06
919,"('nochmal', 'darauf')",4.766732180802181e-06
920,"('vorschlag', 'kommission')",4.766732180802181e-06
921,"('eigent', 'mehr')",4.764757691284312e-06
922,"('kanton', 'graubund')",4.764757691284312e-06
923,"('wirtschaftsstandort', 'schweiz')",4.764757691284312e-06
924,"('ernst', 'nehm')",4.752953641166897e-06
925,"('knapp', 'mehrheit')",4.748421445642144e-06
926,"('gibt', 'schon')",4.740259690882675e-06
927,"('sag', 'gibt')",4.740259690882675e-06
928,"('drei', 'vier')",4.732372204025292e-06
929,"('sag', 'herr')",4.7193800600080936e-06
930,"('eben', 'genau')",4.702249780477171e-06
931,"('bitt', 'kommissionsmehr')",4.69678614912823e-06
932,"('europa', 'menschenrechtskonvention')",4.69678614912823e-06
933,"('entscheid', 'muss')",4.682195358900849e-06
934,"('herr', 'wasserfall')",4.682195358900849e-06
935,"('nehm', 'muss')",4.682195358900849e-06
936,"('radioaktiv', 'abfall')",4.682195358900849e-06
937,"('zentral', 'frag')",4.682195358900849e-06
938,"('mehrheit', 'stimm')",4.681901112470747e-06
939,"('sich', 'richtig')",4.681901112470747e-06
940,"('war', 'froh')",4.681901112470747e-06
941,"('deutlich', 'sag')",4.67633836796061e-06
942,"('komm', 'artikel')",4.67633836796061e-06
943,"('standerat', 'mind')",4.67633836796061e-06
944,"('ja', 'gesagt')",4.657088843803374e-06
945,"('eigent', 'zwei')",4.650120410401318e-06
946,"('gebuhr', 'bezahl')",4.650120410401318e-06
947,"('gross', 'gefahr')",4.650120410401318e-06
948,"('nam', 'adress')",4.650120410401318e-06
949,"('bitt', 'ruckweisungsantrag')",4.628074473161772e-06
950,"('durchaus', 'moglich')",4.628074473161772e-06
951,"('imm', 'hoh')",4.628074473161772e-06
952,"('neu', 'steu')",4.628074473161772e-06
953,"('sinn', 'geist')",4.628074473161772e-06
954,"('unternehmer', 'freiheit')",4.628074473161772e-06
955,"('darum', 'beantrag')",4.622614469777282e-06
956,"('etwa', 'zwei')",4.622614469777282e-06
957,"('fall', 'geb')",4.622614469777282e-06
958,"('frank', 'festzuleg')",4.622614469777282e-06
959,"('frau', 'fehr')",4.622614469777282e-06
960,"('geschaftsbericht', 'bundesrat')",4.622614469777282e-06
961,"('gleich', 'viel')",4.622614469777282e-06
962,"('hor', 'gut')",4.622614469777282e-06
963,"('leistung', 'landwirtschaft')",4.622614469777282e-06
964,"('ruckweis', 'kommission')",4.622614469777282e-06
965,"('sag', 'gesetz')",4.622614469777282e-06
966,"('schweiz', 'verfugt')",4.622614469777282e-06
967,"('stell', 'geschaff')",4.622614469777282e-06
968,"('verena', 'dien')",4.622614469777282e-06
969,"('wort', 'halt')",4.622614469777282e-06
970,"('richtig', 'richtung')",4.616199224657697e-06
971,"('rund', 'prozent')",4.606822885657537e-06
972,"('entscheid', 'bleib')",4.5938417523892114e-06
973,"('lebenslang', 'berufsverbot')",4.5938417523892114e-06
974,"('sozial', 'fried')",4.5938417523892114e-06
975,"('weg', 'verfolgt')",4.5938417523892114e-06
976,"('wiss', 'bundesrat')",4.5938417523892114e-06
977,"('abweich', 'meinung')",4.5553252432918295e-06
978,"('anerkannt', 'standard')",4.5553252432918295e-06
979,"('anstand', 'lohn')",4.5553252432918295e-06
980,"('bundesrat', 'begrusst')",4.5553252432918295e-06
981,"('debatt', 'gefuhrt')",4.5553252432918295e-06
982,"('dringlich', 'vorlag')",4.5553252432918295e-06
983,"('einzeln', 'fall')",4.5553252432918295e-06
984,"('geht', 'fall')",4.5553252432918295e-06
985,"('gesagt', 'bereit')",4.5553252432918295e-06
986,"('gut', 'risik')",4.5553252432918295e-06
987,"('konkret', 'einzelfall')",4.5553252432918295e-06
988,"('la', 'loi')",4.5553252432918295e-06
989,"('letzt', 'argument')",4.5553252432918295e-06
990,"('lohn', 'leb')",4.5553252432918295e-06
991,"('tief', 'rent')",4.5553252432918295e-06
992,"('vernehmlass', 'gegeb')",4.5553252432918295e-06
993,"('wurd', 'recht')",4.5553252432918295e-06
994,"('ganz', 'gross')",4.504904796158593e-06
995,"('gross', 'bedeut')",4.483419822483036e-06
996,"('seit', 'lang')",4.479104902186776e-06
997,"('bundesratinn', 'bundesrat')",4.477524952899077e-06
998,"('motion', 'motion')",4.477524952899077e-06
999,"('sprech', 'zuerst')",4.477524952899077e-06
